row_index	Esperanto	Japanese_Trans	Chinese_Trans	Korean_Trans
1436	puŝi	{Ｂ}［他］押す, 突く, 押しやる; （状態・行為に）押しやる, 仕向ける	推，推动；迫使，驱使	손이나 몸으로 밀어 움직이게 하다
1437	rabato	{Ｂ}【商】割引, 値引	减价，折扣	값을 깎는 일
1438	rabi	{Ｂ}［他］奪う, 奪い取る, 強奪する, （強制的に）取り上げる	抢，抢劫，掠夺；使失去	폭력이나 협박으로 남의 것을 빼앗다
1439	radiko	{Ｂ}根（ね）; 根元（ねもと）; 《転》根本; 【Ｇ】語根; 【数】根（こん）	根；词根；方根	뿌리; (언어) 어근; (수학) 근
1440	radio	{Ｂ}光線; 【理】（熱線・Ｘ線などの）線, 放射線; 放射状のもの; 【数】半径; 【機】スポーク; 《転》光明, 輝き / ラジオ放送; ラジオ放送局; =>ラジオ受信機	光线，射线；无线电广播；收音机；广播电台；半径；辐条	빛의 줄기, 광선；라디오（방송）；（수학） 반지름；바퀴살
1441	rado	{Ｂ}【機】車輪, 歯車; 車輪形のもの	轮子，车轮；齿轮状物	바퀴, 차바퀴
1442	rafano	{Ｂ}【植】ダイコン（大根）（種）; 【植】ダイコン（属）	萝卜（属）	무(속)
1443	rajdi	{Ｂ}［自］（馬などに）乗って行く	骑，乘骑	(말·자전거를) 타다
1444	rajto	{Ｂ}権利, 権限, 利権	权利	권리
1445	rakonti	{Ｂ}［他］物語る, 語る, 話をする	讲，叙述	이야기하다, 말하다
1446	rampi	{Ｂ}［自］這う, 這って進む, 匍匐（ほふく）する; のろのろ進む; 《転》はいつくばる	爬，蠕动，爬行，匍匐而行	기어가다, 포복하다
1447	rando	{Ｂ}縁（ふち）, へり, 端; 周辺, 境, はずれ	边，边缘	가장자리, 변두리
1448	rango	{Ｂ}位, 身分, 等級, 序列, （軍隊の）階級; 地位, 順位, 重要度	级别，等级，官阶	지위, 등급, 서열; (군대) 계급
1449	rano	{Ｂ}【動】トノサマガエル（殿様蛙）（属）; 《般》カエル（蛙）（総称）	蛙属动物	개구리
1450	rapida	{Ｂ}速い, 足の速い; すばやい, 即座の	快，迅速，敏捷	빠른, 재빠른
1451	raporti	{Ｂ}［他］報告する, 伝える; 報道する; 答申する	转告；汇报；宣布；陈述，报告；报道	보고하거나 알리다
1452	rato	{Ｂ}【動】クマネズミ（熊鼠）（属）, ドブネズミ（溝鼠）; 《般》（比較的大型の）ネズミ, >>〜	大鼠，老鼠（较大的）	쥐, 특히 집이나 하수구에 사는 큰 쥐
1453	ravi	{Ｂ}［他］うっとりさせる, 心を奪う, 有頂天にさせる	使陶醉，使狂喜	매혹시키다
1454	razi	{Ｂ}［他］～の毛をそる	剃，刮	털을 깎다
1455	re-	{Ｂ}［接頭辞］（再び・元へを示す）, >>〜vidi, >>〜foje, >>〜doni, >>〜brili	返回；再，重新	다시 함, 되돌아감을 나타내는 접두사
1456	reala	{Ｂ}現実の, 実在の; 本当の, 本物の	真实，真，真正；现实，实际	현실의, 실제의, 진짜의
1457	recenzi	{Ｂ}［他］（新刊書・演劇などを）批評する, 論評する	评论	책·공연 등을 비평하다
1458	recepto	{Ｂ}【料】レシピ; 【医】処方箋	制法说明；药方，方剂	요리법; (의학) 처방전
1459	reciproka	{Ｂ}相互の, お互いの; 互恵的な	相互，彼此，交互	서로 주고받는, 상호의
1460	redakti	{Ｂ}［他］（記事・文書を）書く, まとめる; （新聞・雑誌を）編集する	草拟，拟订，编写，撰写；编辑，校订	문서나 원고를 편집하다
1461	redukti	{Ｂ}［他］削減する, 縮小する, 縮写する; （人を悪い状態に）追いやる; 【写】減力する; 【化】還元する; 【医】整復する	减少，减小，缩小，降低；使成为；使还原	줄이다, 축소하다
1462	regali	{Ｂ}［他］ごちそうする, もてなす, 歓待する; 《転》（皮肉で）もてなす, くらわす	款待，招待	음식이나 선물로 남을 대접하다, 한턱내다
1463	regi	{Ｂ}［他］統治する, 支配する; 統御する, 制御する, 抑制する; ［自］満ちる, はばをきかす	统治；治理；主宰	통치하다, 지배하다; 통제하다
1464	regiono	{Ｂ}（地理的な）地方, 地域; 【解】（身体の）部位; 《転》領域, 範囲, 分野	地区，区域	지역, 지방; (해부) 부위; (비유) 영역
1465	regno	{Ｂ}【法】（国際関係上の主権を有する）国, 国家, >>〜, >>〜, >>〜; 【生】（分類学上の）界	国，国家	주권을 가진 국가, 나라
1466	regulo	{Ｂ}規則, 規定, 決まり, ルール	规则，规定，准则	규칙, 규정, 준칙
1467	rekomendi	{Ｂ}［他］推薦する, 推奨する, 紹介する; 勧める, 勧告する	推荐，介绍；力劝	추천하다, 권하다
1468	rekta	{Ｂ}まっすぐな, 一直線の; 直立した, 垂直の, >>〜; 直接の, 直行の, >>senpera	直，直达，直接	곧은, 직선의; 직접의, 직행의
1469	relativa	{Ｂ}相対的な, 比較的な, ある程度の	相对；比较而言	상대적인, 비교적인; 어느 정도의
1470	religio	{Ｂ}宗教	宗教	종교
1471	relo	{Ｂ}【鉄】レール, 軌条; （手すりや柵の）横棒, 横木	轨条，横杆，路轨	철도 레일, 궤조
1472	remi	{Ｂ}［自］舟をこぐ, こぎ進む; ［他］こぐ	划桨，划船，摇橹	노로 배를 젓다
1473	rendevuo	{Ｂ}会合の約束, デート, ランデブー; 【軍】（部隊・艦隊などの）集合, 集結	约会	약속한 만남, 데이트; (군사) 집결
1474	renkonti	{Ｂ}［他］出会う, 行き会う, 遭遇する; 経験する; 反応する, 対応する	遇见，碰到；遭遇；应对	만나다, 마주치다; (상황을) 맞닥뜨리다, 대응하다
1475	reno	{Ｂ}【解】腎臓	肾	신장, 콩팥
1476	renversi	{Ｂ}［他］逆さにする, 転覆させる, ひっくり返す; 倒す, 転倒させる; 《転》（秩序などを）覆す, 打倒する	翻转，颠倒，推翻；颠覆	뒤엎다
1477	reprezenti	{Ｂ}［他］代表する; 表象する; （演劇などで）再現する	代表，代理；表现，再现	대표하다; 표상하다; (연극 등에서) 재현하다
1478	respekti	{Ｂ}［他］尊敬する（敬う）; 尊重する, 遵守する	尊重；尊敬	존경하다; 존중하다, 준수하다
1479	respondi	{Ｂ}［他］答える, 返答する, 回答する; ［自］一致する, 釣り合う, 対応する	回答，对应	대답하다, 응답하다; 대응하다, 상응하다
1480	respubliko	{Ｂ}【政】共和国; 共和制	共和制，共和国	공화국, 공화제
1481	resti	{Ｂ}［自］残る, 残存する; ～のままである, いつまでも～である; 滞在する, 居残る	停留；仍然；剩下	남다, 머무르다
1482	restoracio	{Ｂ}レストラン, 料理店, 食堂	餐馆，饭店	레스토랑, 음식점
1483	reto	{Ｂ}網; （道路・電話などの）網, ネットワーク; 【情】（コンピュータ）ネットワーク	网，网络（如：计算机网络，互联网）	그물; 망, 네트워크
1484	revi	{Ｂ}［他］空想する, 夢想する, 夢みる	幻想，梦想；渴望，向往	공상하다, 꿈꾸다; 갈망하다
1485	revizii	{Ｂ}［他］検査する; 再検討する, 見直す, 修正する; 【印】校正する, 校訂する, 校閲する; 【法】再審する; 【機】保守点検する	复查，重新审查；修订，校订；（法）再审	재검토·점검하다; 수정·교정하다; (법) 재심하다
1486	revuo	{Ｂ}専門雑誌, 評論雑誌; 評論; 【軍】閲兵, 閲兵式; 【劇】レビュー, 風刺劇	检阅；述评，综述；杂志	전문 잡지; 평론; (군사) 열병(식); (극) 레뷰
1487	rezigni	{Ｂ}［他］断念する, あきらめる, 放棄する; 辞職する, 退任する	放弃，辞去	포기하다, 단념하다; 사임하다
1488	rezisti	{Ｂ}［自］抵抗する, 反抗する; 耐える; 【理】抵抗を示す, 耐性を示す	抵抗，反抗，抗拒，抵制	저항하다, 반항하다; 견디다; (물리) 저항을 보이다
1489	rezoni	{Ｂ}［自］論理的に考える, 推論する, 推理する; 《転》理屈を言う, 文句を言う	推理，推论；评理；争辩	논리적으로 생각하고 추리하다; (비유) 이치를 따지다
1490	rezulti	{Ｂ}［自］（当然の結果として）起きる, 生じる, 結果になる	是…的结果，由…产生	어떤 일의 결과로 생기다
1491	reĝimo	{Ｂ}【政】政体; 制度, 体制; 【機】作動状態; 【情】モード, >>enŝova, >>superskriba	政体，体制；（机械）工作状态；（计算机）模式	정치 체제; (기계) 작동 상태; (정보) 모드
1492	reĝo	{Ｂ}王, 国王; 《転》王者, 第一人者; 【遊】（トランプやチェスの）キング, （将棋の）王将, 玉将	王，国王	나라를 다스리는 최고 지배자, 국왕
1493	ricevi	{Ｂ}［他］受け取る, もらう, 得る; 受ける, 受け入れる; こうむる, 経験する; 【通】受信する	收到，得到，受	물건·편지·신호 등을 받다
1494	ridi	{Ｂ}［自］笑う, 笑い声を立てる; あざ笑う; （物事が）楽しげな様子を見せる	笑	웃다
1495	rifuzi	{Ｂ}［他］拒絶する, 拒否する, 拒む, 断る, 辞退する, ～しようとしない	拒绝	요구나 제안을 단호히 거절하다
1496	rifuĝi	{Ｂ}［自］避難する, 逃げ込む, 保護を求める; 亡命する	避难，逃亡，寻求庇护	피난하거나 피신하다
1497	rigardi	{Ｂ}［他］見る, 眺める, 注目する, 目を向ける; 確かめる, 注意を向ける; 考える, みなす; 面している, 向いている	看；看待；面向	보다, 간주하다, 향하다
1498	rigida	{Ｂ}硬直した, こわばった; 融通のきかない, 堅苦しい	硬直的，挺的，僵硬的；执拗的，倔强的	굳어 뻣뻣한, 융통성 없는
1499	rikolti	{Ｂ}［他］収穫する, 刈り入れる, 採取する; 《転》（報いとして）得る, 受ける	收割，收获；采集	수확하다, 거둬들이다; (비유) (보답으로) 얻다, 받다
