row_index	Esperanto	Japanese_Trans	Chinese_Trans	Korean_Trans
2624	kaprica	{Ｂ}気まぐれな	任性，无常	변덕스러운
2625	karafo	{Ｂ}水差し（ガラス製の）	长颈大肚玻璃瓶	유리 물병
2626	karnavalo	{Ｂ}謝肉祭, カーニバル	狂欢节，嘉年华会	사육제, 카니발
2627	karpo	{Ｂ}【魚】コイ（鯉）; 【解】手根	鲤鱼；[解] 腕骨（腕根）	잉어; (해부) 수근(손목뼈)
2628	kaskedo	{Ｂ}鳥打ち帽, 制帽	制服帽，鸭舌帽，大盖帽	챙 달린 제복 모자
2629	kaverno	{Ｂ}洞窟（ほら穴）, 洞穴	地下深洞，大山洞；腔，洞	지하 동굴, 굴
2630	kejlo	{Ｂ}くさび; 栓	楔形木钉；销钉，栓	쐐기
2631	kilogramo	{Ｂ}キログラム	千克	킬로그램(kg), 질량 단위
2632	kilometro	{Ｂ}キロメートル	千米	1000미터
2633	kiom/a	{Ｂ}［疑問形容詞］第何の, 何番目の	第几	몇 번째의
2634	kirurgo	{Ｂ}外科医	外科医生	외과의사
2635	kitelo	{Ｂ}上っ張り, スモック	长罩衫，工作罩衫	작업용 겉옷
2636	klingo	{Ｂ}刃, 刀身	刀身，刀口，刃	칼날, 날
2637	kliniko	{Ｂ}診療所, クリニック; 臨床講義	诊所，门诊部；临床讲义	진료소, 클리닉; 임상 강의
2638	kokoso	{Ｂ}【植】ココヤシ（の実）	椰子（果）	야자나무의 열매
2639	kol/umo	{Ｂ}襟（えり）, カラー	衣领	옷깃, 칼라
2640	kolekto	{Ｂ}収集, コレクション	收集	수집, 컬렉션
2641	kolonelo	{Ｂ}【軍】大佐	上校	육군대령
2642	komisaro	{Ｂ}委員, 警視	临时委员，专员；委员；有行政和司法职权的国家官员	위원; (경찰) 경시
2643	kompensi	{Ｂ}［他］償う, 埋め合わせる	补偿，赔偿，弥补；抵消，抵偿	손해를 보상하다
2644	komplemento	{Ｂ}補足物; 【文】補語	补语；补足（物），补充（物）	보충물; (문법) 보어
2645	komplezi	{Ｂ}［自］親切にする, 便宜を図る	亲切待人，给人方便；讨好，献殷勤	친절을 베풀다, 편의를 봐주다; 비위를 맞추다
2646	kompromiti	{Ｂ}［他］（評判などを）危うくする, 傷つける	使（名誉等）受损，危及；连累，牵连	평판을 위험에 빠뜨리다
2647	komun/umo	{Ｂ}共同体, 自治体	共同体；自治体	공동체; 자치단체
2648	koncentri	{Ｂ}［他］集中させる	集中；集结或集合；浓缩	집중시키다; 집결시키다; 농축하다
2649	konfiti	{Ｂ}［他］砂糖漬けにする	糖腌，蜜饯	과일을 설탕에 절이다
2650	konkordo	{Ｂ}一致（和合）, 調和, 和合	完全一致，充分融洽	일치, 조화, 화합
2651	konsulo	{Ｂ}領事	执政官，领事	영사
2652	kontesti	{Ｂ}［他］異議を唱える, 否定する	对…表示异议，否认	이의제기하다, 부인하다
2653	konvalo	{Ｂ}【植】スズラン（鈴蘭）	铃兰属植物	은방울꽃
2654	kopio	{Ｂ}写し, コピー	副本，复制品	사본, 복제품
2655	korko	{Ｂ}コルク	软木，瓶塞，塞子	코르크, 마개
2656	korniko	{Ｂ}【鳥】ズキンガラス	灰背乌鸦	등이 회색인 까마귀
2657	kresto	{Ｂ}とさか; 頂上	鸟冠，鸡冠；顶，脊；（波的）峰	볏; 산마루, 꼭대기; (물결의) 마루
2658	kukolo	{Ｂ}【鳥】カッコウ（郭公）	杜鹃属鸟类（布谷）	뻐꾸기
2659	kulto	{Ｂ}崇拝, 礼拝	崇拜，礼拜；祭礼	예배, 숭배
2660	kurento	{Ｂ}【電】電流	电流	전류
2661	laboratorio	{Ｂ}実験室, 研究所	实验室；研究所	실험실; 연구소
2662	lacerto	{Ｂ}【動】トカゲ（蜥蜴）	蜥蜴属动物	도마뱀
2663	lako	{Ｂ}ラッカー, 漆	漆，清漆	칠, 옻칠
2664	lameno	{Ｂ}薄板, 箔	薄片，薄板	얇은 판
2665	lanterno	{Ｂ}手提げランプ, 提灯	提灯，灯笼	초롱, 등롱
2666	lapo	{Ｂ}【植】ゴボウ（牛蒡）	牛蒡	우엉
2667	larvo	{Ｂ}【虫】幼虫	幼虫	곤충의 유충
2668	latitudo	{Ｂ}【地理】緯度	纬度	위도
2669	latuno	{Ｂ}【化】真鍮（しんちゅう）	黄铜	황동, 구리-아연 합금
2670	laĉo	{Ｂ}靴紐	鞋带、束带及类似的东西	신발끈
2671	laŭbo	{Ｂ}あずまや	棚架，凉亭	정자; 덩굴 시렁
2672	lesivo	{Ｂ}洗濯用洗剤, 灰汁（あく）	洗衣粉，洗涤剂；碱液，灰汁	세탁용 세제; 잿물(알칼리 용액)
2673	leŭtenanto	{Ｂ}【軍】中尉	中尉；（海军）上尉	육군 중위급 장교
2674	licenco	{Ｂ}許可, 免許; 破格	（诗歌、语法的）例外；许可，特许	허가, 면허; (문법·시어의) 파격
2675	ligo	{Ｂ}連盟, 同盟	联盟，协会	연맹
2676	likvo	{Ｂ}液体	液体	액체
2677	limako	{Ｂ}【動】ナメクジ（蛞蝓）	蛞蝓属动物（蛞蝓，也叫蜒蚰，鼻涕虫）	민달팽이
2678	lino	{Ｂ}【植】亜麻（あま）	亚麻属植物	아마(亞麻)
2679	lokomotivo	{Ｂ}機関車	机车，火车头	기관차
2680	longitudo	{Ｂ}【地理】経度	经度	경도
2681	lotuso	{Ｂ}【植】ハス（蓮）	莲（属）植物，荷	연꽃
2682	lubriki	{Ｂ}［他］潤滑にする, 油を差す	加油，使润滑	윤활을 위해 기름을 치다
2683	luko	{Ｂ}天窓; （船の）ハッチ	天窗；（船）舱口	천창, 해치
2684	majesta	{Ｂ}荘厳な（威厳のある）	威严，庄严，庄重，雄伟	위엄 있고 장엄한
2685	mal/varm/umo	{Ｂ}風邪	伤风，感冒	감기
2686	maleolo	{Ｂ}【解】くるぶし	踝骨，踝	복사뼈
2687	malvo	{Ｂ}【植】ゼニアオイ（銭葵）（属）	锦葵属植物	아욱속 식물
2688	manovri	{Ｂ}［自］操縦する; 工作する	操纵，机动；运用策略	조종하다; 기동하다; 술책을 쓰다
2689	marmelado	{Ｂ}マーマレード, ジャム	果酱	마멀레이드, 잼
2690	masoni	{Ｂ}［他］（石・煉瓦を）積む	砌，建筑	돌·벽돌을 쌓다
2691	mastr/umi	{Ｂ}［他］管理する（使いこなす）, 切り盛りする	管理，掌管，操持	관리하다
2692	melki	{Ｂ}［他］乳を搾る	挤奶；榨取	젖을 짜다; (비유) 착취하다, 쥐어짜다
2693	metalurgio	{Ｂ}冶金学	冶金学，冶金术	야금학
2694	meĥaniko	{Ｂ}力学（メカニクス）, 機械学, =〜	力学；机械学	기계와 역학을 연구하는 학문
2695	meĥanismo	{Ｂ}機械装置（メカニズム）, 機構, =〜	机械装置	기계 장치나 구조, 작동 원리
2696	milimetro	{Ｂ}ミリメートル	毫米	밀리미터(mm), 1/1000미터
2697	mir/inda	{Ｂ}驚くべき, 素晴らしい	值得惊奇的，不可思议的；奇妙的	놀라운, 감탄할 만한
2698	mirtelo	{Ｂ}【植】ビルベリー（セイヨウスノキ）	欧洲越橘	빌베리（블루베리류）
2699	mistifiki	{Ｂ}［他］かつぐ, だます	愚弄，戏弄，哄骗	장난으로 남을 속이다
