row_index	Esperanto	Japanese_Trans	Chinese_Trans	Korean_Trans
635	imiti	{Ｂ}［他］まねる, 模倣する; 見習う; 模造する	摹仿，仿效，仿制	흉내 내다, 모방하다
636	imperio	{Ｂ}帝国	帝国	제국
637	impliki	{Ｂ}［他］もつれさせる, 絡めとる; 込み入らせる, 混乱させる; （事件に）巻き込む	缠住，使卷入，使陷入；制造困难	복잡한 일에 얽히게 하다, 연루시키다
638	importi	{Ｂ}［他］輸入する, >>〜	输入，进口	수입하다
639	imposto	{Ｂ}税, 税金	税	세금
640	impreso	{Ｂ}印象, 感銘; 感じ, 心地; 【写】感光	印象；感光	인상, 감명; (사진) 감광
641	imuna	{Ｂ}【医】免疫の; 【法】免除の; 【機】耐性のある	免疫的；免除某项法律责任的；抗…的，防…的	면역의; (법) 면책의; (기계) 내성이 있는
642	inciti	{Ｂ}［他］（刺激して）怒らせる, いらだたせる; 極度に興奮させる	激怒，逗弄，惹	화나게 하다, 자극해 흥분시키다
643	indiferenta	{Ｂ}どうでもいい, 重要でない; 無関心な, 平然とした	无关紧要的；冷漠的	무관심하고 아무래도 좋은
644	indigni	{Ｂ}［自］（不正や卑劣な行為に対して）憤慨する, 憤る	愤慨，愤怒	부정·비열함에 분개하다
645	indiki	{Ｂ}［他］指し示す, 示す, 表す	指出，指示，表示	가리키다, 나타내다
646	individuo	{Ｂ}個人, 個; 【生】個体	个体，个人	개인; (생물) 개체
647	indulgi	{Ｂ}［他］容赦する, 大目に見る; 寛大に扱う, いたわる; 助命する	宽恕，纵容；不得罪，体谅	관대하게 용서하다, 너그럽게 봐주다
648	industrio	{Ｂ}産業, 工業	工业，产业	산업
649	infano	{Ｂ}（大人に対して）子供, 児童, 幼児; （親に対して）子	幼儿，儿童；孩子	어린아이, 아동
650	infekti	{Ｂ}［他］（人に）感染させる, 病気をうつす, >>kontaĝi; 《転》感化する	传染，感染；（转）感染、影响	감염시키다, 병을 옮기다; (비유) 영향을 퍼뜨리다
651	infero	{Ｂ}【宗】地獄; 《転》修羅場, 生き地獄; 死後の世界, 冥界, >>Hadeso, >>Ŝeolo	地狱；（转）人间地狱；冥界	죽은 자가 가는 지하 세계, 지옥
652	influi	{Ｂ}［他］影響を与える, 感化する, 左右する	影响	영향을 주다
653	informi	{Ｂ}［他］通報する, 知らせる	通知，告诉，报告	소식이나 정보를 알리다
654	iniciati	{Ｂ}［他］（新しいことを）始める, 発起する, 創始する	创始，发起	새로운 일을 시작하고 창시하다
655	injekti	{Ｂ}［他］【医】注射する; 【機】注入する	注射；（机械）注入	주사하다; (기계) 주입하다
656	inklina	{Ｂ}傾向のある, 心の傾いた	倾向于…，有…倾向	어떤 쪽으로 기우는 성향
657	inko	{Ｂ}インク, インキ	墨水，墨汁；油墨	잉크
658	insekto	{Ｂ}【虫】昆虫	昆虫	곤충
659	insigno	{Ｂ}記章, バッジ; （～oj）（都市・家などの）紋章	徽章，胸章；（复）纹章	휘장, 배지; (복수) 문장(紋章)
660	insisti	{Ｂ}［自］（自分の意見に）固執する, 言い張る, 力説する, >>〜	坚持（意见或要求），主张	자신의 주장이나 요구를 굳게 고집하다
661	inspiri	{Ｂ}［他］（思想・感情を）吹き込む, 鼓吹する, 抱かせる; 霊感を与える	引起，激起，唤起；使获得灵感	영감이나 감정을 불러일으키다
662	instali	{Ｂ}［他］（物を）据え付ける, 備え付ける; （場所を）設備を整える; （人を）就任させる, 任命する; 【情】インストールする	安装，设置；使就任；（信息）安装程序	설치하다, 장착하다; 취임시키다; (정보) 인스톨하다
663	instigi	{Ｂ}［他］励ます, 勧める; 駆りたてる, そそのかす	激励，鼓励，煽动，怂恿	남을 부추겨 행동하게 하다
664	instinkto	{Ｂ}本能; 直観	本能；直觉	본능; 직관
665	instrui	{Ｂ}［他］教える, 教育する; （出来事が）教示する, 教訓を与える	教，教导	지식이나 기술을 남에게 가르치다
666	instrumento	{Ｂ}器具, 器械, 道具; 楽器; 手段; 【法】法律文書	器具，仪器；乐器；手段；（法）法律文书	도구, 기구; 악기; 수단; (법) 법률 문서
667	insulo	{Ｂ}島; 《転》離れ島	岛；（转）孤立区域	섬; (비유) 고립된 구역
668	insulti	{Ｂ}［他］（言葉で）侮辱する, ののしる, 悪口を言う	骂	말로 모욕하거나 욕하다
669	intelekto	{Ｂ}知性, 知力, 理解力	智力，才智，悟力	지적 능력, 이해력
670	inteligenta	{Ｂ}聡明な, 頭のよい, 利口な	理解力强，聪明	총명하고 머리가 좋은
671	intenci	{Ｂ}［他］意図する, もくろむ, 企てる, ～するつもりである	想，打算，企图	어떤 일을 하려고 마음먹다
672	inter	{Ｂ}［前］～の間に, ～の間で; ～の中にまじって	在…之间	…사이에, …사이에서; …가운데 섞여
673	interesi	{Ｂ}［他］興味をひく, 関心を持たせる; 関係させる, 利害関係がある	使感兴趣；与…有利害关系	흥미를 갖게 하다; (법·경제) 이해관계를 갖다
674	interna	{Ｂ}内部の, 内側の; 国内の; 内心の, 精神的な	内部的，内在的；国内的；内心的	내부의, 안의; 국내의; 내면의
675	interpreti	{Ｂ}［他］通訳する; 解釈する, 解明する; （演奏・演劇で）自己の解釈に基づいて演じる	口译；解释，诠释；（演艺）演绎	통역하다; 해석하다; (공연) 해석해 연기하다
676	intesto	{Ｂ}【解】腸; >>大腸, >>小腸	肠	창자, 장(腸)
677	intima	{Ｂ}親密な, 親しい, 内輪の; 私的な, 内に秘めた, 心の中の	内心，内在；亲密，亲切	친밀한, 가까운; 사적인, 내밀한
678	inundi	{Ｂ}［他］氾濫する, 水浸しにする; 《転》あふれる	泛滥，淹没；（转）充斥	범람시키다, 물에 잠기게 하다; (비유) 넘쳐흐르게 하다
679	inventi	{Ｂ}［他］発明する, 考案する, >>elpensi	发明	발명하다
680	inviti	{Ｂ}［他］招待する, 招く; 勧誘する	邀请	초대하다, 부르다
681	inĝeniero	{Ｂ}技師, 技術者	工程师，技师	기술전문가
682	io	{Ｂ}［代］ある物, ある事; 何か	某物，某事	어떤 것, 무엇
683	iom	{Ｂ}［副］いくらか, 少し	一些，一点儿	조금, 약간
684	iri	{Ｂ}［自］行く, 行き着く, 向かう; （物事が）運ぶ; （機械が）動く	去，走	가다, 이동하다
685	ironio	{Ｂ}皮肉, 当てこすり; アイロニー, 反語	反语；用反语讽刺，嘲弄	빈정거리며 비꼬는 표현
686	iu	{Ｂ}［形］ある, どれかの / {Ｂ}［代］ある人, どれか	某人，某个	어떤 사람, 누군가
687	izoli	{Ｂ}［他］孤立させる, 切り離す, 隔離する; 【電】絶縁する; 【化】単離する	隔离，使孤立；使绝缘；隔绝	격리하다, 고립시키다; (전기) 절연하다; (화학) 단리하다
688	ja	{Ｂ}［副］実に, まったく, まさに	确实；诚然	정말, 참으로, 확실히
689	jako	{Ｂ}【服】背広, （腰丈までの）ジャケット; 上着	夹克，男式短上衣	양복 상의, 짧은 재킷
690	jam	{Ｂ}［副］既に, もはや	已经	이미, 벌써
691	januaro	{Ｂ}１月	一月	1월
692	jaro	{Ｂ}年, 一年; 年度	年	한 해, 1년
693	je	{Ｂ}［前］（時刻を示す場合や，他に適当な前置詞がない場合に用いる）	通用介词	통용 전치사, 특히 시각 표현에 씀
694	jen	{Ｂ}［副］（相手の注意を引いて）そらここに, ほらそこに	看，这里；瞧，那里（引起注意）	상대의 시선을 끌 때 쓰는 감탄사
695	jes	{Ｂ}［副］はい, そうです	是，对	예, 그렇다
696	ju	{Ｂ}［副］（相関表現）「～すればするほど」の前半を作る語	越	…하면 할수록, 더 〜할수록
697	jubileo	{Ｂ}（５０周年などの）記念祭; 【カ】聖年, 大赦	五十年节；一百、五十或二十五周年纪念	25, 50, 100년 등의 기념축제
698	julio	{Ｂ}７月	七月	7월
699	juna	{Ｂ}若い, 年の若い, 年少の, 幼い	年轻	나이가 적은, 젊은
