row_index	Esperanto	Japanese_Trans	Chinese_Trans	Korean_Trans
435	fandi	{Ｂ}［他］（熱で）溶かす; 鋳造（ちゅうぞう）する	熔化，冶炼；铸	열로 녹이다, 금속을 주조하다
436	fanfaroni	{Ｂ}［自］空威張りする, 大言壮語する, ほらを吹く, >>bombasti	自夸，吹牛，说大话	허풍떨다, 과장해서 자랑하다
437	fantazio	{Ｂ}幻想, 夢想; （創造的な）空想力; 【楽】幻想曲, ファンタジア	想象，想象力；奇想，幻想；幻觉	환상, 공상; 창조적 상상력; (음악) 환상곡
438	farbo	{Ｂ}絵具, 顔料, ペンキ	颜料，油彩	페인트, 안료
439	fari	{Ｂ}［他］する, 遂行する; 作る, つくり出す	做；造；使……成为	하다, 만들다
440	farmi	{Ｂ}［他］小作する, （農地を）賃借りする	租种	농지를 빌려 경작하다
441	farti	{Ｂ}［自］～の健康状態である	（身体）感觉；过得（好/不好等）	건강 상태가 어떻다
442	faruno	{Ｂ}【料】（穀物の）粉, 小麦粉	面粉；粉末	곡물 가루
443	fasko	{Ｂ}束（たば）; 【理】束（そく）, ビーム	一捆（束、扎）	다발, 묶음; (물리) 빔
444	favora	{Ｂ}好意的な; 有利な, 好都合な	偏爱的；优惠的，有利	호의적인
445	faŭko	{Ｂ}（猛獣などの）口; （つぼ・トンネルなどの）口, 開口部	（毒蛇猛兽）的血盆大口，入口	맹수의 큰 입, 넓은 구멍·입구
446	febro	{Ｂ}【病】高熱, 熱病; 《転》熱中, ～熱	发烧，热；狂热	고열, 열병; (비유) 열중, 열광
447	februaro	{Ｂ}２月	二月	2월
448	federacio	{Ｂ}連合; 連邦	联邦	여러 국가의 연방
449	feliĉa	{Ｂ}幸福な, 幸せな; 幸運な	幸福，幸运	행복한, 운 좋은
450	felo	{Ｂ}（未加工の）皮, 毛皮	毛皮，生皮	가공전가죽, 모피
451	fenestro	{Ｂ}窓; 【情】ウィンドウ	窗户；（计）窗口	창, 창문；（컴퓨터） 윈도우
452	fenomeno	{Ｂ}現象, 事象; 《転》特異現象, 驚くべき事件; 【哲】現象, 外象	现象，事象；（转）奇异现象，惊人事件；（哲）现象	현상, 사상; (비유) 특이하고 놀라운 사건
453	ferio	{Ｂ}休日, 休業日; （一日の）休暇, 休み, >>festotago, >>libertempo	假日	휴일
454	fermi	{Ｂ}［他］閉める, 閉じる, 閉ざす; 《転》終える	关闭，关上，闭合；（转）结束	닫다, 폐쇄하다; (비유) 끝내다
455	fero	{Ｂ}鉄; =feraĵo	铁	금속 원소 철
456	fervora	{Ｂ}熱心な, 熱烈な, 熱情にあふれた, >>〜, >>entuziasma	热心，热情	열성적인, 열심인
457	festeni	{Ｂ}［自］ごちそうを食べる; 宴会に参加する; 祝宴を催す	欢宴，赴宴	연회를 열다, 잔치를 벌이다
458	festi	{Ｂ}［他］祝う	庆祝，过（节）	축하하다
459	fianĉo	{Ｂ}婚約者（男）, いいなずけ（男）	未婚夫	남자 약혼자
460	fidela	{Ｂ}忠実な, 誠実な; 節操の堅い, 貞節な; 事実を曲げない	忠实，坚贞，逼真	충실한, 성실한
461	fidi	{Ｂ}［他］信頼する, 信用する	信任，信赖	신뢰하다, 믿다
462	fiera	{Ｂ}誇り高い, 自尊心のある; 高慢な, 尊大な	自豪，得意；骄傲，自负	자랑스러워하는, 거만한
463	figuro	{Ｂ}姿, 人物（像）; 形, 図; 【美】像, フィギュア; 【数】図形; 【Ｇ】文彩, （ことばの）あや, 比喩的表現	外形，轮廓；肖像；图形	사람·사물의 형태; (수학) 도형; (수사) 비유적 표현
464	fikcio	{Ｂ}虚構, フィクション, 作り事, 作り話	虚构，幻想（文艺）	허구, 꾸며낸 이야기
465	fiksi	{Ｂ}［他］固定する, 取りつける, 据える; 【写】定着する; 取り決める, 定める, 確定する	固定；定影；确定，规定	고정하다, 부착하다; (사진) 정착하다; 확정하다
466	filmo	{Ｂ}（写真や映画の）フィルム; 映画（個々の作品）	胶片，感光片；影片	사진·영화용 필름; 영화 작품
467	filo	{Ｂ}息子	儿子	아들
468	financo	{Ｂ}財政, 財務; 金融	财政，金融；财政学	재정, 금융
469	fingro	{Ｂ}指; 指の幅	手指	손가락; 손가락 너비(폭)
470	fini	{Ｂ}［他］終える, やめる; 仕上げる, 完了する	结束；完成	끝내다, 완료하다
471	firma	{Ｂ}堅い, 引き締まった; しっかりした, ぐらつかない; 《転》堅固な, 確固とした	坚实，牢固；坚决	단단하고 견고한, 흔들리지 않는
472	fiziko	{Ｂ}物理学	物理学	물리학
473	fiŝo	{Ｂ}魚	鱼	물고기
474	flago	{Ｂ}旗, >>〜	旗帜	깃발, 기
475	flamo	{Ｂ}炎, 火炎; 情熱の炎, 激情	火焰，火苗；（转）激情，热情	불꽃, 타오르는 불길
476	flanko	{Ｂ}側（がわ）, わき; 側面; （～の）方（ほう）	侧，旁边；侧面；方面	옆, 측면, 쪽
477	flari	{Ｂ}［他］（においを）感じる; 嗅ぐ; 嗅ぎ分ける	嗅到，闻到；嗅，闻	냄새를 맡다, 냄새를 느끼다
478	flava	{Ｂ}黄色い, 黄色の	黄色，黄色的	노란, 황색의
479	flegi	{Ｂ}［他］看護する; 《転》（入念に）世話をする, 面倒をみる	看护，护理；（转）悉心照料	간호하다; (비유) 정성껏 돌보다
480	fleksi	{Ｂ}［他］曲げる, たわめる; 《転》屈服させる, 従わせる	屈，弯曲；使屈服	굽히다, 휘게 하다; (비유) 굴복시키다
481	fliki	{Ｂ}［他］つぎを当てる; 《転》取り繕う; 【情】パッチを当てる	缝补，修补；弥补	기우다, 덧대다; (비유) 임시로 메우다; (정보) 패치를 적용하다
482	flirti	{Ｂ}［自］（旗などが）翻る; （蝶などが）ひらひら飛び回る; （異性と）たわむれる	翩翩（飞舞）；飘扬；调情	펄럭이다, 나풀거리다; (이성과) 희롱하다
483	floro	{Ｂ}花, 草花; 精華, 最良の部分	花；（转）精华，最优秀的部分	꽃; (비유) 정화, 가장 뛰어난 부분
484	floso	{Ｂ}いかだ	筏，木排	뗏목
485	flugi	{Ｂ}［自］飛ぶ, 飛行する; 飛ぶように進む, 急ぐ	飞，飞行；飞快前进，赶紧	공중을 날다, 비행하다
486	flui	{Ｂ}［自］流れる; 流れるように動く; 《転》（話などが）よどみなく進む	流，流动	흐르다; 물 흐르듯 움직이다; (비유) 매끄럽게 이어지다
487	flustri	{Ｂ}［自］ささやく, 小声で話す; 《転》さらさら音をたてる, >>〜, >>murmureti	低语，耳语，发潺潺（飒飒）声	속삭이다; (바람·물 소리가) 사각거리다
488	foiro	{Ｂ}定期市, 見本市, （家畜・農産物の）品評会	（定期定点的大型）集市，交易会，展销会	정기시, 견본시(박람회)
489	fojo	{Ｂ}度, 回	次，回	번, 회, 차례
490	folio	{Ｂ}（植物の）葉; （金属などの）薄片; 紙片	叶；薄片（如金属箔）；纸张	식물의 잎; (금속 등의) 얇은 박; 종이 한 장
491	fondi	{Ｂ}［他］創立する, 創設する, 創建する; 根拠を置く	建立；创建，创办	조직 등을 창설하다
492	fonto	{Ｂ}泉, 水源; 源; 《転》源泉, 根源	泉，源	샘, 근원
493	for	{Ｂ}［副］遠くへ; 離れて / ［間］去れ！	往远处；离开 / （叹）走开！	멀리, 떨어져; (감) 저리 가라!
494	forgesi	{Ｂ}［他］忘れる, 失念する; なおざりにする, おろそかにする	忘记，忽略	잊다, 잊어버리다; 소홀히 하다
495	forko	{Ｂ}フォーク状の道具; 【料】フォーク, =manĝo〜	叉子，叉形物	포크 모양의 도구, 식탁용 포크
496	formo	{Ｂ}形, 形状; 形態, 様相; 形式, 外形; 作法	形状，形式；形态；作风	형태, 형상; 형식; 방식, 예법
497	formulo	{Ｂ}書式; 【理】式; 【数】公式	公式；格式；惯用说法	공식; 식(수학·물리); 형식, 정형 표현
498	forno	{Ｂ}炉, かまど; 暖炉, ストーブ; こんろ	炉，火炉，灶	화덕, 난로
499	forta	{Ｂ}強い, 力強い; 強固な; 激しい	强壮的，强有力的；坚固的；猛烈的	강한, 힘센
