row_index	Esperanto	Japanese_Trans	Chinese_Trans	Korean_Trans
1118	moro	{Ｂ}風俗, 慣習, 風習, 習わし, >>〜	风俗，习惯	풍속, 관습
1119	morti	{Ｂ}［自］死ぬ, 亡くなる, 死亡する; 枯れる; 無感覚になる; 《転》消える, 滅びる	死亡	죽다, 생명이 끝나다
1120	moskito	{Ｂ}【虫】蚊（主に熱帯性）; >>kulo（一般的な蚊）	蚊	열대 지방의 모기
1121	motoro	{Ｂ}【機】原動機, モーター, エンジン; 《転》原動力, 主導者	发动机，马达，引擎；原动力	모터, 엔진
1122	movi	{Ｂ}［他］動かす; 移動させる; 《転》（人の気持ちを）動かす	移动；使移动；（转）打动	움직이게 하다, 옮기다; (비유) 감동시키다
1123	mueli	{Ｂ}［他］（ひきうすなどで）挽く, 粉にする, 細かく砕く; 押しつぶす	磨，碾	빻아 가루로 만들다
1124	multa	{Ｂ}多くの, 多数の, 多量の, たくさんの	大量；许多	수가 많고 양이 많은
1125	multipliki	{Ｂ}［他］【数】掛ける（掛け算する）	[数学]乘	곱하다
1126	murmuri	{Ｂ}［自］つぶやく, ざわめく; ぶつくさ言う	发低沉连续的声音；嘟哝，抱怨	작게 중얼거리거나 투덜대다
1127	muro	{Ｂ}壁, へい（塀）; 壁状のもの; 《転》障壁	墙	벽, 담
1128	musko	{Ｂ}《般》【植】コケ（苔）	藓纲植物（苔藓）	이끼, 선태식물
1129	muskolo	{Ｂ}【解】筋肉, 筋	肌，肌肉	근육
1130	muso	{Ｂ}【動】ハツカネズミ（二十日鼠）（属）; 《般》（比較的小型の）ネズミ, >>〜; 【情】マウス	小型鼠类（尤指小家鼠属）；（计）鼠标	작은 집쥐, 생쥐；（컴퓨터） 마우스
1131	muta	{Ｂ}唖（おし）の, 口のきけない; 無言の, 押し黙った	哑，不作声	말을 못하는
1132	muzeo	{Ｂ}博物館; 美術館; 収蔵品, 収集品	博物馆，博物院；博物馆的珍藏品	박물관, 미술관
1133	muziko	{Ｂ}音楽; （詞に対して）曲	音乐	음악
1134	muŝo	{Ｂ}【虫】ハエ（蝿）; （下唇の下の）ちょびひげ	蝇属昆虫（苍蝇）；小山羊胡	파리；턱 아래의 작은 수염
1135	nacio	{Ｂ}民族; 国民（全体）; 国民という共同体（統治機構としての国家・政府とは別）	民族；国民共同体	민족, 국민 공동체
1136	nadlo	{Ｂ}【機】（レコード・注射器・手術用などの）針, （計器の）指針, 磁針, （小銃の）撃針; エギーユ（鋭くとがった岩峰）, >>kudrilo, >>〜, >>montrilo	针；指针；磁针；击针；唱针；注射针	계기·주사기·나침반 등에 쓰는 바늘, 지침, 자침, 격침
1137	naiva	{Ｂ}素朴な, 無邪気な; うぶな, 世間知らずの, 愚直な	天真，幼稚，纯朴，直率	순진한, 세상 물정 모르는
1138	najbaro	{Ｂ}隣人, 近所の人, >>transulo; 近くにいる人	邻居	이웃집 사람, 근처에 있는 사람
1139	najlo	{Ｂ}釘（くぎ）, 鋲（びょう）	钉子	못
1140	naski	{Ｂ}［他］（女性が）生む, 出産する, >>〜; 《転》生み出す, 生じる	生（孩子），分娩；诞生；产生	아기를 낳다
1141	naturo	{Ｂ}自然, 天然, 自然界; 天性, 本性, 性質	自然；本性	자연, 자연계, 본성
1142	nazo	{Ｂ}（人・動物の）鼻; 嗅覚（きゅうかく）; 《転》先端, 突出部	鼻子	코; 후각; (비유) 끝부분, 돌출부
1143	naĝi	{Ｂ}［自］泳ぐ; （水面に）浮かぶ, 漂う, 流れる; 《転》浸る, つかる	游；漂	헤엄치다, 수영하다
1144	naŭ	{Ｂ}［数詞］九	九	수사, 숫자 9
1145	naŭzi	{Ｂ}［他］吐き気を催させる; 《転》むかむかさせる	引起恶心，使人想呕吐；使厌恶	구역질 나게 하다, 싫증나게 하다
1146	ne	{Ｂ}［副］（～で）ない, いいえ / ［間］いいえ！	不，没有	아니, 아니다를 나타내는 부정 부사
1147	nebulo	{Ｂ}【気】霧, もや; 《転》霧状のもの, 朦朧とした状態	雾	안개, 흐릿한 상태
1148	necesa	{Ｂ}必要な, 不可欠の; 【論】必然の, 必然的な	必需；必然	꼭 필요한, 없어서는 안 되는
1149	neglekti	{Ｂ}［他］（不注意などから）なおざりにする, おろそかにする, 軽視する, 怠る, >>malzorgi, >>〜	忽略，忽视，疏忽	소홀히 하다, 등한히 하다
1150	nek	{Ｂ}［接］～もまた～ない	也不	둘 다 아님
1151	nenia	{Ｂ}［形］どんな～も～ない	什么样的…也没有	어떤 것도 아닌
1152	nenial	{Ｂ}［副］どんなわけでも～ない	无缘无故，毫无理由，毫无原因	아무 이유도 없이
1153	neniam	{Ｂ}［副］（いつでも）決して～ない	从来没有，永不	결코 …않다, 절대 …않다
1154	nenie	{Ｂ}［副］どこにも～ない	没有一处	어디에도 없다
1155	neniel	{Ｂ}［副］どうしても～ない	怎样也不，绝不，一点也不	결코 아니다, 절대 그렇지 않다
1156	nenies	{Ｂ}［形］誰の～でもない	没有人的	아무의 것도 아닌
1157	nenio	{Ｂ}［代］何も～ない	没有什么东西，没有什么事情	아무것도 없음
1158	neniom	{Ｂ}［副］少しも～ない, 全然～ない	毫无，一点也没有	조금도 없다
1159	neniu	{Ｂ}［形］どの～も～ない / {Ｂ}［代］誰も～ない	没有人，没有一个	아무도 없는, 하나도 없는
1160	nepo	{Ｂ}孫（原義は男孫; 中立的にも用いる）	孙辈（孙子/外孙等）	손자·손녀 등 손주
1161	nervo	{Ｂ}【解】神経	神经	신경
1162	nesto	{Ｂ}巣; 《転》すみか, ねぐら	巢，窝，窠，穴	새 둥지, 보금자리
1163	nevo	{Ｂ}おい（甥）	侄子，外甥	남자 조카
1164	neĝo	{Ｂ}【気】雪	雪	눈, 내린 눈
1165	ni	{Ｂ}［代］私たち, われわれ	我们	우리, 우리들
1166	nigra	{Ｂ}黒い, 黒色の, 黒ずんだ; 暗い, 陰の, 曇った; 《転》陰気な; 《転》悪意のある; 《転》邪悪な; 《転》不正な	黑色的；（转）阴暗的，邪恶的，不正的	검은, 흑색의, 《전》음침한, 사악한, 불법적인
1167	nilono	{Ｂ}【化】ナイロン	锦纶，尼龙	나일론
1168	nivelo	{Ｂ}水平面; （基準面からの）高さ, 水位, 水準; 程度, レベル	水平面；标高；水平	수준, 정도나 높이의 단계
1169	nobla	{Ｂ}高潔な, 気高い, 気品のある	高尚，高贵，崇高	고결하고 품위 있는
1170	nodo	{Ｂ}結び目, 結び; 交点, 交差点; 要所, 核心; （動植物の）節, こぶ; 【解】結節; 【天】交点; 【理】（定常波の）節, ><〜; 【光】節点; 【海】ノット; 【情】節点, ノード, >>ret〜	结，交点；要点；（计）节点；（航海）节（速度单位）	매듭, 교점, 요점, 【물리】파동의 마디, 【항해】노트（속도 단위）, （컴퓨터）노드
1171	nokto	{Ｂ}夜, 深夜; 《転》闇	夜，夜间	밤, 야간
1172	nombro	{Ｂ}数; 【Ｇ】数	数（目）；编号	수, 수량
1173	nomo	{Ｂ}名前; 名称	名字	이름, 명칭
1174	nordo	{Ｂ}北; 北部, 北方, ><〜	北，北方	북쪽, 북부
1175	normala	{Ｂ}正常な, 正規の, 普通の, 標準的な; 【数】垂直の; 【統】正規の	正常的，标准的；（数）垂直的；（统）正态的	정상적인, 보통의, 표준적인
1176	noto	{Ｂ}覚え書, メモ; （本の）注, 注解; （学業の）評点; 【楽】音符; 《転》様子, 調子	笔记，摘记；注释；评语；音符	메모, 주석; 성적; (음악) 음표
1177	nova	{Ｂ}新しい, 新規の, 最新の; 新品の, できたばかりの	新	새로운, 새로 생긴
1178	novembro	{Ｂ}１１月	十一月	11월
1179	nu	{Ｂ}［間］さて！, さあ！ / ［接］さてそこで, ところで	喂！喏！那么，嗯	자, 글쎄
1180	nubo	{Ｂ}【気】雲; 雲状のもの; 《転》暗雲	云	구름
1181	nuda	{Ｂ}裸の; むき出しの; 飾りのない	裸体，裸露	벌거벗은, 나체의
1182	nukso	{Ｂ}【植】堅果, 木の実, ナッツ, >>juglando	坚果，果核	견과류, 나무 열매
1183	numero	{Ｂ}番号; （雑誌などの）号	号码，编号；（杂志等）期号	번호, 순서 나타내는 수
1184	nun	{Ｂ}［副］いま（今）, 現在; 今や, その時; さて, では; 現在では, 今では	现在	지금
1185	nur	{Ｂ}［副］ただ～だけ, ～しかない; ほんの, わずか; ようやく, やっと	仅仅，只有	오직, 다만, …만, …뿐
1186	nutri	{Ｂ}［他］食物を与える; 養う, 飼う; 《転》（心で）はぐくむ	喂养，哺育；赡养，抚养	먹이를 주다; 기르다, 부양하다; (비유) 마음을 키우다
1187	obei	{Ｂ}［他］従う, 服従する	服从，听从	복종하다, 따르다
1188	objekto	{Ｂ}物体, もの, 品物, >>aĵo; 対象, 目的, 題材; 【Ｇ】目的語; 【哲】客体, 対象	物体；对象；目的；题材；【语法】宾语	물체, 대상, 목적, 제재, 【문법】목적어
1189	oblikva	{Ｂ}斜めの, 傾斜した	斜，倾斜，歪斜	비스듬한, 기울어진
1190	observi	{Ｂ}［他］観察する, 観測する, 監視する; （法規などを）守る, 遵守する	观察，观测，监视；遵守	관찰하다, 지켜보다
1191	obstaklo	{Ｂ}障害物, じゃまもの, 障害, じゃま	障碍（物）	장애물, 방해
1192	obstina	{Ｂ}頑固な, 強情な; 不屈の, 粘り強い, >>persista	固执，执拗；顽强，顽固	고집이 센, 완고한
1193	oceano	{Ｂ}【地理】大洋, 大海, 海洋	大洋，海洋；（比喻）汪洋一片	대양, 큰 바다
1194	odori	{Ｂ}［自］においがする, におう, かおる; ［他］～のにおいを放つ; 《転》気配がある	发出气味	냄새가 나다, 냄새를 풍기다
1195	ofendi	{Ｂ}［他］侮辱する, 感情を害する; （精神的に）傷つける, （規則などに）反する	触犯，冒犯，激怒；违反，违背	모욕하다, 감정을 상하게 하다
1196	oferi	{Ｂ}［他］【宗】（神に）ささげる, 供える; 犠牲にする, 費やす; （人などに）ささげる, 進呈する, >>〜	供奉，献祭；牺牲，贡献	신에게 제물을 바치다, 희생하다
1197	oferti	{Ｂ}［他］【経】供給する; 【商】提供する, 見積もる	提供；提出（条件、报价）	제공하다, 조건을 제시하다
1198	oficiala	{Ｂ}公式の, 正式の; 公認の, 公定の	正式，法定，官方	공식적인
1199	ofico	{Ｂ}（事務系の）職, 職務, 任務, 役目	职位，公职；职能	직무, 직책
