row_index	Esperanto	Japanese_Trans	Chinese_Trans	Korean_Trans
1238	palaco	{Ｂ}宮殿, 御殿, 大邸宅	宫殿，王宫，宫	궁전
1239	palpebro	{Ｂ}まぶた; 【解】眼瞼（がんけん）; 《転》目	眼皮，眼睑	눈꺼풀, 안검
1240	palpi	{Ｂ}［他］手探りする, 触れてみる; 撫でる, さわる; 【医】触診する	摸，摸索；抚摸	손으로 더듬어 찾다
1241	palto	{Ｂ}【服】オーバー, 外套（がいとう）, 防寒コート, >>〜	外套，外衣，大衣	겨울용 외투, 코트
1242	paneo	{Ｂ}【機】（故障による）停止; 【海】（縮帆して）停船; 【情】クラッシュ	因故障抛锚；因故障停车；（计）崩溃，死机	고장으로 인한 정지; (컴퓨터) 크래시
1243	pano	{Ｂ}【料】パン, 食パン; 《転》糧（かて）, 食糧	面包；生计	밀가루 반죽을 구운 빵
1244	pantalono	{Ｂ}【服】ズボン, スラックス, パンツ	裤子，长裤	긴 바지
1245	pantoflo	{Ｂ}スリッパ, 室内ばき, >>babuŝo	拖鞋	실내용 슬리퍼
1246	papago	{Ｂ}【鳥】オウム（鸚鵡）; 《転》（他人の言葉を）受け売りする人	鹦鹉属鸟类	앵무새
1247	papero	{Ｂ}紙, 用紙	纸；文件；证件	종이
1248	papilio	{Ｂ}【虫】チョウ（蝶）, ガ（蛾）（チョウ目の昆虫の総称）, >>〜	蝴蝶	나비
1249	papo	{Ｂ}【キ】教皇, ローマ法王	罗马教皇	교황, 로마 교황
1250	paradizo	{Ｂ}【宗】天国, >>Edeno, >>sukavato; 《転》極楽, 楽園	乐园，天堂，天国	천국, 낙원
1251	pardoni	{Ｂ}［他］ゆるす, 容赦する, 勘弁する, 大目に見る	饶恕，原谅	용서하다, 관대히 봐주다
1252	parenco	{Ｂ}親類, 親族, 親戚（しんせき）（個人）	亲属，本家，亲戚	친척, 혈연 관계에 있는 사람
1253	parfumo	{Ｂ}香水, 香料, >>aromaĵo; 《転》芳香	香水；香味，香气	향수, 향기로운냄새
1254	parko	{Ｂ}公園; 大庭園; 狩猟園; （軍・工業）集積所, 置き場; 【車】駐車場	公园；临时汽车停放场	공원; (군사·공업) 집적지, 적치장; 주차장
1255	parlamento	{Ｂ}議会, 国会; >>Dieto	议会，国会	국회, 의회
1256	paro	{Ｂ}一対（いっつい）, 二つ一組のもの, 二人組, ペア; つがい, カップル	一双，一对	한 쌍, 두 개가 짝을 이룬 것
1257	paroli	{Ｂ}［自・他］話す, しゃべる; ［自］話しをする; 表現する, 物語る; せりふを言う	说话，演讲，交谈	말하다, 이야기하다
1258	partio	{Ｂ}【政】党, 政党; 陣営, 党派; （訴訟・契約の）当事者; 【遊】勝負, 競技	党，政党	정치적으로 같은 입장을 가진 집단, 정당
1259	parto	{Ｂ}部分, 一部; 分け前, 分担; 【楽】声部, パート	（整体的）一部分	전체의 한 부분, 몫
1260	pasaĝero	{Ｂ}乗客, 旅客	旅客，乘客	승객
1261	pasero	{Ｂ}【鳥】スズメ（雀）（属）	雀属鸟类	참새속 새
1262	pasi	{Ｂ}［自］通る, 通過する; （時が）たつ, 経過する; 過ぎ去る, 消え去る	走过，通过，度过，消失	지나가다, 통과하다; (시간이) 흐르다; 사라지다
1263	pasio	{Ｂ}情熱, 激情, 熱中; 激しい恋情, 情欲	热情，（强烈的）爱情，情欲	강렬한 열정
1264	pasporto	{Ｂ}旅券, パスポート	护照	여권
1265	pasto	{Ｂ}【料】ペースト, ねり粉, 生地; ペースト状のもの	生面团；糊状物	페이스트, 반죽; 풀처럼 된 물질
1266	pastro	{Ｂ}【宗】聖職者, 僧; 【キ】司祭（カトリック）, 牧師（プロテスタント）	牧师，教士，神父	기독교 성직자, 사제나 목사
1267	pato	{Ｂ}【料】フライパン / 【遊】（チェスの）ステールメイト, 手詰まり	长柄平底锅，煎锅；（国际象棋）逼和	프라이팬；（체스） 스테일메이트
1268	patro	{Ｂ}父, 父親; 《転》創始者, 開祖	父亲	아버지
1269	patrono	{Ｂ}後援者, （芸術家の）保護者, パトロン, >>sponsoro; 【キ】守護聖人	保护人，监护人；赞助人；守护神	후원자
1270	paĝo	{Ｂ}【印】ページ, 紙面, 誌面; 《転》（歴史上の）事件, 時期, （作品の）一節	页（一面）	책의 한 면, 페이지
1271	paŝi	{Ｂ}［自］歩く, 歩を運ぶ	举步，迈步；[~o]脚步，步骤	걷다
1272	paŝti	{Ｂ}［他］牧場へ連れて行く, 放牧する; 【聖】救い導く	放牧	가축을 들판에 풀어 기르다
1273	peco	{Ｂ}一片, 一切れ, 一つ; 破片, 断片; （機械などの）部品; （全体の中の）一部分, 一品; （芸術）作品	片，块；件	조각, 한 부분; 부품; 작품
1274	pejzaĝo	{Ｂ}風景, 景色, 眺め; 【美】風景画; 景観	风景，景色；风景画	경치, 풍경
1275	peki	{Ｂ}［自］（宗教的・道徳的に）罪を犯す, あやまちを犯す; （規則・習慣に）反する	犯（宗教、道德上的）罪；犯错；违背（规则、习惯）	종교적·도덕적 죄를 짓다
1276	peli	{Ｂ}［他］追う, 追いたてる; 追いかける; （状態に）駆り立てる, 追いやる; 【機】駆動する	赶，驱	가축이나 사람을 쫓아 몰다, 내쫓다
1277	pelto	{Ｂ}【服】（仕上げた）毛皮; 毛皮の服, ファー	毛皮，皮子	모피, 모피옷
1278	pendi	{Ｂ}［自］掛っている; ぶらさがっている; 宙に浮いている	挂，垂	어디에 걸려 있거나 매달려 있다
1279	penetri	{Ｂ}［自］入り込む, 侵入する, 貫く; ［他］浸透する, しみ込む; 見抜く, 察する	进入，穿入，深入，看透	속으로 깊이 들어가다, 침투하다
1280	peni	{Ｂ}［自］努める, 努力する, 苦労する, 骨を折る, >>〜, >>strebi	努力，费力	애를 쓰다, 힘써 노력하다
1281	peniko	{Ｂ}絵筆, 筆, はけ; =kvasto; =grapolo	画笔，毛笔，小毛刷	붓, 작은 솔
1282	pensi	{Ｂ}［自］思う, 考える	思索；考虑；觉得；想要	생각하다, 숙고하다
1283	pensio	{Ｂ}年金	退休金，养老金	연금
1284	penti	{Ｂ}［他］後悔する, 悔悟する, 改悛する	悔过，悔悟，忏悔	후회하다
1285	pentri	{Ｂ}［他］（色彩画を）描く; 《転》（言葉で）描写する; 思い描く	画，绘	색채로 그림을 그리다
1286	per	{Ｂ}［前］～で, ～を使って, ～によって, ～を介して	以，用	…으로, …을 통해
1287	perdi	{Ｂ}［他］失う, なくす; 見失う; （勝負に）敗れる; 空費する	失去	소유하던 것을 잃다
1288	perei	{Ｂ}［自］（災害などで）死ぬ; 滅びる, 消える, 滅亡する	死亡，丧生；沉没	죽다, 멸망하다
1289	perfekta	{Ｂ}完全な, 完璧な, 申し分のない, >>senmanka, >>〜, >>〜	完美的，完善的；地道的	완전하고 흠잡을 데 없이 훌륭한
1290	perfidi	{Ｂ}［他］裏切る, 背く; （秘密を）洩らす	背叛，叛变，出卖，不忠	배신하다, 배반하다
1291	periodo	{Ｂ}期間, 時期, 時代; 【理】周期; 【地質】紀; 【修】総合文	周期，时期，时代，阶段	기간, 시기; (물리) 주기; (지질) 기
1292	perlo	{Ｂ}真珠; 《転》貴重なもの, 精華; =bido	珍珠	진주
1293	permesi	{Ｂ}［他］許す, 許可する, 容認する; （状況が）許す, 可能にする	允许，准许	허락하다, 허가하다
1294	persekuti	{Ｂ}［他］追いまわす, 追跡する; 迫害する, 虐待する; 【法】起訴する, 訴追する	追逼，逼逐，迫害	박해하다, 집요하게 괴롭히다
1295	persiko	{Ｂ}【果】モモ（桃）	桃	복숭아
1296	persisti	{Ｂ}［自］根気よく続ける, 頑張る, ねばる, 固執する, >>〜, >>obstini; 持続する, 長く残る	坚持（不懈）	끈질기게 계속되다
1297	persono	{Ｂ}人（個人）, 人物; 【劇】登場人物; 【Ｇ】人称	人，个人	사람
1298	pesi	{Ｂ}［他］～の重さを計る, はかりにかける, 計量する; 《転》慎重に考慮する, 吟味する, 比較検討する	称，过秤，掂	무게를 달다; (비유) 신중히 따져 보다
1299	peti	{Ｂ}［他］頼む, 請う, 願う, 依頼する, 請願する; （人を）呼ぶ, 招く	请求，请	부탁하다, 청하다
