PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	日本語	中文	한국어	Русский язык	English
1599	Jobs	Employment Status	Kial vi ne laboras?	どうして働かないのですか？	你怎么不工作？	왜 일하지 않으세요?	Почему ты не работаешь?	Why don't you work?
1600	Jobs	Employment Status	Oni maldungis min antaŭ du monatoj	2か月前にリストラされました。	我两个月前被裁员了。	저는 두 달 전에 회사에서 권고사직을 당했어요.	Меня сократили два месяца назад.	I was made redundant two months ago.
1601	Jobs	At the Workplace	Mi laboras ĉi tie	ここで働いています。	我在这里工作。	저는 여기서 일하고 있어요.	Я работаю здесь.	I work here.
1602	Jobs	At the Workplace	Kiel vi veturas al la laborejo?	どうやって通勤していますか？	你怎么去上班？	직장에는 어떻게 가세요?	Как ты добираешься до работы?	How do you get to work?
1603	Jobs	At the Workplace	Mi veturas per aŭto	車で行きます。	我开车去。	저는 자동차로 갑니다.	Я езжу на машине.	I go by car.
1604	Jobs	At the Workplace	Ĉu vi bezonas helpon?	何かお手伝いしましょうか？	需要帮忙吗？	도움이 필요하신가요?	Вам нужна помощь?	Do you need any help?
1605	Jobs	At the Workplace	Momenton, mi petas	少々お待ちください。	请稍等。	잠시만 기다려 주세요.	Одну минутку, пожалуйста.	One moment, please.
1606	Jobs	At the Workplace	Ĉu vi laboras hodiaŭ?	今日はお仕事ですか？	你今天上班吗？	오늘 일하고 계신가요?	Ты сегодня работаешь?	Are you working today?
1607	Jobs	At the Workplace	Kion mi povas fari por vi?	私にできることはありますか？	我能为您做些什么？	무엇을 도와드릴까요?	Что я могу сделать для вас?	What can I do for you?
1608	Jobs	At the Workplace	Kiun vi serĉas?	どなたをお探しですか？	你在找谁？	누구를 찾고 계신가요?	Кого вы ищете?	Who are you looking for?
1609	Jobs	At the Workplace	Mi serĉas sinjoron Lee	リーさんを探しています。	我在找李先生。	이 씨를 찾고 있습니다.	Я ищу господина Ли.	I'm looking for Mr Lee.
1610	Jobs	At the Workplace	Li hodiaŭ forestas	本日は不在です。	他今天没来。	오늘 그는 출근하지 않았어요.	Его сегодня нет на месте.	He's not in today.
1611	Jobs	At the Workplace	Li estas en kunveno	彼は会議中です。	他正在开会。	그는 회의 중이에요.	Он на встрече.	He's in a meeting.
1612	Jobs	At the Workplace	Li hodiaŭ forrestas pro malsano	今日は病気で休んでいます。	他今天请病假了。	그는 오늘 아파서 결근했어요.	Он сегодня на больничном.	He's off ill today.
1613	Jobs	At the Workplace	Mi eliras por tagmanĝi	お昼を食べに出かけてきます。	我出去吃午饭。	점심 먹으러 나가요.	Я иду обедать.	I'm going out for lunch.
1614	Jobs	At the Workplace	Kie estas la fotokopiilo?	コピー機はどこですか。	复印机在哪里？	복사기는 어디에 있나요?	Где ксерокс?	Where's the photocopier?
1615	Jobs	At the Workplace	Ŝi demisiis	彼女は辞職しました。	她已经辞职了。	그녀는 사직했어요.	Она уволилась.	She's resigned.
1616	Jobs	At the Workplace	Ĉu vi ŝatas vian ĉefon?	上司のことは好きですか？	你喜欢你的老板吗？	상사분을 좋아하세요?	Тебе нравится твой начальник?	Do you like your boss?
1617	Jobs	At the Workplace	Kiom da horoj semajne vi laboras?	週に何時間働いていますか？	你每周工作多少小时？	일주일에 몇 시간 일하시나요?	Сколько часов в неделю вы работаете?	How many hours a week do you work?
1618	Jobs	At the Workplace	Mi komencas je la oka kaj finas je la kvina	私は8時に始まり、5時に終わります。	我早上八点开始，下午五点结束。	저는 여덟 시에 시작해서 다섯 시에 끝나요.	Я начинаю в восемь и заканчиваю в пять.	I start at eight and finish at five.
1619	Jobs	At the Workplace	Ĉu mi povas vidi la raporton?	報告書を見せていただけますか。	我可以看看报告吗？	보고서를 볼 수 있을까요?	Я могу посмотреть отчёт?	Can I see the report?
1620	Jobs	At the Workplace	Ĉu mi povas presi?	印刷してもいいですか？	我可以打印吗？	인쇄할 수 있나요?	Я могу распечатать?	Can I print?
1621	Jobs	At the Workplace	La printilo ne funkcias	プリンターが動きません。	打印机坏了。	프린터가 작동하지 않아요.	Принтер не работает.	The printer isn't working.
1622	Jobs	At the Workplace	Mi bezonas fari kelkajn fotokopiojn	コピーを取る必要があります。	我需要复印几份文件。	복사를 좀 해야 해요.	Мне нужно сделать копии.	I need to make some photocopies.
1623	Jobs	At the Workplace	La fotokopiilo blokiĝis	コピー機が紙詰まりを起こしています。	复印机卡纸了。	복사기가 걸렸어요.	Ксерокс заклинило.	The photocopier's jammed.
1624	Jobs	At the Workplace	Mi ne povas aliri mian retpoŝton	メールにアクセスできません。	我无法访问我的邮箱。	이메일에 접속할 수 없어요.	Я не могу открыть свою электронную почту.	I can't access my emails.
1625	Jobs	At the Workplace	La pago de ĉi tiu fakturo malfruas	この請求書のお支払い期限が過ぎています。	该发票已逾期。	이 청구서는 연체되었습니다.	Этот счёт просрочен.	This invoice is overdue.
1626	Jobs	At the Workplace	Mi revenos je la 13:30	13時30分に戻ります。	我下午一点半回来。	오후 1시 30분에 돌아올게요.	Я вернусь в 1:30 дня.	I'll be back at 1.30 p.m.
1627	Jobs	At the Workplace	Mi estos libera post la tagmanĝo	お昼ご飯の後は空いています。	午饭后我有空。	점심 식사 후에는 시간이 괜찮아요.	Я освобожусь после обеда.	I'll be free after lunch.
1628	Jobs	At the Workplace	Pardonu, ke mi igis vin atendi	お待たせして申し訳ありません。	抱歉让您久等了。	기다리게 해서 죄송합니다.	Извините, что заставила вас ждать.	Sorry to keep you waiting.
1629	Jobs	At the Workplace	Mi iros eksterlanden la venontan semajnon	来週、海外に行きます。	我下周要出国。	저는 다음 주에 해외로 갑니다.	На следующей неделе я собираюсь за границу.	I'm going abroad next week.
1630	Jobs	At the Workplace	Ĉu vi povus organizi la vojaĝon por mi?	私のために旅行の手配をしていただけますか？	请帮我安排一下行程好吗？	저를 위해 여행을 준비해 주시겠어요?	Не могли бы вы организовать для меня эту поездку?	Would you please arrange the trip for me?
1631	Jobs	At the Workplace	Ĉu vi altigos mian salajron?	お給料を上げていただけますか？	你会给我涨工资吗？	급여 인상을 해주실 수 있나요?	Вы повысите мне зарплату?	Will you give me a pay rise?
1632	Jobs	At the Workplace	Ĉu vi faris tion antaŭe?	これをやったことがありますか？	你以前做过这个吗？	이전에 해본 적 있으세요?	Вы делали это раньше?	Have you done this before?
1633	Jobs	At the Workplace	Kiom da tempo vi bezonas por atingi vian laborejon?	職場までどのくらい時間がかかりますか？	你上班需要多长时间？	출근하는 데 얼마나 걸리세요?	Сколько времени у тебя занимает дорога до работы?	How long does it take you to get to work?
1634	Jobs	At the Workplace	Ĉu vi ŝatas viajn kunlaborantojn?	同僚のことは好きですか？	你喜欢你的同事吗？	동료들을 좋아하세요?	Тебе нравятся твои коллеги?	Do you like your co-workers?
1635	Jobs	At the Workplace	Kiom longe vi laboras ĉi tie?	こちらで働いてどのくらいになりますか？	你在这里工作多久了？	여기서 얼마나 근무하셨나요?	Как долго вы здесь работаете?	How long have you worked here?
1636	Jobs	At the Workplace	Vi estas maldungita!	クビだ！	你被解雇了！	당신은 해고입니다!	Вы уволены!	You're fired!
1637	Jobs	At the Workplace	Vi devas trovi al vi novan laboron	新しい仕事を見つけなければなりません。	你得给自己找一份新工作。	새로운 일자리를 찾아야 해요.	Вам придётся найти себе новую работу.	You have to find yourself a new job.
1638	Jobs	At the Workplace	Mi lasos vin reveni al via laboro	お仕事にお戻りください。	那我就不打扰你工作了。	이제 일로 돌아가세요.	Я позволю вам вернуться к работе.	I'll let you get back to your work.
1639	Jobs	At the Workplace	Vendrede ŝi havos adiaŭan feston	彼女は金曜日に送別会を開きます。	她周五要办一个告别聚会。	그녀는 금요일에 송별회를 해요.	В пятницу у неё прощальная вечеринка.	She's having a leaving-do on Friday.
1640	Jobs	At the Workplace	Johano morgaŭ foriras ferien	ジョンは明日から休暇に出かけます。	约翰明天要去度假。	존은 내일 휴가를 떠나요.	Джон завтра уезжает в отпуск.	John is going on holiday tomorrow.
1641	Jobs	At the Workplace	Tagmeze mi havas unuhoran tagmanĝan paŭzon	お昼に1時間の昼休みがあります。	我中午有一个小时的午休时间。	저는 정오에 한 시간 점심시간이 있어요.	В полдень у меня часовой обеденный перерыв.	I've got one hour lunch break at noon.
1642	Jobs	At the Workplace	Je kioma horo finiĝas la kunveno?	会議は何時に終わりますか？	会议什么时候结束？	회의가 몇 시에 끝나나요?	Во сколько заканчивается собрание?	What time does the meeting finish?
1643	Jobs	At the Workplace	Kie mi povas fari kopiojn de miaj dokumentoj?	書類のコピーはどこで取れますか。	我可以在哪里复印我的文件？	서류를 복사하려면 어디로 가야 하나요?	Где я могу сделать копии своих документов?	Where can I make copies of my documents?
1644	Jobs	At the Workplace	Estas problemo kun mia komputilo	パソコンに問題があります。	我的电脑出了点问题。	제 컴퓨터에 문제가 있어요.	С моим компьютером что-то случилось.	There's a problem with my computer.
1645	Jobs	At the Workplace	La interreto momente ne funkcias	ただいまインターネットが使えません。	现在网络断了。	현재 인터넷이 연결되지 않고 있어요.	В настоящий момент интернет не работает.	The internet's down at the moment.
1646	Jobs	At the Workplace	Mi lasis la dosieron sur via skribotablo	ファイルはあなたの机の上に置いておきました。	我把文件放在你桌上了。	파일을 책상 위에 두고 갔어요.	Я оставил бумаги у вас на столе.	I've left the file on your desk.
1647	Jobs	At the Workplace	Bonvolu faksi ĉi tion al nia oficejo	こちらを弊社宛にファックスしてください。	请把这个传真到我们办公室。	이 문서를 저희 사무실로 팩스 보내주세요.	Пожалуйста, отправьте это по факсу в наш офис.	Please fax this to our office.
1648	Jobs	At the Workplace	Li nun estas kun kliento	ただいまお客様の対応中です。	他现在正在接待客户。	지금은 고객과 함께 있습니다.	Он сейчас с клиентом.	He's with a customer at the moment.
1649	Jobs	At the Workplace	Mi revenos al vi post momento	少々お待ちください。	我马上就来。	잠시만 기다려 주세요.	Вернусь к вам через секунду.	I'll be with you in a moment.
1650	Jobs	At the Workplace	La liverlimo de la varoj eksvalidiĝas	商品の納期が切れます。	货物的交付期限已到。	상품의 납기일이 만료됩니다.	Время доставки товаров истекает.	The delivery time of the merchandise expires.
1651	Jobs	At the Workplace	Mi ĝojas informi vin, ke mi havas solvon por vi	あなたのために解決策が見つかったことをお伝えできて嬉しいです。	很高兴告诉你，我已经为你找到了解决办法。	해결책을 찾아서 기쁘게 말씀드릴 수 있게 되었어요.	Рада сообщить вам, что у меня есть для вас решение.	I'm happy to tell you that I've got a solution for you.
1652	Jobs	At the Workplace	Persone, mi kredas je ŝia strategio	個人的には、彼女の戦略を信頼しています。	我个人相信她的策略。	개인적으로 저는 그녀의 전략을 믿어요.	Лично я верю в её стратегию.	Personally, I believe in her strategy.
1653	Jobs	Business	Ĉu ni povas aranĝi kunvenon?	お打ち合わせのご都合をつけることは可能でしょうか。	我们可以安排一次会议吗？	회의를 잡을 수 있을까요?	Мы можем организовать встречу?	Can we arrange a meeting?
1654	Jobs	Business	Tio estas tre grava	これはとても重要です。	这非常重要。	이것은 매우 중요합니다.	Это очень важно.	This is very important.
1655	Jobs	Business	Ni povas fari la interkonsenton	取引を成立させることができます。	我们可以达成这笔交易。	거래를 성사시킬 수 있습니다.	Мы можем заключить сделку.	We can make the deal.
