PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	日本語	中文	한국어	Русский язык	English
1383	Education	At University	Ĉu vi laboras aŭ studas?	お仕事をされていますか、それとも学生ですか？	你是工作还是学习？	일하시나요, 아니면 공부하시나요?	Ты работаешь или учишься?	Do you work or study?
1384	Education	At University	Mi studas por magistriĝo pri juro	法学の修士課程で勉強しています。	我正在攻读法学硕士。	저는 법학 석사 과정을 하고 있어요.	Я учусь на магистра юридических наук.	I'm doing a master's in law.
1385	Education	At University	Mi doktoriĝas pri kemio	化学の博士課程で研究しています。	我正在攻读化学博士学位。	저는 화학 박사 과정을 하고 있어요.	Я получаю докторскую степень по химии.	I'm doing a PhD in chemistry.
1386	Education	At University	Mi prenas paŭzjaron	ギャップイヤーを取っています。	我正在休学一年。	저는 갭이어를 보내고 있어요.	Я беру академический отпуск.	I'm taking a gap year.
1387	Education	At University	Kiam komenciĝas la kursoj?	コースはいつから始まりますか？	课程什么时候开始？	강의는 언제 시작하나요?	Когда начинаются курсы?	When do the courses start?
1388	Education	At University	Kiun kurson vi instruas?	どの科目を担当されていますか？	您教什么课程？	어떤 과목을 가르치시나요?	Какой курс вы преподаёте?	What course do you teach?
1389	Education	At University	Mi prelegas pri matematika analizo	私は数学解析について講義しています。	我讲授数学分析。	저는 수학적 해석학을 강의합니다.	Я веду лекции по математическому анализу.	I lecture on mathematical analysis.
1390	Education	At University	Kiu povas studi senpage?	誰が無料で学ぶことができますか。	谁可以免费学习？	누가 무료로 공부할 수 있나요?	Кто может обучаться бесплатно?	Who can study free of charge?
1391	Education	At University	Ĉu vi proponas distancan lernadon?	遠隔学習は提供していますか？	你们提供远程学习吗？	원격 수업을 제공하나요?	Вы предлагаете дистанционное обучение?	Do you offer distance learning?
1392	Education	At University	Ĉu studentoj ricevas stipendiojn?	学生は奨学金を受け取ることができますか？	学生可以获得奖学金吗？	학생들은 장학금을 받을 수 있나요?	Студенты получают стипендию?	Do students receive scholarships?
1393	Education	At University	Kiujn fakultatojn havas ĉi tiu universitato?	この大学にはどのような学部がありますか。	这所大学有哪些院系？	이 대학에는 어떤 학과들이 있나요?	Какие факультеты есть в этом университете?	What departments has this university got?
1394	Education	At University	Kiom da homoj loĝas en ĉi tiu ĉambro?	この部屋には何人住んでいますか？	这个房间住了多少人？	이 방에는 몇 명이 살고 있나요?	Сколько человек живёт в этой комнате?	How many people live in this room?
1395	Education	At University	Kiom longe vi lernas la bulgaran?	ブルガリア語を勉強し始めてどのくらいになりますか？	你学保加利亚语多久了？	불가리아어를 공부한 지 얼마나 되셨나요?	Как долго ты учила болгарский?	How long have you been studying Bulgarian?
1396	Education	At University	Ŝi estas studentino specialiĝanta pri geografio	彼女は地理を専攻している学生です。	她是一名主修地理的学生。	그녀는 지리학을 전공하는 학생이에요.	Она студентка географического факультета.	She is a student specializing in geography.
1397	Education	At University	Ŝi havas diplomon pri mastrumado	彼女はマネジメントのディプロマを取得しています。	她获得了管理学文凭。	그녀는 경영학 디플로마를 취득했습니다.	У неё диплом по менеджменту.	She has got a Diploma in Management.
1398	Education	At University	Kiuj estas la akceptkondiĉoj?	入学条件は何ですか。	入学要求有哪些？	입학 요건이 어떻게 되나요?	Какие вступительные требования?	What are the admission requirements?
1399	Education	At University	Ĉu vi havas enirajn ekzamenojn?	入学試験はありますか？	你们有入学考试吗？	입학 시험이 있나요?	У вас есть вступительные экзамены?	Have you got an entrance examination?
1400	Education	At University	Kiu estas la rektoro de la universitato?	大学の学長はどなたですか。	谁是这所大学的校长？	그 대학의 총장은 누구인가요?	Кто ректор университета?	Who is the chancellor of the university?
1401	Education	At University	Ĉu vi havas studentojn el aliaj landoj?	他の国からの生徒はいらっしゃいますか？	你们有来自其他国家的学生吗？	다른 나라에서 온 학생들도 있나요?	У вас есть студенты из других стран?	Have you got students from other countries?
1402	Education	At University	Ĉu vi povus plenigi ĉi tiun registriĝan formularon?	この登録フォームにご記入いただけますか。	请您填写这份注册表。	이 등록 양식을 작성해 주시겠어요?	Не могли бы вы, пожалуйста, заполнить эту регистрационную форму?	Could you please fill in this registration form?
1403	Education	At University	Ni ŝatus viziti la studentloĝejon	学生寮を見学したいのですが。	我们想参观学生宿舍。	기숙사를 방문하고 싶습니다.	Мы бы хотели посетить общежитие.	We would like to visit the hall of residence.
1404	Education	At University	Ni volus renkontiĝi kun la universitataj instruistoj	大学の先生方にお会いしたいと考えております。	我们希望见一见大学老师。	저희는 대학 교수님들을 만나 뵙고 싶습니다.	Мы бы хотели встретиться с преподавателями университета.	We would like to meet the university teachers.
1405	Education	At University	Permesu al mi esti via gvidanto	私がご案内いたします。	让我来带你。	제가 안내해 드릴게요.	Позвольте мне быть вашим гидом.	Let me be your guide.
1406	Education	At University	Mi estas la estrino de la fako	私はこの部署の責任者です。	我是部门负责人。	저는 부서장입니다.	Я заведующая кафедрой.	I am the head of the department.
1407	Education	At University	Mi instruos biologion en la venonta semestro	来学期は生物を教える予定です。	下学期我将教生物。	다음 학기에는 생물을 가르칠 예정이에요.	В следующем семестре я буду преподавать биологию.	I'll be teaching biology next term.
1408	Education	At University	Li estas lektoro pri la rusa lingvo ĉe Oksforda Universitato	彼はオックスフォード大学でロシア語の講師をしています。	他是牛津大学的俄语讲师。	그는 옥스퍼드 대학교에서 러시아어 강사로 일하고 있습니다.	Он преподаватель русского языка в Оксфордском университете.	He is a lector in Russian language at Oxford University.
1409	Education	At University	Ĉu vi apartenis al iuj kluboj en mezlernejo?	中学や高校で何かクラブに入っていましたか？	你中学时参加过什么社团吗？	중학교나 고등학교 때 어떤 동아리에 가입했었나요?	Ты состоял в каких-нибудь клубах в средней школе?	Did you belong to any clubs in secondary school?
1410	Education	At University	Ĉu vi estas membro de iu libroklubo?	どこかの読書会に参加していますか？	你参加过任何读书会吗？	혹시 어떤 독서 모임에 가입해 있으신가요?	Ты являешься членом какого-нибудь книжного клуба?	Are you a member of any book group?
1411	Education	At University	La plej multaj el miaj amikoj estas membroj de la klubo	私の友人のほとんどはそのクラブのメンバーです。	我的大多数朋友都是这个俱乐部的成员。	제 친구들 대부분이 그 동아리 회원이에요.	Большинство моих друзей являются членами клуба.	Most of my friends are members of the club.
1412	Education	At University	Mi estas ano de la studenta asocio	私は学生会のメンバーです。	我是学生会成员。	저는 학생회 회원이에요.	Я член студенческой ассоциации.	I'm a member of the students' association.
1413	Education	At University	Kiom da jaroj vi ankoraŭ devas studi?	あと何年残っていますか？	你还剩多少年？	앞으로 몇 년이나 더 남았어요?	Сколько лет тебе ещё учиться?	How many more years do you have to go?
1414	Education	At University	Kion vi volas fari, kiam vi finos?	終わったら何をしたいですか？	你完成后想做什么？	끝나고 나서 무엇을 하고 싶으신가요?	Что ты хочешь делать, когда закончишь?	What do you want to do when you finish?
1415	Education	At University	Mi ne scias, kion mi volas fari post la universitato	大学を卒業した後に何をしたいのか、まだわかりません。	我还不知道大学毕业后想做什么。	대학교를 졸업한 후에 무엇을 하고 싶은지 잘 모르겠어요.	Я не знаю, чем хочу заниматься после университета.	I don't know what I want to do after university.
1416	Education	Student Life	Mi havas demandon	質問があります。	我有个问题。	질문이 있습니다.	У меня вопрос.	I have got a question.
1417	Education	Student Life	Ni havas kvin ekzamenojn	私たちは試験が5つあります。	我们有五场考试。	우리는 시험이 다섯 번 있어요.	У нас пять экзаменов.	We have got five exams.
1418	Education	Student Life	Mi estis en la biblioteko	図書館にいました。	我在图书馆。	저는 도서관에 있었어요.	Я был в библиотеке.	I was in the library.
1419	Education	Student Life	Tio ĉi estas tre malfacila	これはとても難しいです。	这太难了。	이건 정말 어렵네요.	Это очень сложно.	This is very difficult.
1420	Education	Student Life	Kiu parolas nun?	今話しているのは誰ですか？	现在是谁在说话？	지금 누가 말하고 있나요?	Кто сейчас говорит?	Who is speaking now?
1421	Education	Student Life	Mi interesiĝas pri literaturo	私は文学に興味があります。	我对文学感兴趣。	저는 문학에 관심이 있어요.	Мне интересна литература.	I am interested in literature.
1422	Education	Student Life	Ĉu mi povas prunti libron?	本をお借りしてもよろしいですか？	我可以借本书吗？	책을 빌릴 수 있을까요?	Я могу взять книгу?	Can I borrow a book?
1423	Education	Student Life	Ĉu mi povas ekzerciĝi kun vi?	一緒に練習してもいいですか？	我可以和你一起练习吗？	저와 함께 연습해도 될까요?	Я могу позаниматься с тобой?	Can I practise with you?
1424	Education	Student Life	Kie estas la katalogo?	カタログはどこですか？	目录在哪里？	카탈로그가 어디에 있나요?	Где каталог?	Where is the catalogue?
1425	Education	Student Life	Kiu parolos unue?	最初に話すのは誰ですか？	谁先发言？	누가 먼저 말씀하시겠습니까?	Кто будет говорить первым?	Who will speak first?
1426	Education	Student Life	Pri kio estas la sekva raporto?	次のレポートは何についてですか？	下一个报告的主题是什么？	다음 보고서의 주제는 무엇인가요?	О чём следующий доклад?	What is the next report on?
1427	Education	Student Life	Kion vi observis?	何か気づいたことはありますか？	你观察到了什么？	무엇을 관찰하셨나요?	Что вы наблюдали?	What did you observe?
1428	Education	Student Life	Mi ŝatus fari rimarkon	一言申し上げてもよろしいでしょうか。	我想发表一下意见。	한 말씀 드리고 싶습니다.	Я бы хотела сделать замечание.	I'd like to make a remark.
1429	Education	Student Life	Kiam estas la unua ekzameno?	最初の試験はいつですか？	第一次考试是什么时候？	첫 번째 시험은 언제인가요?	Когда первый экзамен?	When is the first exam?
1430	Education	Student Life	Kiajn rezultojn vi ricevis?	どんな結果が出ましたか？	你得到了什么结果？	어떤 결과가 나왔나요?	Какие результаты вы получили?	What results did you get?
1431	Education	Student Life	Kiel mi povas plenigi la bibliotekan formularon?	図書館の申込書はどのように記入すればよいですか。	我该如何填写图书馆申请表？	도서관 신청서는 어떻게 작성하면 되나요?	Как мне заполнить библиотечный формуляр?	How can I fill in the library card?
1432	Education	Student Life	Kiam fermiĝas la biblioteko?	図書館は何時に閉まりますか？	图书馆几点关门？	도서관은 언제 문을 닫나요?	Когда закрывается библиотека?	When does the library close?
1433	Education	Student Life	Mi ŝatus prunti kelkajn historiajn librojn	歴史の本を何冊かお借りしたいのですが。	我想借几本历史书。	역사책을 몇 권 빌리고 싶어요.	Я бы хотела взять книги по истории.	I would like to borrow some history books.
1434	Education	Student Life	Kiu estas la aŭtoro de ĉi tiu artikolo?	この記事の著者は誰ですか。	这篇文章的作者是谁？	이 기사 작성자는 누구인가요?	Кто автор этой статьи?	Who is the author of this article?
1435	Education	Student Life	Al kiu apartenas ĉi tiu malkovro?	この発見は誰のものですか？	这个发现属于谁？	이 발견은 누구의 것인가요?	Кому принадлежит это открытие?	Whom does this discovery belong to?
1436	Education	Student Life	Mi estas preta por la lingva ekzameno	語学試験の準備はできています。	我已经准备好参加语言测试了。	언어 시험을 볼 준비가 되었습니다.	Я готов к тесту на знание языка.	I am ready for the language test.
1437	Education	Student Life	Mi faros mian raporton en la kataluna	報告書はカタルーニャ語で作成します。	我将用加泰罗尼亚语撰写我的报告。	저는 제 보고서를 카탈루냐어로 작성하겠습니다.	Я прочитаю свой доклад на каталонском.	I will make my report in Catalan.
1438	Education	Student Life	Mi ŝatus fari sugeston	ご提案させていただきたいことがあります。	我有个建议想提。	제안을 하나 드리고 싶어요.	Я бы хотел внести предложение.	I'd like to make a suggestion.
1439	Education	Student Life	Ĉu ĝi estas valida eksperimento?	それは有効な実験ですか？	这个实验可靠吗？	유효한 실험인가요?	Это достоверный эксперимент?	Is it a valid experiment?
1440	Education	Student Life	Kiam okazos la konferenco?	会議はいつ開催されますか。	会议什么时候举行？	회의는 언제 열리나요?	Когда будет проведена конференция?	When will the conference be held?
1441	Education	Student Life	Kiom da partoprenantoj estas tie?	参加者は何人いますか？	有多少名参与者？	참가자는 몇 명인가요?	Сколько там участников?	How many participants are there?
1442	Education	Student Life	Kiam komenciĝas la ekzamenoj?	試験はいつ始まりますか。	考试什么时候开始？	시험은 언제 시작하나요?	Когда начинаются экзамены?	When do the examinations begin?
1443	Education	Student Life	Li brile trapasis ĉiujn ekzamenojn	彼はすべての試験に見事に合格しました。	他所有考试都考得非常出色。	그는 모든 시험을 훌륭하게 통과했어요.	Он великолепно сдал все экзамены.	He passed brilliantly all the exams.
1444	Education	Student Life	Li fiaskis en la ekzameno pri filozofio	彼は哲学の試験に落ちた。	他哲学考试没及格。	그는 철학 시험에 떨어졌어요.	Он провалил экзамен по философии.	He failed the philosophy exam.
1445	Education	Student Life	Pri kio estas via disertacio?	ご自身の論文のテーマは何ですか？	你的论文是关于什么的？	당신의 논문 주제는 무엇인가요?	О чём ваша диссертация?	What is your dissertation on?
1446	Education	Student Life	Mia disertacio temas pri sociologiaj problemoj	私の論文は社会学的な問題についてです。	我的论文研究的是社会学问题。	제 논문은 사회학적 문제에 관한 것입니다.	Моя диссертация посвящена социологическим проблемам.	My dissertation is on sociological problems.
1447	Education	Student Life	Kiel oni povas aliĝi al la biblioteko?	図書館の利用登録はどのようにすればよいですか。	如何办理图书馆的借阅证？	도서관에 가입하려면 어떻게 해야 하나요?	Как можно записаться в библиотеку?	How can one subscribe to the library?
1448	Education	Student Life	Via biblioteka karto validas dum 3 jaroj	あなたの図書館カードの有効期限は3年間です。	您的借书证有效期为三年。	귀하의 도서관 카드는 3년 동안 유효합니다.	Ваш читательский билет действителен 3 года.	Your library card is valid for 3 years.
1449	Education	Student Life	Ni ŝatus prunti kelkajn lingvistikajn librojn	言語学の本を何冊かお借りしたいのですが。	我们想借一些语言学方面的书。	언어학 관련 서적을 몇 권 대여하고 싶습니다.	Мы бы хотели взять книги по лингвистике.	We would like to borrow some linguistic books.
1450	Education	Student Life	Ŝi interesiĝas pri infana literaturo	彼女は児童文学に興味があります。	她对儿童文学感兴趣。	그녀는 아동문학에 관심이 있어요.	Она интересуется детской литературой.	She is interested in children's literature.
1451	Education	Student Life	Mi iras al konferenco	これから会議に行ってきます。	我要去参加一个会议。	저는 컨퍼런스에 갑니다.	Я иду на конференцию.	I'm going to a conference.
1452	Education	Student Life	Kiu estas la invitita parolanto ĉe la konferenco?	今回のカンファレンスのゲストスピーカーはどなたですか。	本次会议的嘉宾讲者是谁？	이번 컨퍼런스의 초청 연사는 누구인가요?	Кто является приглашённым докладчиком конференции?	Who is the guest speaker at the conference?
1453	Education	Student Life	Ŝi estas brila oratoro	彼女は素晴らしい話し手です。	她是一位出色的演讲者。	그녀는 뛰어난 연설가예요.	Она великолепный оратор.	She is a brilliant public speaker.
1454	Education	Student Life	Kiu estas la templimo por paroladoj?	スピーチの制限時間は何分ですか。	发言时间限制是多少？	연설 시간 제한은 얼마인가요?	Сколько времени даётся на выступления?	What is the time limit for speeches?
1455	Education	Student Life	Ĉu la demandoj povas esti formulitaj buŝe?	質問は口頭で出してもよろしいでしょうか。	这些问题可以口头提出吗？	질문을 구두로 제시할 수 있나요?	Вопросы могут быть сформулированы устно?	Can the questions be formulated orally?
