PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
692	General Conversation	Opinions	Sincere dirante, estas malfacile kredi tion	To be honest, it's hard to believe this.	正直なところ、これは信じがたいです。	说实话，这很难让人相信。	솔직히 말해서, 이걸 믿기 어렵네요.	Если честно, в это сложно поверить.
693	General Conversation	Opinions	Persone, mi konsideras ĉi tiun filmon la plej bona	Personally, I consider this film the best.	個人的には、この映画が一番だと思います。	就我个人而言，我认为这部电影是最好的。	개인적으로 저는 이 영화를 최고라고 생각해요.	Лично я считаю этот фильм лучшим.
694	General Conversation	Opinions	Nu, mi devas diri, ke mi esperas la plej bonan	Well, I must say I hope for the best.	そうですね、うまくいくことを願っています。	我只能说，希望一切顺利。	글쎄요, 저는 좋은 결과가 있기를 바랍니다.	Ну, должна сказать, что я надеюсь на лучшее.
695	General Conversation	Opinions	Nu, mia propra opinio estas, ke li amas vin	Well, my own opinion is that he loves you.	私の考えでは、彼はあなたのことを愛していると思います。	我个人认为，他是爱你的。	제 생각에는 그가 당신을 사랑하는 것 같아요.	Ну, по моему мнению, он тебя любит.
696	General Conversation	Opinions	Ŝajnas al mi, ke li estas el Usono	It seems to me that he is from the United States.	彼はアメリカ出身のように思います。	在我看来，他好像是来自美国。	제 생각에는 그는 미국 출신인 것 같아요.	Мне кажется, что он из Соединённых Штатов.
697	General Conversation	Opinions	Mi kredas, ke teknologio plibonigas la vivon	It is my belief that technology makes life better.	私は、テクノロジーによって生活はより良くなると考えています。	我相信科技让生活变得更美好。	저는 기술이 삶을 더 나아지게 만든다고 믿어요.	Я убеждена, что техника делает жизнь лучше.
698	Emergencies	Emergency Situations	Helpon!	Help!	助けて！	救命！	도와주세요!	На помощь!
699	Emergencies	Emergency Situations	Kuru!	Run!	走って！	快跑！	달려요!	Беги!
700	Emergencies	Emergency Situations	Fajro!	Fire!	火事だ！	着火了！	불이야!	Пожар!
701	Emergencies	Emergency Situations	Estu singardema!	Be careful!	気をつけて！	小心！	조심하세요!	Будьте осторожны!
702	Emergencies	Emergency Situations	Voku la policon!	Call the police!	警察を呼んでください！	快报警！	경찰을 불러 주세요!	Вызовите полицию!
703	Emergencies	Emergency Situations	Voku kuraciston!	Call a doctor!	医者を呼んでください！	快叫医生！	의사를 불러주세요!	Вызовите врача!
704	Emergencies	Emergency Situations	Bonvolu helpi min	Please help me.	助けてください。	请帮帮我。	도와주세요.	Пожалуйста, помогите мне.
705	Emergencies	Emergency Situations	Ĝi urĝas!	It's urgent!	至急です！	很紧急！	긴급합니다!	Это срочно!
706	Emergencies	Emergency Situations	Ĉu ĉio estas en ordo?	Are you OK?	大丈夫ですか？	你还好吗？	괜찮으세요?	У вас всё в порядке?
707	Emergencies	Emergency Situations	Hm. Mi pensas, ke mi perdiĝis	Hmm. I think I'm lost.	うーん、道に迷ったみたいです。	嗯，我好像迷路了。	음, 저 길을 잃은 것 같아요.	Хмм. Думаю, я потерялся.
708	Emergencies	Emergency Situations	Ĉu vi vokis la policon?	Did you call the police?	警察に連絡しましたか？	你报警了吗？	경찰에 신고하셨나요?	Вы вызвали полицию?
709	Emergencies	Emergency Situations	Ĉu io malbonas?	Is anything wrong?	何か問題でもありますか？	有什么问题吗？	무슨 일 있나요?	Что-то не так?
710	Emergencies	Emergency Situations	Mi bezonas kuraciston	I need a doctor.	お医者さんが必要です。	我需要医生。	의사가 필요해요.	Мне нужен врач.
711	Emergencies	Emergency Situations	Voku la fajrobrigadon!	Call the fire brigade!	消防車を呼んでください！	快叫消防队！	소방서를 불러 주세요!	Вызовите пожарных!
712	Emergencies	Emergency Situations	Ĉu ĉiuj estas en ordo?	Is everyone OK?	みなさん大丈夫ですか？	大家都还好吗？	모두 괜찮으신가요?	Все в порядке?
713	Emergencies	Emergency Situations	Kiu vokis la policon?	Who called the police?	誰が警察を呼んだんですか？	是谁报警的？	누가 경찰을 불렀어요?	Кто вызывал полицию?
714	Emergencies	Emergency Situations	Haltigu la ŝteliston!	Stop the thief!	泥棒を捕まえて！	抓小偷！	도둑을 잡아주세요!	Держите вора!
715	Emergencies	Emergency Situations	Kie estas la perditaĵejo?	Where is the lost property?	遺失物取扱所はどこですか？	失物招领处在哪里？	분실물 보관소가 어디에 있나요?	Где бюро находок?
716	Emergencies	Emergency Situations	Mi ne povas trovi miajn ŝlosilojn	I can't find my keys.	鍵が見つからない。	我找不到我的钥匙。	열쇠를 못 찾겠어요.	Я не могу найти свои ключи.
717	Emergencies	Emergency Situations	Ĉu vi flaras ion brulantan?	Do you smell something burning?	何か焦げているような匂いがしませんか？	你有没有闻到什么烧焦的味道？	타는 냄새가 나지 않아요?	Вы чувствуете запах гари?
718	Emergencies	Emergency Situations	La konstruaĵo brulas!	The building's on fire!	建物が火事だ！	楼着火了！	건물에 불이 났어요!	Здание горит!
719	Emergencies	Emergency Situations	Mi pensas, ke vi devus iri al kuracisto	I think you should go and see a doctor.	お医者さんに診てもらったほうがいいと思います。	我觉得你应该去看医生。	병원에 가서 진료를 받아보시는 게 좋을 것 같아요.	Я думаю, тебе следует пойти к врачу.
720	Emergencies	Emergency Situations	Voku ambulancon!	Call an ambulance!	救急車を呼んでください！	快叫救护车！	구급차를 불러 주세요!	Вызовите скорую помощь!
721	Emergencies	Emergency Situations	Ĉu mi povus prunti vian telefonon, mi petas?	Could I borrow your phone, please?	すみません、携帯電話をお借りしてもよろしいですか？	我可以借用一下你的手机吗？	혹시 휴대폰 좀 빌릴 수 있을까요?	Я могу позаимствовать ваш телефон, пожалуйста?
722	Emergencies	Emergency Situations	Estas urĝa situacio!	It's an emergency!	緊急事態です！	紧急情况！	긴급 상황입니다!	Это чрезвычайная ситуация!
723	Emergencies	Emergency Situations	Bonvolu tuj voki la policon	Please call the police immediately.	すぐに警察を呼んでください。	请立即报警。	즉시 경찰에 신고해 주세요.	Пожалуйста, немедленно вызовите полицию.
724	Emergencies	Emergency Situations	Oni atakis min	I've been attacked.	襲われました。	我被袭击了。	저는 공격을 당했어요.	На меня напали.
725	Emergencies	Accidents	Mi estas traŭmigita	I am traumatised.	私は心に深い傷を負っています。	我受到了创伤。	저는 트라우마를 겪고 있어요.	Я травмирована.
726	Emergencies	Accidents	Ĉu iu estas vundita?	Is anyone hurt?	けがをした人はいませんか？	有人受伤吗？	다친 사람 있나요?	Кто-нибудь ранен?
727	Emergencies	Accidents	Ne, neniu estas vundita	No, no one is hurt.	いいえ、けがをした人はいません。	没有，没人受伤。	아니요, 다친 사람은 없습니다.	Нет, никто не ранен.
728	Emergencies	Accidents	Kio kaŭzis la akcidenton?	What caused the accident?	事故の原因は何ですか。	事故是由什么原因引起的？	사고의 원인은 무엇인가요?	Что стало причиной аварии?
729	Emergencies	Accidents	Ĉu vi havis akcidenton?	Did you have an accident?	事故に遭われたのですか？	你出事故了吗？	사고가 나셨나요?	Вы попали в аварию?
730	Emergencies	Accidents	Kie ĝi okazis?	Where did it happen?	どこで起きたのですか？	发生在哪里？	어디에서 일어났나요?	Где это случилось?
731	Emergencies	Accidents	Li koliziis kun mi	He ran into me.	彼が私にぶつかってきた。	他撞到我了。	그가 저와 부딪혔어요.	Он врезался в меня.
732	Emergencies	Accidents	Mi ne vidis la ŝildon	I didn't see the sign.	看板が見えませんでした。	我没看到那个标志。	표지판을 못 봤어요.	Я не видел знак.
733	Emergencies	Accidents	Jen mia stirpermesilo	Here's my driving licence.	こちらが私の運転免許証です。	这是我的驾驶证。	여기 제 운전면허증입니다.	Вот моё водительское удостоверение.
734	Emergencies	Accidents	Ne estis mia kulpo	It wasn't my fault.	私のせいではありませんでした。	这不是我的错。	제 잘못이 아니었어요.	Это не моя вина.
735	Emergencies	Accidents	Pardonu, estis mia kulpo	Sorry, it was my fault.	申し訳ありません、私のせいです。	对不起，是我的错。	죄송합니다, 제 잘못이었어요.	Извините, это была моя вина.
736	Emergencies	Accidents	Okazis akcidento	There has been an accident.	事故が発生しました。	发生了事故。	사고가 발생했습니다.	Произошла авария.
737	Emergencies	Accidents	Estas vunditoj	There are people injured.	けが人がいます。	有人受伤了。	부상자가 있습니다.	Есть раненые.
738	Emergencies	Accidents	Kie estas la plej proksima telefono?	Where is the nearest telephone?	一番近い公衆電話はどこですか。	最近的电话在哪里？	가장 가까운 전화기는 어디에 있나요?	Где ближайший телефон?
739	Emergencies	Accidents	Kial vi rompis ĉi tiun trafikan regulon?	Why did you break this traffic rule?	なぜこの交通ルールを破ったのですか？	你为什么违反了这条交通规则？	왜 이 교통 규칙을 어기셨나요?	Почему вы нарушили это правило дорожного движения?
740	Emergencies	Accidents	Mi pensas, ke tio estis via kulpo	I think it was your fault.	あなたのせいだったと思います。	我觉得这是你的错。	제 생각에는 그게 당신 잘못인 것 같아요.	Я думаю, это была ваша вина.
741	Emergencies	Accidents	Mi havis la prioritaton	I had the right of way.	私に優先権がありました。	我有优先通行权。	제가 우선 통행권이 있었어요.	У меня было преимущество проезда.
742	Emergencies	Accidents	Kiom vi trinkis?	How much have you had to drink?	どれくらい飲みましたか？	你喝了多少酒？	얼마나 마셨어요?	Сколько вы выпили?
743	Emergencies	Accidents	Ĉu la veturilo estis asekurita?	Was the vehicle insured?	その車は保険に入っていましたか？	这辆车有保险吗？	차량에 보험이 가입되어 있었나요?	Машина была застрахована?
744	Emergencies	Accidents	Mi bezonas interpretiston	I need an interpreter.	通訳をお願いしたいのですが。	我需要一名口译员。	통역사가 필요합니다.	Мне нужен переводчик.
745	Emergencies	Accidents	Ĉu vi scias, kiom rapide vi veturis?	Do you know how fast you were going?	どのくらいのスピードで走っていたか分かりますか？	你知道你刚才开得有多快吗？	얼마나 빠르게 달리고 있었는지 아시나요?	Вы знаете, как быстро вы ехали?
746	Emergencies	Accidents	Mi volas raporti akcidenton	I want to report an accident.	事故を報告したいのですが。	我想报个事故。	사고를 신고하고 싶어요.	Я хочу сообщить о аварии.
747	Emergencies	Accidents	Ne ŝajnas esti multe da damaĝo	There doesn't seem to be much damage.	あまり大きな損傷はないようです。	看起来没有什么损坏。	큰 손상은 없는 것 같아요.	Не похоже, что здесь сильное повреждение.
748	Emergencies	Accidents	Ĉu vi trinkis?	Have you been drinking?	お酒を飲んでいましたか？	你喝酒了吗？	술 마셨어요?	Вы пили?
749	Emergencies	Accidents	Ĉu vi povus blovi en ĉi tiun tubon, mi petas?	Could you blow into this tube, please?	このチューブに息を吹き込んでいただけますか。	请您往这个管子里吹一口气好吗？	이 튜브에 숨을 불어넣어 주시겠어요?	Не могли бы вы подуть в эту трубку, пожалуйста?
750	Emergencies	Accidents	Ĉu mi povus vidi vian stirpermesilon?	Could I see your driving licence?	運転免許証を拝見してもよろしいでしょうか。	请出示您的驾驶证。	운전면허증을 보여주실 수 있나요?	Я могу посмотреть ваше водительское удостоверение?
751	Emergencies	Accidents	Ĉu mi povus vidi viajn asekurdokumentojn?	Could I see your insurance documents?	保険証書を拝見できますか？	能否让我看一下您的保险文件？	보험 서류를 보여주실 수 있나요?	Я могу посмотреть вашу страховку?
752	Emergencies	Accidents	Ĉu ni povus solvi la aferon inter ni?	Could we settle the matter between ourselves?	この件は私たちだけで解決できませんか？	我们能私下解决这件事吗？	우리끼리 이 문제를 해결할 수 있을까요?	Мы можем решить этот вопрос между нами?
753	Emergencies	Accidents	Ĉu mi povas havi vian nomon kaj adreson?	May I have your name and address?	お名前とご住所をお伺いしてもよろしいでしょうか。	请问您的姓名和地址是什么？	성함과 주소를 알려주실 수 있으신가요?	Можете назвать своё имя и адрес?
754	Emergencies	Accidents	Ĉu mi povus ricevi kopion de la akcidentraporto?	May I have a copy of the accident report?	事故報告書のコピーをいただけますか。	请问我可以拿一份事故报告吗？	사고 보고서 사본을 받을 수 있을까요?	Можно мне копию протокола об аварии?
755	Emergencies	Accidents	Kiun mi informu pri la akcidento?	Whom should I inform about the accident?	この事故については、誰に連絡すればよいですか？	我应该把事故报告给谁？	사고에 대해 누구에게 알려야 하나요?	Кому мне сообщить о происшествии?
