PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
2672	Hotel	Booking a Room	Ĉu vi povas rekomendi alian hotelon?	Can you recommend another hotel?	ほかにおすすめのホテルはありますか？	你能推荐其他酒店吗？	다른 호텔을 추천해 주실 수 있나요?	Вы можете порекомендовать другой отель?
2673	Hotel	Booking a Room	Bonvolu doni al mi vizitkarton kun la hoteladreso	Please give me a business card with the hotel address.	ホテルの住所が記載された名刺をいただけますか。	请给我一张印有酒店地址的名片。	호텔 주소가 적힌 명함을 주세요.	Пожалуйста, дайте мне визитку с адресом отеля.
2674	Hotel	Booking a Room	Kiom kostas ĉambro inkluzive de matenmanĝo?	How much for a room including breakfast?	朝食付きでお部屋はいくらですか？	含早餐的房价是多少？	조식이 포함된 객실 요금이 얼마인가요?	Сколько стоит номер, включая завтрак?
2675	Hotel	Booking a Room	Tio estas iom pli ol mi volis pagi	That's a bit more than I wanted to pay.	思っていたより少し高いですね。	这个价格比我预期的要高一些。	제가 생각했던 것보다 조금 비싸네요.	Это немного больше, чем я хотел заплатить.
2676	Hotel	Booking a Room	Ĉu vi povus fari al mi rabaton?	Could you offer me any discount?	何か割引していただけますか？	可以给我一些优惠吗？	할인해 주실 수 있나요?	Вы могли бы сделать мне скидку?
2677	Hotel	Booking a Room	Ni proponas specialajn tarifojn por longdaŭra restado	We offer special rates for extended stays.	長期滞在のお客様には特別料金をご用意しております。	长住可享特惠价格。	장기 투숙 고객님께는 특별 요금을 제공합니다.	Мы предлагаем специальные тарифы на длительное пребывание.
2678	Hotel	Booking a Room	Ĉu mi povus noti la numeron de via kreditkarto?	Could I take your credit card number?	クレジットカード番号を教えていただけますか。	请问可以提供您的信用卡号码吗？	신용카드 번호를 알려주실 수 있나요?	Я могу записать номер вашей кредитной карты?
2679	Hotel	Booking a Room	Mi ŝatus ĉambron por nefumantoj	I would like a non-smoking room.	禁煙の部屋をお願いします。	我想要一间无烟房。	금연 객실로 부탁드립니다.	Я бы хотела номер для некурящих.
2680	Hotel	Booking a Room	Mi ŝatus ĉambron kun du litoj	I would like a room with two beds.	ベッドが2台ある部屋をお願いします。	我想要一间有两张床的房间。	침대 두 개가 있는 방으로 부탁합니다.	Я бы хотел номер с двумя кроватями.
2681	Hotel	Booking a Room	Ni bezonas unu duoblan ĉambron kun aldona lito	We need one double room with an extra bed.	エキストラベッド付きのダブルルームを1部屋お願いします。	我们需要一间双人房，并加一张床。	더블룸에 엑스트라 베드가 하나 추가된 객실이 필요합니다.	Нам нужен один двухместный номер с дополнительной кроватью.
2682	Hotel	Booking a Room	Ĉu vi povus meti plian liton en la ĉambron?	Could you put an extra bed in the room?	部屋にエキストラベッドを入れていただけますか？	可以在房间里加一张床吗？	객실에 추가 침대를 넣어주실 수 있나요?	Не могли бы вы поставить в номер дополнительную кровать?
2683	Hotel	Booking a Room	Ĉu vi bonvolus montri al mi pli grandan ĉambron?	Would you please show me a larger room?	もう少し広いお部屋を見せていただけますか。	请问您能带我看看更大的房间吗？	더 넓은 방을 보여주실 수 있나요?	Не могли бы вы, пожалуйста, показать мне номер побольше?
2684	Hotel	Checking in	Mi faris rezervon	I made a reservation.	予約しました。	我已经预订了。	예약했습니다.	Я забронировал.
2685	Hotel	Checking in	Vian nomon, mi petas	Your name, please.	お名前を教えていただけますか。	请问您的姓名。	성함이 어떻게 되시나요?	Ваше имя, пожалуйста.
2686	Hotel	Checking in	Mia nomo estas Adam	My name is Adam.	私の名前はアダムです。	我叫亚当。	제 이름은 아담입니다.	Меня зовут Адам.
2687	Hotel	Checking in	Plenigu ĉi tiun formularon	Fill in this form.	この用紙にご記入ください。	请填写这份表格。	이 양식을 작성해 주세요.	Заполните этот бланк.
2688	Hotel	Checking in	Subskribu ĉi tie	Sign here.	こちらにご署名ください。	请在这里签字。	여기에 서명해 주세요.	Распишитесь здесь.
2689	Hotel	Checking in	Via ĉambronumero estas 258	Your room number is 258.	お部屋は258号室でございます。	您的房间号是258。	고객님의 객실 번호는 258번입니다.	Ваш номер 258.
2690	Hotel	Checking in	Ĉu mi povas ricevi la ĉambroŝlosilon?	Can I have the room key?	部屋の鍵をいただけますか？	可以给我房间钥匙吗？	객실 열쇠를 받을 수 있을까요?	Я могу получить ключ от номера?
2691	Hotel	Checking in	Jes. Jen la ŝlosilo de via ĉambro	Yes. Here's your room key.	はい、こちらがお部屋の鍵です。	好的，这是您的房卡。	네, 여기 객실 키입니다.	Да. Вот ключ от вашего номера.
2692	Hotel	Checking in	Je kioma horo estas la matenmanĝo?	What time's breakfast?	朝食は何時ですか？	早餐几点开始？	아침 식사는 몇 시에 하나요?	Во сколько завтрак?
2693	Hotel	Checking in	Kie estas la restoracio?	Where's the restaurant?	レストランはどこですか？	餐厅在哪里？	식당이 어디에 있나요?	Где ресторан?
2694	Hotel	Checking in	Kie estas la lifto?	Where is the lift?	エレベーターはどこですか。	电梯在哪里？	엘리베이터가 어디에 있나요?	Где лифт?
2695	Hotel	Checking in	Kie estas ĉambro numero 202?	Where is room number 202?	202号室はどこですか。	202号房在哪里？	202호는 어디에 있나요?	Где комната номер 202?
2696	Hotel	Checking in	Via ĉambro estas sur la kvara etaĝo	Your room's on the fourth floor.	お部屋は4階にございます。	您的房间在四楼。	고객님의 객실은 4층에 있습니다.	Ваш номер на четвёртом этаже.
2697	Hotel	Checking in	Pardonu, via ĉambro ne estas preta	Sorry, your room is not ready.	申し訳ございませんが、お部屋のご用意がまだできておりません。	很抱歉，您的房间还没有准备好。	죄송하지만, 아직 객실 준비가 완료되지 않았습니다.	Извините, ваш номер не готов.
2698	Hotel	Checking in	Ĉu mi povas lasi miajn sakojn ĉi tie?	Can I leave my bags here?	ここに荷物を置いてもいいですか？	我可以把行李放在这里吗？	여기에 제 짐을 맡겨도 될까요?	Я могу оставить здесь свои сумки?
2699	Hotel	Checking in	Ĉu vi dezirus helpon kun via bagaĝo?	Would you like any help with your luggage?	お荷物をお手伝いしましょうか？	需要帮您拿行李吗？	짐을 옮기는 데 도움이 필요하신가요?	Вы бы хотели, чтобы вам помогли с багажом?
2700	Hotel	Checking in	Kie ni matenmanĝas?	Where do we have breakfast?	朝食はどこで食べますか？	我们在哪里吃早餐？	아침 식사는 어디에서 하나요?	Где мы завтракаем?
2701	Hotel	Checking in	Je kioma horo vi fermas?	When do you lock up?	何時に施錠しますか？	你们什么时候关门？	언제 문을 잠그시나요?	Во сколько закрывается вход?
2702	Hotel	Checking in	La elĉambriĝhoro estas je la 12-a tagmeze	Checkout time is 12 noon.	チェックアウトは正午12時です。	退房时间为中午12点。	체크아웃 시간은 정오 12시입니다.	Время выезда из отеля - 12 часов дня.
2703	Hotel	Checking in	Ĉu vi provizas mapojn?	Do you provide any maps?	地図のご用意はありますか？	您提供地图吗？	지도를 제공하시나요?	Вы предоставляете карты?
2704	Hotel	Checking in	Rezervoj estis faritaj por mi kaj mia familio	Reservations have been made for me and my family.	私と家族の分の予約が取れています。	我和家人的预订已经安排好了。	저와 제 가족을 위한 예약이 완료되었습니다.	Для меня и моей семьи были сделаны бронирования.
2705	Hotel	Checking in	Mi ŝatus meti kelkajn valoraĵojn en la sejfon	I would like to put some valuables in the safety deposit box.	貴重品を貸金庫に預けたいのですが。	我想把一些贵重物品存放在保险箱里。	귀중품을 안전 금고에 보관하고 싶어요.	Я бы хотел поместить ценные вещи в сейф.
2706	Hotel	Checking in	Ĉu vi bonvolus porti la bagaĝon al mia ĉambro?	Would you please take the luggage to my room?	荷物を部屋まで運んでいただけますか。	请帮我把行李送到我的房间。	짐을 제 방으로 가져다주시겠어요?	Не могли бы вы, пожалуйста, отнести мой багаж в номер?
2707	Hotel	Checking in	Je kioma horo estas servataj matenmanĝo, tagmanĝo kaj vespermanĝo?	At what times are meals served?	お食事は何時にご用意しておりますか。	请问用餐时间是几点？	식사는 언제 제공되나요?	Во сколько подаётся завтрак, обед и ужин?
2708	Hotel	Checking in	Matenmanĝo estas servata de la 8-a ĝis la 10-a matene	Breakfast is served from 8 a.m. till 10 a.m.	朝食は午前8時から10時までご用意しております。	早餐供应时间为早上8点至10点。	아침 식사는 오전 8시부터 10시까지 제공됩니다.	Завтрак подаётся с 8 до 10 утра.
2709	Hotel	Checking in	Je kioma horo malfermiĝas la restoracio por vespermanĝo?	What time's the restaurant open for dinner?	夕食の時間は何時から営業していますか？	餐厅晚餐几点开始营业？	레스토랑은 저녁 식사는 몇 시에 시작하나요?	Во сколько ресторан открывается для ужина?
2710	Hotel	Checking in	Vespermanĝo estas servata inter la 18-a kaj la 21:30	Dinner's served between 6 p.m. and 9.30 p.m.	夕食は午後6時から9時30分までご用意しております。	晚餐供应时间为晚上6点至9点30分。	저녁 식사는 오후 6시부터 9시 30분까지 제공됩니다.	Ужин подаётся с 6 до 9.30 вечера.
2711	Hotel	Checking in	Je kioma horo fermiĝas la drinkejo?	What time does the bar close?	バーは何時に閉まりますか？	酒吧几点关门？	바는 몇 시에 문을 닫나요?	Во сколько закрывается бар?
2712	Hotel	Checking in	Ĉambroservo estas disponebla tage kaj nokte	Room service is available round the clock.	ルームサービスは24時間ご利用いただけます。	客房服务全天候提供。	룸서비스는 24시간 언제든지 이용하실 수 있습니다.	Обслуживание номеров работает круглосуточно.
2713	Hotel	Checking in	Ĉu vi ŝlosas la enirpordon nokte?	Do you lock the front door at night?	夜は玄関の鍵をかけますか？	你晚上会锁前门吗？	밤에 현관문을 잠그시나요?	Вы запираете входную дверь на ночь?
2714	Hotel	During Your Stay	Ne ĝenu	Do not disturb	お手を触れないでください	请勿打扰	방해하지 마세요.	Не беспокоить
2715	Hotel	During Your Stay	Bonvolu purigi la ĉambron	Please clean the room	部屋を掃除してください。	请打扫房间	방을 정리해 주세요.	Пожалуйста, уберите в номере
2716	Hotel	During Your Stay	Fumado malpermesata	No smoking	禁煙	禁止吸烟	금연	Курение запрещено
2717	Hotel	During Your Stay	Ĉu mi povas ricevi sapon?	Can I have some soap?	石鹸をいただけますか？	可以给我一些肥皂吗？	비누 좀 주시겠어요?	Я могу получить мыло?
2718	Hotel	During Your Stay	Ĉu mi povas havi tukon?	Can I have a towel?	タオルをいただけますか？	可以给我一条毛巾吗？	수건 하나 주시겠어요?	Могу я получить полотенце?
2719	Hotel	During Your Stay	Mi bezonas infanliton	I need a cot.	ベビーベッドが必要です。	我需要一张婴儿床。	유아용 침대가 필요해요.	Мне нужна детская кроватка.
2720	Hotel	During Your Stay	Ĉu mi povas ricevi kusenon?	Can I have a pillow?	枕をいただけますか？	可以给我一个枕头吗？	베개 좀 주시겠어요?	Я могу получить подушку?
2721	Hotel	During Your Stay	Ĉu mi povas ricevi kovrilon?	Can I have a blanket?	毛布をいただけますか？	可以给我一条毯子吗？	담요 좀 주실 수 있나요?	Я могу получить одеяло?
2722	Hotel	During Your Stay	Ĉu mi povas ricevi gladilon?	Can I have an iron?	アイロンをお借りできますか？	可以给我一把熨斗吗？	다리미를 빌릴 수 있을까요?	Могу я получить утюг?
2723	Hotel	During Your Stay	Mi bezonas ilin hodiaŭ vespere	I need them tonight.	今夜中に必要です。	我今晚就需要。	오늘 밤까지 필요해요.	Они мне нужны сегодня вечером.
2724	Hotel	During Your Stay	Ĉu vi havas telefonan ŝargilon?	Have you got a phone charger?	電話の充電器を持っていますか？	你有手机充电器吗？	휴대폰 충전기 있으세요?	У вас есть зарядное устройство для телефона?
2725	Hotel	During Your Stay	Ĉu mi povas uzi la interreton ĉi tie?	Can I use the internet here?	こちらでインターネットは使えますか？	这里可以上网吗？	여기에서 인터넷을 사용할 수 있나요?	Могу я воспользоваться интернетом здесь?
2726	Hotel	During Your Stay	Ĉu vi povas forigi ĉi tiun makulon?	Can you remove this stain?	このシミを落とせますか？	你能去掉这个污渍吗？	이 얼룩을 지울 수 있나요?	Вы можете снять это пятно?
2727	Hotel	During Your Stay	Mi bezonas lavi ĉi tion	I need this to be washed.	これを洗ってほしいです。	这个需要清洗一下。	이것을 세탁해 주세요.	Мне нужно это выстирать.
2728	Hotel	During Your Stay	Ĉu iu demandis pri mi?	Has anyone asked for me?	私のことを尋ねた人はいましたか？	有人找我吗？	누가 저를 찾았나요?	Кто-нибудь меня спрашивал?
2729	Hotel	During Your Stay	Ĉu vi povus veki min je la 6-a matene?	Could you wake me up at 6 a.m?	朝6時に起こしてもらえますか？	你能早上六点叫我起床吗？	아침 6시에 깨워줄 수 있나요?	Вы можете разбудить меня в 6 часов утра?
2730	Hotel	During Your Stay	Ĉu estas poŝto por mi?	Is there any post for me?	私宛の郵便はありますか？	有我的邮件吗？	저에게 온 우편물이 있나요?	Для меня есть почта?
2731	Hotel	During Your Stay	Ĉu mi povus vidi vian ŝlosilon, mi petas?	Could I see your key, please?	鍵を見せていただけますか？	请把您的钥匙给我看一下。	열쇠를 보여주실 수 있나요?	Могу я посмотреть ваш ключ, пожалуйста?
2732	Hotel	During Your Stay	Ĉu vi ŝatus vekvokon?	Would you like a wake-up call?	モーニングコールをご希望ですか？	需要叫醒服务吗？	모닝콜을 원하시나요?	Вы бы хотели заказать звонок-будильник?
2733	Hotel	During Your Stay	Ĉu vi povus voki taksion por mi, mi petas?	Would you call a taxi for me, please?	タクシーを呼んでいただけますか。	请帮我叫一辆出租车好吗？	택시를 불러 주시겠어요?	Не могли бы вы вызвать мне такси, пожалуйста?
2734	Hotel	During Your Stay	Ĉu mi povas matenmanĝi en mia ĉambro?	Can I have breakfast in my room?	朝食をお部屋でいただくことはできますか。	可以在房间里用早餐吗？	객실에서 아침 식사를 할 수 있을까요?	Я могу позавтракать в номере?
2735	Hotel	During Your Stay	Kiel oni ŝaltas la lumon?	How do you turn on the lights?	どうやって電気をつけますか？	怎么开灯？	불을 어떻게 켜나요?	Как включить свет?
2736	Hotel	During Your Stay	Kiel mi povas akiri eksteran linion?	How can I get an outside line?	外線を使うにはどうすればいいですか？	我怎么拨打外线？	외부 전화를 걸려면 어떻게 해야 하나요?	Как я могу выйти на внешнюю линию?
2737	Hotel	During Your Stay	Bonvolu alporti al mi iom da varma akvo	Please bring me some hot water.	お湯を持ってきてください。	请给我拿些热水。	따뜻한 물 좀 가져다 주세요.	Пожалуйста, принесите мне горячей воды.
2738	Hotel	During Your Stay	Bonvolu lavi ĉi tiujn aferojn	Please have these things cleaned.	これらのものをきれいにしてください。	请把这些东西清理干净。	이것들을 깨끗이 청소해 주세요.	Пожалуйста, постирайте эти вещи.
2739	Hotel	During Your Stay	Bonvolu gladigi ĉi tion	Please have this pressed.	こちらをプレスしてください。	请帮忙熨烫一下。	이것을 다림질해 주세요.	Пожалуйста, погладьте это.
2740	Hotel	During Your Stay	Ĉu vi povus purigi por mi ĉi tiun kostumon?	Could I have this suit cleaned?	このスーツをクリーニングしていただけますか？	请帮我把这套西服干洗一下。	이 정장을 세탁해 주실 수 있나요?	Вы можете почистить мне этот костюм?
2741	Hotel	During Your Stay	Kiam miaj vestoj estos pretaj?	When will my clothes be ready?	私の服はいつ仕上がりますか？	我的衣服什么时候可以取？	제 옷이 언제 준비되나요?	Когда моя одежда будет готова?
2742	Hotel	During Your Stay	Mi bezonas ĝin ĝis la kvina	I need it by 5 o'clock.	5時までにお願いします。	我需要在五点之前完成。	5시까지 필요해요.	Мне это нужно к 5 часам.
2743	Hotel	During Your Stay	Mi revenos ĉirkaŭ la deka horo	I'll be back around ten o'clock.	10時ごろに戻ります。	我大概十点左右回来。	열 시쯤 돌아올게요.	Я вернусь около десяти часов.
2744	Hotel	During Your Stay	Kie estas la urĝa elirejo?	Where is the emergency exit?	非常口はどこですか。	紧急出口在哪里？	비상구가 어디에 있나요?	Где аварийный выход?
2745	Hotel	During Your Stay	Ĉu mi povas iel helpi vin?	Is there anything I can help you with?	何かお手伝いできることはありますか？	有什么我可以帮忙的吗？	제가 도와드릴 일이 있을까요?	Я могу вам чем-нибудь помочь?
2746	Hotel	During Your Stay	Ĉu vi bonvolus purigi mian ĉambron?	Would you please clean my room?	私の部屋を掃除していただけますか？	请帮我打扫一下房间好吗？	제 방을 청소해 주시겠어요?	Не могли бы вы, пожалуйста, убрать мой номер?
2747	Hotel	During Your Stay	Mi estas alergia al polvo	I am allergic to dust.	私はほこりアレルギーです。	我对灰尘过敏。	저는 먼지 알레르기가 있어요.	У меня аллергия на пыль.
2748	Hotel	During Your Stay	Ĉu estas ia telefona mesaĝo por mi?	Is there a telephone message for me?	私宛てに電話の伝言はありますか？	有我的电话留言吗？	저에게 온 전화 메시지가 있나요?	Для меня есть какое-нибудь телефонное сообщение?
2749	Hotel	During Your Stay	Ĉu vi scias, kiu estas via internacia kodo?	Do you know what your international code is?	自分の国際電話番号の国番号を知っていますか？	你知道你的国际区号是多少吗？	당신의 국제 전화 코드가 무엇인지 알고 계신가요?	Вы знаете, какой у вас международный код?
2750	Hotel	During Your Stay	La ŝlosilon de ĉambro numero 621, bonvolu!	The key for room number 621, please!	621号室の鍵をお願いします。	请给我621号房的钥匙！	621호실 열쇠 주세요.	Ключ от комнаты номер 621, пожалуйста!
2751	Hotel	During Your Stay	Bonvolu veki min morgaŭ je la naŭa horo	Please wake me up tomorrow at nine o'clock.	明日9時に起こしてください。	请明天早上九点叫我起床。	내일 아침 9시에 깨워 주세요.	Пожалуйста, разбудите меня завтра в девять часов.
2752	Hotel	During Your Stay	Mi ŝatus plilongigi mian restadon por kelkaj tagoj	I'd like to extend my stay for a few days.	もう数日滞在を延長したいのですが。	我想把住宿时间延长几天。	며칠 더 머물고 싶어요.	Я бы хотела продлить своё пребывание на несколько дней.
2753	Hotel	During Your Stay	Ĉu vi bonvolus plusendi mian poŝton al mia hejma adreso?	Would you please forward my post to my home address?	私宛の郵便物を自宅住所に転送していただけますか。	请把我的邮件转寄到我的家庭住址。	제 우편물을 제 집 주소로 보내주시겠어요?	Не могли бы вы, пожалуйста, переслать мою почту на мой домашний адрес?
2754	Hotel	During Your Stay	Mi ŝatus mendi matenmanĝon por morgaŭ	I'd like to order breakfast for tomorrow.	明日の朝食を注文したいのですが。	我想预订明天的早餐。	내일 아침 식사를 주문하고 싶어요.	Я бы хотел заказать завтрак на завтра.
2755	Hotel	During Your Stay	Bonvolu alporti mian matenmanĝon je la 7-a horo	Please send my breakfast at 7.00.	朝食を7時に届けてください。	请在七点送我的早餐。	아침 식사를 7시에 보내주세요.	Пожалуйста, принесите мне завтрак в 7.00.
