PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
4975	Communication Means	Letter	Vi povas kontakti min per retpoŝto	You can contact me by e-mail.	メールでご連絡いただけます。	你可以通过电子邮件联系我。	이메일로 연락하실 수 있습니다.	Вы можете связаться со мной по электронной почте.
4976	Communication Means	Letter	Bonvolu kontakti min senhezite en okazo de bezono	Please do not hesitate to contact me.	どうぞご遠慮なくご連絡ください。	如有需要，欢迎随时与我联系。	언제든지 편하게 연락해 주세요.	Непременно обращайтесь ко мне в случае необходимости.
4977	Communication Means	Letter	Mi antaŭĝojas ricevi vian respondon	I look forward to hearing from you.	ご連絡をお待ちしております。	期待您的回复。	답변 기다리겠습니다.	С нетерпением жду Вашего ответа.
4978	Communication Means	Letter	Mi antaŭĝojas diskuti tion kun vi	I look forward to discussing this with you.	この件についてお話しできるのを楽しみにしております。	期待与您就此进行讨论。	이 내용을 여러분과 논의할 수 있기를 기대합니다.	С нетерпением жду возможности обсудить это с вами.
4979	Communication Means	Letter	Mi antaŭĝojas baldaŭ revidi vin!	Look forward to seeing you soon!	お会いできるのを楽しみにしています！	期待很快见到你！	곧 뵙기를 기대합니다!	С нетерпением жду новой встречи с Вами!
4980	Communication Means	Letter	Dankon pro via letero	Thank you for your letter.	お手紙ありがとうございます。	感谢您的来信。	편지 보내주셔서 감사합니다.	Спасибо тебе за письмо.
4981	Communication Means	Letter	Mi antaŭĝojas pri tio	I'm looking forward to it.	楽しみにしています。	我很期待。	기대하고 있어요.	Я с нетерпением его жду.
4982	Communication Means	Letter	Estis agrable denove aŭdi de vi	It was good to hear from you again.	またご連絡いただけて嬉しかったです。	很高兴再次收到你的来信。	다시 소식을 들으니 반가웠어요.	Была рада снова получить от тебя письмо.
4983	Communication Means	Letter	Mi tre ŝatus denove viziti vian landon	I would love to visit your country again.	ぜひまたあなたの国を訪れたいです。	我很想再次造访你们的国家。	당신의 나라를 다시 방문하고 싶어요.	Я бы с радостью снова посетила твою страну.
4984	Communication Means	Letter	Kun plej bonaj deziroj,	With best wishes,	ご多幸をお祈り申し上げます。	致以最诚挚的祝福	행운을 빕니다.	С наилучшими пожеланиями,
4985	Communication Means	Letter	Estimata Sinjoro Prezidanto,	Dear Mr President,	大統領閣下	尊敬的总统先生	대통령님께,	Уважаемый господин Президент,
4986	Communication Means	Letter	Dankon pro via tempo kaj konsidero	Thank you for your time and consideration.	お時間とご検討をいただき、ありがとうございます。	感谢您的时间和关注。	시간 내어 검토해 주셔서 감사합니다.	Спасибо, что уделили мне время и внимание.
4987	Communication Means	Letter	Skribu al mi, kiam vi povos; jen mia adreso	Write me when you can, here is my address.	お時間のあるときにご連絡ください。こちらが私の住所です。	有空的时候给我写信吧，这是我的地址。	시간 되실 때 연락 주세요. 여기 제 주소입니다.	Напишите мне, когда сможете, - вот мой адрес.
4988	Communication Means	Letter	Bonvolu ekzameni ĉi tiun aferon kiel eble plej baldaŭ	Please look into this matter as soon as possible.	できるだけ早急にご対応いただきますようお願いいたします。	请尽快处理此事。	이 문제를 가능한 한 빨리 확인해 주세요.	Пожалуйста, займитесь этим вопросом как можно скорее.
4989	Communication Means	Letter	Ĉi-matene mi ne povis malfermi vian aldonaĵon	I could not open your attachment this morning.	今朝、あなたの添付ファイルを開くことができませんでした。	我今天早上无法打开你的附件。	오늘 아침에 첨부파일을 열 수 없었습니다.	Сегодня утром я не смогла открыть ваше приложение.
4990	Communication Means	Letter	Mi ĝoje akceptus la okazon diskuti pliajn detalojn	I would welcome the opportunity to discuss further details.	詳細についてぜひご相談させていただければ幸いです。	我非常愿意进一步讨论相关细节。	더 자세한 내용을 논의할 기회를 갖게 되길 바랍니다.	Я был бы рад иметь возможность обсудить дальнейшие детали.
4991	Communication Means	Letter	Mi antaŭĝojas pri la ebleco kunlabori kun vi	I look forward to the possibility of working together.	ご一緒にお仕事できることを楽しみにしております。	期待有机会与您合作。	함께 일할 수 있는 기회를 기대합니다.	С нетерпением жду возможности работать вместе с вами.
4992	Communication Means	Letter	Se mi povas plue helpi vin, bonvolu sendi al mi retmesaĝon aŭ telefoni	If I can further assist, please e-mail or call me.	さらにお手伝いできることがございましたら、どうぞメールまたはお電話でご連絡ください。	如需进一步协助，请随时通过邮件或电话联系我。	더 도움이 필요하시면 언제든지 이메일이나 전화로 연락해 주세요.	Если я могу помочь вам в дальнейшем, пожалуйста, напишите мне на электронную почту или позвоните.
4993	Communication Means	Letter	Oni urĝe petas vin veni al Nederlando	You are urgently requested to come to the Netherlands.	至急オランダにお越しいただくようお願い申し上げます。	请您务必尽快前往荷兰。	네덜란드로 긴급히 와 주시기 바랍니다.	Вам необходимо срочно приехать в Нидерланды.
4994	Communication Means	Letter	Estis tre afable de vi respondi al mia letero	It was so kind of you to write to me back.	ご返信いただき、本当にありがとうございました。	你能回信给我，真是太贴心了。	저에게 답장해 주셔서 정말 친절하시네요.	С твоей стороны было очень любезно ответить на моё письмо.
4995	Communication Means	Letter	Sendu al mi novaĵojn, kiam vi ekscios ion pli	Send me news, when you know anything more.	何か新しいことが分かったら知らせてください。	有消息了请及时告诉我。	더 알게 되는 소식이 있으면 알려 주세요.	Напиши мне новости, когда узнаешь что-нибудь ещё.
4996	Communication Means	Letter	Ne forgesu de tempo al tempo skribi al mi	Don't forget to write back from time to time.	たまには返信してくれると嬉しいです。	别忘了时不时给我回个信。	가끔씩 꼭 답장해 주세요.	Не забывай писать мне время от времени.
4997	Communication Means	Letter	Mi tre bedaŭras, ke mi ne skribis al vi tiel longe	I am very sorry I haven't written for so long.	長い間ご連絡できず、本当に申し訳ありません。	很抱歉这么久没有给你写信了。	오랫동안 연락드리지 못해 정말 죄송합니다.	Мне очень жаль, что я не писал тебе так долго.
4998	Communication Means	Letter	Ni jam tiel longe ne kontaktis unu la alian	It's been such a long time since we had any contact.	ずいぶん長い間ご無沙汰していますね。	我们好久没有联系了。	정말 오랜만에 연락드리네요.	Мы уже так давно не общались.
4999	Time & Weather	Telling the Time	Kioma horo estas?	What's the time?	今、何時ですか？	现在几点？	지금 몇 시예요?	Который час?
5000	Time & Weather	Telling the Time	Estas la sesa vespere	It's six p.m.	午後6時です。	现在是晚上六点。	오후 6시입니다.	Шесть часов вечера.
5001	Time & Weather	Telling the Time	Dek tridek	Ten thirty.	10時30分。	十点三十分。	열 시 삼십 분.	Десять тридцать.
5002	Time & Weather	Telling the Time	Kvin antaŭ la dua	Five to two.	2時5分前	两点差五分。	두 시 오분 전입니다.	Без пяти два.
5003	Time & Weather	Telling the Time	Ne malfruu!	Don't be late!	遅れないでね！	别迟到！	늦지 마세요!	Не опоздай!
5004	Time & Weather	Telling the Time	Kioma estas la preciza horo?	What is the exact time?	今、何時ですか？	现在几点？	정확한 시간이 몇 시인가요?	Какое точное время?
5005	Time & Weather	Telling the Time	Estas kvin minutoj post la unua	It's five past one.	1時5分です。	现在是一点零五分。	1시 5분이에요.	Сейчас пять минут второго.
5006	Time & Weather	Telling the Time	Estas la deka horo matene	It's ten a.m.	午前10時です。	现在是上午十点。	지금 오전 10시예요.	Сейчас десять часов утра.
5007	Time & Weather	Telling the Time	Dek kaj dek kvin	Ten fifteen.	10時15分。	十点十五分	열 시 십오 분.	Десять пятнадцать.
5008	Time & Weather	Telling the Time	Dudek antaŭ la dua	Twenty to two.	2時20分前です。	差二十分钟两点。	두 시까지 스무 분 남았어요.	Без двадцати два.
5009	Time & Weather	Telling the Time	Dek antaŭ la dua	Ten to two.	2時10分前。	差十分两点	두 시 열 분 전입니다.	Без десяти два.
5010	Time & Weather	Telling the Time	Estas la unua horo	It is one o'clock.	1時です。	现在是一点。	지금 한 시예요.	Час.
5011	Time & Weather	Telling the Time	Mia horloĝo malfruas	My watch is slow.	私の時計は遅れています。	我的手表走得慢。	제 시계가 느려요.	Мои часы отстают.
5012	Time & Weather	Telling the Time	Tiu horloĝo iom antaŭiras	That clock's a little fast.	その時計、少し進んでいます。	那钟快了点。	저 시계가 조금 빠르네요.	Те часы немного спешат.
5013	Time & Weather	Telling the Time	Ĉu vi scias, kioma horo estas?	Do you know what time it is?	今何時かわかりますか？	你知道现在几点了吗？	지금 몇 시인지 아세요?	Вы знаете, сколько сейчас времени?
5014	Time & Weather	Telling the Time	Estas la dua kaj duono	It is half past two.	2時30分です。	现在是两点半。	지금은 두 시 반이에요.	Половина третьего.
5015	Time & Weather	Telling the Time	Dek kvardek kvin	Ten forty-five.	10時45分。	十点四十五分。	열 시 사십오 분.	Десять сорок пять.
5016	Time & Weather	Telling the Time	Estas tagmezo	It's midday.	正午です。	现在是中午。	지금은 정오예요.	Сейчас полдень.
5017	Time & Weather	Telling the Time	Estas ankoraŭ tro frue	It is too early.	まだ早すぎます。	现在还太早。	아직 너무 이릅니다.	Ещё слишком рано.
5018	Time & Weather	Telling the Time	Je kioma horo?	At what time?	何時ですか？	什么时候？	몇 시에요?	Во сколько?
5019	Time & Weather	Telling the Time	Je la dekunua horo	At eleven o'clock.	11時に。	在十一点。	열한 시에요.	В одиннадцать часов.
5020	Time & Weather	Telling the Time	Je la tria horo posttagmeze	At 3 o'clock in the afternoon.	午後3時に	下午三点	오후 3시에.	В 3 часа дня.
5021	Time & Weather	Telling the Time	De kioma horo?	From what time?	何時からですか？	从什么时候开始？	몇 시부터인가요?	С которого часа?
5022	Time & Weather	Telling the Time	Ĝis kioma horo?	Till what time?	何時までですか？	到什么时候？	몇 시까지인가요?	До которого часа?
5023	Time & Weather	Telling the Time	Ĝis la unua horo	By one o'clock.	1時までに。	在一点之前。	1시까지요.	К часу.
5024	Time & Weather	Telling the Time	Ĉu vi povus diri al mi, kioma horo estas, mi petas?	Could you tell me the time, please?	今、何時か教えていただけますか？	请问现在几点？	시간 좀 알려주시겠어요?	Не могли бы вы сказать мне, который час, пожалуйста?
5025	Time & Weather	Telling the Time	Estas preskaŭ la tria	It's almost three o'clock.	もうすぐ3時です。	快到三点了。	곧 세 시가 다 되어가요.	Почти три часа.
5026	Time & Weather	Telling the Time	Estas ĝuste la sepa horo	It's seven o'clock sharp.	ちょうど7時です。	现在是七点整。	지금 정확히 일곱 시입니다.	Семь часов ровно.
5027	Time & Weather	Telling the Time	Estas kvarono antaŭ la deka	It's a quarter to ten.	10時15分前です。	现在是九点四十五分。	열 시 15분 전이에요.	Сейчас без четверти десять.
5028	Time & Weather	Telling the Time	Estas kvarono post la unua	It is a quarter past one.	1時15分です。	现在是一点一刻。	지금은 1시 15분이에요.	Четверть второго.
5029	Time & Weather	Telling the Time	Estas ĉirkaŭ la naŭa matene	It's about nine o'clock in the morning.	午前9時ごろです。	现在大约是早上九点。	지금 아침 아홉 시쯤이에요.	Примерно девять часов утра.
5030	Time & Weather	Telling the Time	Je kioma horo vi vekiĝis?	What time did you wake up?	何時に起きましたか？	你几点起床的？	몇 시에 일어났어요?	Во сколько ты проснулась?
5031	Time & Weather	Telling the Time	Je la sesa kaj dudek kvin	At six twenty five.	6時25分に。	在六点二十五分。	여섯 시 이십오 분에요.	В шесть двадцать пять.
5032	Time & Weather	Telling the Time	Je kioma horo vi enlitiĝas?	What time do you go to bed?	何時に寝ますか？	你几点睡觉？	몇 시에 잠자리에 드세요?	Во сколько ты ложишься спать?
5033	Time & Weather	Telling the Time	Dudek kvin minutoj post la unua	Twenty-five past one.	1時25分。	一点二十五分。	한 시 이십오 분.	Двадцать пять минут второго.
5034	Time & Weather	Telling the Time	Ĉu vere estas tiel malfrue?	Is it really so late?	もうこんなに遅いの？	已经这么晚了吗？	정말 이렇게 늦었나요?	Действительно так поздно?
5035	Time & Weather	Telling the Time	Estas noktomezo ĉi tie	It's midnight here.	こちらは今、真夜中です。	这里已经是午夜了。	여기는 지금 자정이에요.	Здесь полночь.
5036	Time & Weather	Telling the Time	Ĉu via horloĝo montras la ĝustan tempon?	Does your watch tell the correct time?	あなたの時計は正確な時間を示していますか？	你的手表准吗？	당신의 시계는 정확한 시간을 알려주나요?	Твои часы правильно показывают время?
5037	Time & Weather	Calendar	Kiu tago estas hodiaŭ?	What day is it today?	今日は何曜日ですか？	今天星期几？	오늘은 무슨 요일인가요?	Какой сегодня день?
5038	Time & Weather	Calendar	Hodiaŭ estas mardo	Today is Tuesday.	今日は火曜日です。	今天是星期二。	오늘은 화요일이에요.	Сегодня вторник.
5039	Time & Weather	Calendar	Merkredo, la 1-a de januaro	Wednesday, 1 January	1月1日（水）	星期三，1月1日	수요일, 1월 1일	Среда, 1 января
5040	Time & Weather	Calendar	Meze de decembro	In mid-December.	12月中旬に。	在十二月中旬。	12월 중순에.	В середине декабря.
5041	Time & Weather	Calendar	Kiu dato estas hodiaŭ?	What date is it today?	今日は何日ですか？	今天几号？	오늘은 몇 월 며칠인가요?	Какая сегодня дата?
5042	Time & Weather	Calendar	Estas la 25-a de septembro	It's the 25th of September.	今日は9月25日です。	今天是九月二十五日。	오늘은 9월 25일이에요.	Сегодня 25-е сентября.
5043	Time & Weather	Calendar	Komence de julio	At the beginning of July.	7月の初めに	七月初	7월 초에.	В начале июля.
5044	Time & Weather	Calendar	Fine de marto	At the end of March.	3月末に	三月底	3월 말에.	В конце марта.
5045	Time & Weather	Calendar	Ĝis la fino de majo	By the end of May.	5月末までに	在五月底之前。	5월 말까지요.	К концу мая.
5046	Time & Weather	Calendar	Hodiaŭ estas la 10-a de aprilo	Today is the 10th of April.	今日は4月10日です。	今天是四月十日。	오늘은 4월 10일입니다.	Сегодня 10-е апреля.
5047	Time & Weather	Calendar	Estas la 22-a de oktobro	It's the 22nd of October.	今日は10月22日です。	今天是十月二十二日。	오늘은 10월 22일이에요.	22-е октября.
5048	Time & Weather	Calendar	Morgaŭ estos la 2-a de decembro	Tomorrow will be the 2nd of December.	明日は12月2日です。	明天是十二月二日。	내일은 12월 2일입니다.	Завтра будет 2-е декабря.
5049	Time & Weather	Calendar	Labortagoj estas de lundo ĝis vendredo	Business days are Monday to Friday.	営業日は月曜日から金曜日までです。	工作日为周一至周五。	영업일은 월요일부터 금요일까지입니다.	Рабочие дни - с понедельника по пятницу.
5050	Time & Weather	Calendar	Mardo, merkredo kaj ĵaŭdo	Tuesday, Wednesday and Thursday.	火曜日、水曜日、木曜日	星期二、星期三和星期四。	화요일, 수요일, 목요일.	Вторник, среда и четверг.
5051	Time & Weather	Calendar	Semajnfinaj tagoj estas sabato kaj dimanĉo	Weekend days are Saturday and Sunday.	週末は土曜日と日曜日です。	周末是星期六和星期天。	주말은 토요일과 일요일입니다.	Выходные дни - суббота и воскресенье.
5052	Time & Weather	Calendar	Ĉu ĉi tiu sabato estas labortago?	Is this Saturday a working day?	今週の土曜日は出勤日ですか？	这个星期六需要上班吗？	이번 주 토요일은 근무일인가요?	Эта суббота - рабочий день?
5053	Time & Weather	Calendar	Ĉi tiu ĵaŭdo estas libertago	This Thursday is a holiday.	今週の木曜日は祝日です。	本周四是节假日。	이번 목요일은 공휴일이에요.	Этот четверг - выходной.
5054	Time & Weather	Calendar	La vintraj monatoj estas decembro, januaro kaj februaro	The winter months are December, January and February.	冬の月は12月、1月、2月です。	冬季包括十二月、一月和二月。	겨울은 12월, 1월, 2월입니다.	Зимние месяцы - это декабрь, январь и февраль.
5055	Time & Weather	Calendar	La printempaj monatoj estas marto, aprilo kaj majo	The spring months are March, April and May.	春の月は3月、4月、5月です。	春季的月份是三月、四月和五月。	봄철은 3월, 4월, 5월입니다.	Весенние месяцы - это март, апрель и май.
