PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
2571	Other Transport	Ship	Kie estas nia kajuto?	Where is our cabin?	私たちのキャビンはどこですか？	我们的客舱在哪里？	우리 캐빈은 어디에 있나요?	Где наша каюта?
2572	Other Transport	Ship	Ĉu mi povas rezervi kajuton?	Can I book a cabin?	キャビンを予約できますか？	我可以预订一个小木屋吗？	캐빈을 예약할 수 있을까요?	Я могу забронировать каюту?
2573	Other Transport	Ship	Kie estas la haveno?	Where is the harbour?	港はどこですか。	请问港口在哪里？	항구가 어디에 있나요?	Где находится гавань?
2574	Other Transport	Ship	Je kioma horo ni enŝipiĝos?	What time do we board?	搭乗は何時ですか？	我们什么时候登机？	우리는 몇 시에 탑승하나요?	Во сколько мы сядем на корабль?
2575	Other Transport	Ship	Je kioma horo mi povas vespermanĝi?	What time can I dine?	何時にお食事ができますか。	我可以几点用餐？	몇 시에 식사할 수 있나요?	Во сколько я смогу поужинать?
2576	Other Transport	Ship	La maro estas sufiĉe trankvila	The sea's quite calm.	海はとても穏やかです。	海面很平静。	바다가 꽤 잔잔해요.	Море довольно спокойное.
2577	Other Transport	Ship	La maro estas tre maltrankvila	The sea's very rough.	海がとても荒れています。	海面非常汹涌。	바다가 매우 거칩니다.	На море сильное волнение.
2578	Other Transport	Ship	Eniro al aŭtomobilaj ferdekoj malpermesita	No access to car decks	車両デッキへの立ち入りはできません	禁止进入车辆甲板	차량 갑판 출입이 제한됩니다.	На автомобильную палубу вход воспрещён
2579	Other Transport	Ship	Kie estas la rivera haveno?	Where is the river port?	川の港はどこですか。	河港在哪里？	강변 항구는 어디에 있나요?	Где находится речной порт?
2580	Other Transport	Ship	Kie estas la informejo?	Where's the information desk?	案内所はどこですか？	请问服务台在哪里？	안내 데스크가 어디에 있나요?	Где находится справочный стол?
2581	Other Transport	Ship	Mi ŝatus kvarlitan kajuton	I'd like a four-berth cabin.	4人用のキャビンをお願いします。	我想要一个四人舱。	네 명이 묵을 수 있는 객실로 부탁드립니다.	Я бы хотела четырёхместную каюту.
2582	Other Transport	Ship	Kiam foriras la pramo al Lisbono?	When is the ferry to Lisbon?	リスボン行きのフェリーはいつ出ますか？	开往里斯本的渡轮什么时候发船？	리스본행 페리는 언제 출발하나요?	Когда отправляется паром в Лиссабон?
2583	Other Transport	Ship	Je kioma horo foriras la ŝipo?	What time does the ship sail?	船は何時に出航しますか。	船什么时候开？	배는 몇 시에 출항하나요?	Во сколько отчаливает корабль?
2584	Other Transport	Ship	Kiel mi povas iri al la ferdeko?	How do I get to the deck?	デッキへはどう行けばいいですか？	我怎么去甲板？	데크로 가려면 어떻게 해야 하나요?	Как пройти на палубу?
2585	Other Transport	Ship	Kie mi povas enŝipiĝi?	Where can I board the ship?	どこで船に乗れますか？	我在哪里可以登船？	어디에서 배를 탈 수 있나요?	Где я могу сесть на корабль?
2586	Other Transport	Ship	Kie estas kajuto numero 258?	Where's cabin number 258?	258号室はどこですか？	258号客舱在哪里？	258번 객실이 어디에 있나요?	Где каюта номер 258?
2587	Other Transport	Ship	Bonvolu forlasi viajn kajutojn	Please vacate your cabins.	客室を空けていただきますようお願いいたします。	请离开您的客舱。	객실을 비워 주시기 바랍니다.	Пожалуйста, освободите каюты.
2588	Other Transport	Ship	Surmetu viajn savvestojn	Put on your life jackets.	ライフジャケットを着用してください。	请穿好救生衣。	구명조끼를 착용하세요.	Наденьте спасательные жилеты.
2589	Other Transport	Ship	La kruzo estis mirinda	The cruise was wonderful.	クルーズは素晴らしかったです。	这次邮轮之旅非常棒。	크루즈 여행은 정말 환상적이었어요.	Круиз был чудесным.
2590	Other Transport	Ship	Ĉu vin naŭzas vojaĝado?	Do you get travel-sick?	乗り物酔いしやすいですか？	你晕车吗？	차 멀미를 하시나요?	Тебя укачивает?
2591	Other Transport	Ship	Sur kiu ferdeko estas la monŝanĝejo?	Which deck's the bureau de change on?	両替所はどのデッキにありますか？	货币兑换处在几层甲板？	환전소는 몇 층(데크)에 있나요?	На какой палубе находится пункт обмена валюты?
2592	Other Transport	Ship	Mi ŝatus bileton por aŭto kaj du pasaĝeroj	I'd like a ticket for a car and two passengers.	車1台と乗客2名分のチケットをお願いします。	我要一张包括一辆车和两名乘客的票。	자동차 한 대와 승객 두 명의 티켓을 주세요.	Я бы хотел билет на машину и двух пассажиров.
2593	Other Transport	Ship	Je kioma horo estas la sekva boato al Bankoko?	What time's the next boat to Bangkok?	次のバンコク行きの船は何時ですか？	下一班去曼谷的船几点发？	다음 방콕행 배는 몇 시에 출발하나요?	Во сколько следующий катер в Бангкок?
2594	Other Transport	Ship	Kiam la ŝipo fornavigos al Vaŝingtono?	When does the ship sail for Washington?	ワシントン行きの船はいつ出航しますか。	这艘船什么时候开往华盛顿？	워싱턴행 배는 언제 출항하나요?	Когда корабль отчаливает в Вашингтон?
2595	Other Transport	Ship	Je kioma horo la pramo alvenas en Vienon?	What time does the ferry arrive in Vienna?	フェリーは何時にウィーンに到着しますか？	渡轮几点到维也纳？	페리는 몇 시에 비엔나에 도착하나요?	Во сколько паром прибывает в Вену?
2596	Other Transport	Ship	Je kioma horo mi devas registriĝi?	What time do I have to check in?	何時までにチェックインすればよいですか？	我需要几点办理入住手续？	체크인은 몇 시까지 해야 하나요?	Во сколько мне нужно зарегистрироваться?
2597	Other Transport	Ship	Kiom longe la ŝipo restas en la haveno?	How long does the ship stay in port?	船は港にどのくらい停泊しますか。	这艘船在港口停留多长时间？	선박이 항구에 머무는 시간은 얼마나 되나요?	Как долго корабль стоит в порту?
2598	Other Transport	Ship	Kiom longe daŭras la transiro?	How long does the crossing take?	渡航にはどれくらい時間がかかりますか。	这段路程需要多长时间？	이동하는 데 얼마나 걸리나요?	Как долго длится переправа?
2599	Other Transport	Ship	Ĉu vi bonvolus konduki min al mia kajuto?	Would you please show me to my cabin?	私のキャビンまでご案内いただけますか。	请带我去我的客舱好吗？	제 객실로 안내해 주시겠어요?	Не могли бы вы проводить меня до моей каюты?
2600	Other Transport	Ship	Mi ŝatus matenmanĝi en mia kajuto	I would like to have breakfast in my cabin.	朝食をキャビンでいただきたいのですが。	我想在我的客舱里用早餐。	객실에서 아침 식사를 하고 싶어요.	Я бы хотел позавтракать в своей каюте.
2601	Other Transport	Ship	Mi ŝatus rezervi sunseĝon	I'd like to reserve a deckchair.	デッキチェアを予約したいのですが。	我想预订一张躺椅。	데크체어를 예약하고 싶어요.	Я бы хотела зарезервировать шезлонг.
2602	Other Transport	Ship	Mi ŝatus paroli kun la kapitano	I would like to speak to the captain.	船長とお話ししたいのですが。	我想和船长谈一谈。	선장님과 이야기하고 싶어요.	Я бы хотела поговорить с капитаном.
2603	Other Transport	Ship	Mi devas sendi radiogramon	I need to send a radiogram.	無線電報を送る必要があります。	我需要发送一份电报。	전문을 보내야 합니다.	Мне нужно отправить радиограмму.
2604	Other Transport	Ship	Ni alvenos en la havenon post proksimume 30 minutoj	We will be arriving in port in approximately 30 minutes.	約30分後に港に到着する予定です。	我们将在大约三十分钟后抵达港口。	약 30분 후에 항구에 도착할 예정입니다.	Мы прибудем в порт примерно через 30 минут.
2605	Hotel	Asking about Facilities	Ĉio inkluzivita	All-inclusive	オールインクルーシブ	全包	모두 포함	Всё включено
2606	Hotel	Asking about Facilities	Ĉu la Wi-Fi estas senpaga?	Is the Wi-Fi free?	Wi-Fiは無料ですか？	无线网络是免费的吗？	와이파이는 무료인가요?	Wi-Fi бесплатный?
2607	Hotel	Asking about Facilities	Ĉu ĉi tie estas lifto?	Is there a lift?	エレベーターはありますか？	有电梯吗？	엘리베이터가 있나요?	Здесь есть лифт?
2608	Hotel	Asking about Facilities	Ĉu vi havas aŭtoparkejon?	Have you got a car park?	駐車場はありますか？	请问这里有停车场吗？	주차장이 있나요?	У вас есть автопарковка?
2609	Hotel	Asking about Facilities	Kio troviĝas proksime?	What is nearby?	近くに何がありますか？	附近有什么？	근처에 뭐가 있나요?	Что находится рядом?
2610	Hotel	Asking about Facilities	Ĉu vi havas monŝrankon?	Have you got a safe?	金庫はありますか？	你有保险箱吗？	금고가 있으신가요?	У вас есть сейф?
2611	Hotel	Asking about Facilities	Ĉu vi havas komputilon?	Have you got a computer?	パソコンをお持ちですか？	你有电脑吗？	컴퓨터가 있으신가요?	У вас есть компьютер?
2612	Hotel	Asking about Facilities	Ĉu vi havas adaptilon?	Have you got an adapter?	アダプターを持っていますか？	你有转换插头吗？	어댑터 있으신가요?	У вас есть адаптер?
2613	Hotel	Asking about Facilities	Ĉu ĉi tie estas saŭno?	Is there a sauna?	サウナはありますか？	有桑拿吗？	사우나가 있나요?	Здесь есть сауна?
2614	Hotel	Asking about Facilities	Ĉu ĉi tie estas beleca salono?	Is there a beauty salon?	美容院はありますか？	这里有美容院吗？	미용실이 있나요?	Здесь есть салон красоты?
2615	Hotel	Asking about Facilities	Ĉu vi permesas hejmbestojn?	Do you allow pets?	ペットは飼えますか？	允许携带宠物吗？	반려동물 동반이 가능한가요?	Вы разрешаете проживание с домашними животными?
2616	Hotel	Asking about Facilities	Ĉu ĉi tie estas naĝejo?	Is there a swimming pool?	プールはありますか？	有游泳池吗？	수영장이 있나요?	Здесь есть бассейн?
2617	Hotel	Asking about Facilities	Ĉu estas lavservo?	Is there a laundry service?	ランドリーサービスはありますか？	有洗衣服务吗？	세탁 서비스가 있나요?	Здесь есть услуга прачечной?
2618	Hotel	Asking about Facilities	Ĉu estas minibaro en mia ĉambro?	Is there a minibar in my room?	部屋にミニバーはありますか？	我的房间里有迷你吧吗？	제 방에 미니바가 있나요?	В моём номере есть мини-бар?
2619	Hotel	Asking about Facilities	Ĉu vi havas ĉambron por fumantoj?	Have you got a smoking room?	喫煙できるお部屋はありますか？	请问有吸烟房吗？	흡연실이 있나요?	У вас есть номер для курящих?
2620	Hotel	Asking about Facilities	Ĉu en la ĉambro estas televido?	Has the room got a television?	お部屋にテレビはありますか？	房间里有电视吗？	객실에 텔레비전이 있나요?	В номере есть телевизор?
2621	Hotel	Asking about Facilities	Ĉu vi havas ĉambroservon?	Have you got room service?	ルームサービスはございますか？	请问有客房送餐服务吗？	룸서비스가 있나요?	У вас есть обслуживание номеров?
2622	Hotel	Asking about Facilities	Ĉu vi havas servojn por infanoj?	Have you got facilities for children?	お子様向けの設備はありますか？	你们有为儿童提供的设施吗？	어린이를 위한 시설이 있나요?	У вас есть услуги для детей?
2623	Hotel	Asking about Facilities	Ĉu vi havas rulseĝan aliron?	Have you got wheelchair access?	車椅子で利用できる設備はありますか？	请问有无障碍通道吗？	휠체어 접근이 가능한가요?	У вас есть вход для инвалидной коляски?
2624	Hotel	Asking about Facilities	Kiom malproksime vi estas de la urbocentro?	How far are you from the city centre?	市の中心部からどれくらい離れていますか？	你离市中心有多远？	시내 중심지에서 얼마나 떨어져 있나요?	Как далеко вы находитесь от центра города?
2625	Hotel	Asking about Facilities	Kiom malproksime ĝi estas de la stacidomo?	How far is it from the train station?	駅からどのくらい離れていますか？	离火车站有多远？	기차역에서 얼마나 떨어져 있나요?	Как далеко это от железнодорожного вокзала?
2626	Hotel	Asking about Facilities	Ĉu vi havas ĉambron kun vido al la maro?	Have you got a room overlooking the sea?	海が見えるお部屋はありますか？	请问有海景房吗？	바다가 보이는 객실이 있나요?	У вас есть номер с видом на море?
2627	Hotel	Asking about Facilities	Ĉu la hotelo havas kablan televidon?	Has the hotel got cable television?	ホテルにはケーブルテレビがありますか？	酒店有有线电视吗？	호텔에 케이블 TV가 있나요?	В отеле есть кабельное телевидение?
2628	Hotel	Asking about Facilities	Ĉu en la hotelo estas frizejo?	Has the hotel got a hairdresser's?	ホテルに美容室はありますか。	酒店有美发沙龙吗？	호텔에 미용실이 있나요?	В отеле есть парикмахерская?
2629	Hotel	Asking about Facilities	Ĉu vi havas fitnesejon ĉi tie?	Have you got a fitness centre here?	こちらにフィットネスセンターはありますか？	这里有健身中心吗？	여기에 피트니스 센터가 있나요?	У вас здесь есть фитнес-центр?
2630	Hotel	Asking about Facilities	Ĉu la ĉambro havas klimatizilon?	Has the room got air conditioning?	この部屋にはエアコンがありますか？	房间有空调吗？	객실에 에어컨이 있나요?	В номере есть кондиционер?
2631	Hotel	Asking about Facilities	Ĉu la ĉambro havas interretan aliron?	Has the room got internet access?	お部屋にインターネットはありますか？	房间有网络吗？	객실에 인터넷이 제공되나요?	В номере есть доступ в интернет?
2632	Hotel	Asking about Facilities	Ĉu estas banĉambroj ekipitaj per duŝkabinoj?	Are there any bathrooms equipped with shower cabins?	シャワーブース付きのバスルームはありますか？	请问有配备淋浴间的卫生间吗？	샤워 부스가 설치된 욕실이 있나요?	Есть ванные комнаты, оборудованные душевыми кабинами?
2633	Hotel	Asking about Facilities	Ĉu en mia ĉambro estas prizo por mia elektra razilo?	Is there a socket in my room for my electric shaver?	私の部屋に電気シェーバー用のコンセントはありますか？	我的房间里有插座可以给电动剃须刀用吗？	제 방에 전기 면도기를 사용할 수 있는 콘센트가 있나요?	В моём номере есть розетка для электробритвы?
2634	Hotel	Asking about Facilities	La ĉambro havas komunan banĉambron	The room has a shared bathroom.	この部屋はバスルームが共用です。	该房间为共用浴室。	이 객실은 공용 욕실을 사용합니다.	Гости этого номера пользуются общей ванной комнатой.
2635	Hotel	Asking about Facilities	Ĉu vi havas specialajn ĉambrojn por handikapuloj?	Have you got any special rooms for disabled people?	障がいのある方のための特別なお部屋はございますか？	请问你们有为残障人士准备的特殊房间吗？	장애인을 위한 특별 객실이 있나요?	У вас есть специальные номера для людей с ограниченными возможностями?
2636	Hotel	Booking a Room	Mi ŝatus ĉambron	I would like a room.	お部屋をお願いします。	我想要一间房间。	객실을 예약하고 싶어요.	Я бы хотел номер.
2637	Hotel	Booking a Room	Por kiom da noktoj?	For how many nights?	何泊ご希望ですか。	住几晚？	몇 박이신가요?	На сколько ночей?
2638	Hotel	Booking a Room	Por du noktoj	For two nights.	二泊です。	住两晚。	이틀 동안입니다.	На две ночи.
2639	Hotel	Booking a Room	Neniu libera loko	No vacancy	満室	客满	빈방이 없습니다.	Мест нет
2640	Hotel	Booking a Room	Mi ŝatus fari rezervon	I'd like to make a reservation.	予約をしたいのですが。	我想预订。	예약을 하고 싶어요.	Я бы хотела сделать бронирование.
2641	Hotel	Booking a Room	De kiu dato?	From what date?	いつからですか？	从哪一天开始？	언제부터인가요?	С какой даты?
2642	Hotel	Booking a Room	Por ĉi tiu nokto	For tonight.	今夜のために。	今晚用。	오늘 밤을 위해.	На сегодняшнюю ночь.
2643	Hotel	Booking a Room	Kian ĉambron vi ŝatus?	What kind of room would you like?	どのようなお部屋をご希望ですか？	您想要什么样的房间？	어떤 종류의 객실을 원하시나요?	Какой номер вы бы хотели?
2644	Hotel	Booking a Room	Mi ŝatus unulitan ĉambron	I'd like a single room.	シングルルームをお願いします。	我想要一间单人房。	싱글룸으로 부탁합니다.	Я бы хотел одноместный номер.
2645	Hotel	Booking a Room	Mi ŝatus ĉambron kun du apartaj litoj	I'd like a twin room.	ツインルームをお願いします。	我想要一间双床房。	트윈룸으로 예약하고 싶어요.	Я бы хотел номер с двумя отдельными кроватями.
2646	Hotel	Booking a Room	Ĉu mi povus vidi la ĉambron?	Could I see the room?	お部屋を見せていただけますか。	我可以看看房间吗？	방을 볼 수 있을까요?	Я могу посмотреть номер?
2647	Hotel	Booking a Room	Ĉu estas io pli bona?	Is there anything better?	これ以上のものはありますか？	还有更好的选择吗？	더 나은 것이 있을까요?	Есть что-нибудь получше?
2648	Hotel	Booking a Room	Ĉu la matenmanĝo estas inkludita?	Is breakfast included?	朝食は含まれていますか？	包含早餐吗？	아침 식사가 포함되어 있나요?	Завтрак включён?
2649	Hotel	Booking a Room	Mi ŝatus plenan pension	I'd like full board.	フルボードでお願いします。	我想要全包餐。	풀보드로 부탁합니다.	Я бы хотел полный пансион.
2650	Hotel	Booking a Room	Ĉu vi bezonas antaŭpagon?	Do you need a deposit?	保証金は必要ですか？	需要支付定金吗？	보증금이 필요하신가요?	Вам нужен задаток?
2651	Hotel	Booking a Room	Ĉu mi povas ŝanĝi la daton de la rezervo?	Can I change the date of the booking?	予約の日付を変更できますか。	我可以更改预订日期吗？	예약 날짜를 변경할 수 있나요?	Я могу изменить дату бронирования?
2652	Hotel	Booking a Room	Mi restos ĝis la 15-a de junio	I will stay till the 15th of June.	6月15日まで滞在します。	我会待到六月十五日。	저는 6월 15일까지 머물 거예요.	Я пробуду до 15-го июня.
2653	Hotel	Booking a Room	Mi restos 2 noktojn	I will stay 2 nights.	2泊します。	我会住两晚。	이틀 동안 머물 예정이에요.	Я пробуду 2 ночи.
2654	Hotel	Booking a Room	Ĉu mi povas havi unulokan ĉambron?	Can I have a single room?	シングルルームをお願いできますか？	请问可以给我安排一个单人间吗？	싱글룸으로 예약할 수 있을까요?	Можно мне одноместный номер?
2655	Hotel	Booking a Room	Ne restas unulitaj ĉambroj	There are no single rooms left.	シングルルームは満室です。	已经没有单人房了。	싱글룸은 모두 예약이 완료되었습니다.	Одноместных номеров не осталось.
