PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
4070	Leisure Time	Sport	Kie mi povas lui golfbastonojn kaj golfveturileton?	Where can I hire clubs and a buggy?	クラブやカートはどこで借りられますか？	我可以在哪里租高尔夫球杆和球车？	클럽과 카트를 어디에서 대여할 수 있나요?	Где я могу арендовать клюшки и гольф-кар?
4071	Leisure Time	Sport	Kio estas la paro por ĉi tiu truo?	What is par for this hole?	このホールのパーはいくつですか？	这个洞的标准杆是多少？	이 홀의 파는 몇입니까?	Какой пар у этой лунки?
4072	Leisure Time	Sport	Kiom malproksimen vi batis la pilkon per tiu bato?	How far did you hit the ball with that stroke?	今のショットでどれくらい飛ばしましたか？	你刚才那一杆把球打了多远？	방금 그 샷으로 공을 얼마나 멀리 쳤나요?	Как далеко ты послала мяч тем ударом?
4073	Leisure Time	Sport	Kiom da boatoj partoprenas en ĉi tiu regato?	How many boats are included in this regatta?	このレガッタには何艇のボートが参加していますか？	这次帆船赛共有多少艘船参赛？	이번 레가타에는 몇 척의 보트가 참가하나요?	Сколько лодок участвует в этой регате?
4074	Leisure Time	Sport	Ĉi tiu ekzerco trejnos viajn femurajn muskolojn	This exercise will work your thigh muscles.	このエクササイズは太ももの筋肉を鍛えます。	这个练习可以锻炼你的大腿肌肉。	이 운동은 허벅지 근육을 강화하는 데 도움이 됩니다.	Это упражнение проработает твои мышцы бедра.
4075	Leisure Time	Music	Mi ludas violonon	I play the violin.	私はバイオリンを弾きます。	我拉小提琴。	저는 바이올린을 연주해요.	Я играю на скрипке.
4076	Leisure Time	Music	Mi estas komencanto	I'm a beginner.	初心者です。	我是初学者。	저는 초보자예요.	Я начинающий.
4077	Leisure Time	Music	Ĉu vi ŝatas muzikon?	Do you like music?	音楽はお好きですか？	你喜欢音乐吗？	음악을 좋아하세요?	Тебе нравится музыка?
4078	Leisure Time	Music	Kiel nomiĝas ĉi tiu danco?	What is this dance called?	このダンスは何という名前ですか？	这个舞蹈叫什么名字？	이 춤은 뭐라고 하나요?	Как называется этот танец?
4079	Leisure Time	Music	Mi kantas en ĥoro	I sing in a choir.	私は合唱団で歌っています。	我在合唱团唱歌。	저는 합창단에서 노래해요.	Я пою в хоре.
4080	Leisure Time	Music	Mi ludas en grupo	I'm in a band.	バンドをやっています。	我在一个乐队里。	저는 밴드에서 활동하고 있어요.	Я играю в группе.
4081	Leisure Time	Music	Ĉu vi ludas iun instrumenton?	Do you play any instruments?	何か楽器を演奏しますか？	你会演奏乐器吗？	악기를 다루실 줄 아세요?	Ты играешь на каких-нибудь инструментах?
4082	Leisure Time	Music	Jes, mi ludas gitaron	Yes, I play the guitar.	はい、ギターを弾きます。	是的，我会弹吉他。	네, 저는 기타를 칩니다.	Да, я играю на гитаре.
4083	Leisure Time	Music	Kiu instruis tion al vi?	Who taught you that?	誰にそれを教わったのですか？	是谁教你的？	누가 그렇게 가르쳐줬어요?	Кто тебя этому научил?
4084	Leisure Time	Music	Kiam komenciĝas la koncerto?	When does the concert begin?	コンサートはいつ始まりますか？	音乐会什么时候开始？	콘서트는 언제 시작하나요?	Когда начинается концерт?
4085	Leisure Time	Music	Kiun muzikan instrumenton vi ludas?	What musical instrument do you play?	どの楽器を演奏しますか？	你会演奏什么乐器？	어떤 악기를 연주하세요?	На каком музыкальном инструменте ты играешь?
4086	Leisure Time	Music	Mi ludas akordionon	I play the accordion.	私はアコーディオンを演奏します。	我会弹手风琴。	저는 아코디언을 연주해요.	Я играю на аккордеоне.
4087	Leisure Time	Music	Mi lernas ludi la saksofonon	I'm learning to play the saxophone.	サックスを習っています。	我正在学习吹萨克斯。	저는 색소폰을 배우고 있어요.	Я учусь играть на саксофоне.
4088	Leisure Time	Music	Mi instruos vin ludi pianon	I'll teach you to play the piano.	ピアノの弾き方を教えてあげるね。	我会教你弹钢琴。	제가 피아노 치는 법을 가르쳐 드릴게요.	Я научу вас играть на фортепиано.
4089	Leisure Time	Music	Kio estas hodiaŭ en la programo?	What's on the programme today?	今日の予定は何ですか？	今天的日程安排是什么？	오늘 일정에는 어떤 내용이 있나요?	Что сегодня в программе?
4090	Leisure Time	Music	Kiel mi povas iri al la balkono?	How do I get to the balcony?	バルコニーへはどう行けばいいですか？	我怎么去阳台？	발코니로 가려면 어떻게 해야 하나요?	Как мне пройти на балкон?
4091	Leisure Time	Music	Ĉi tie estas multaj homoj	There are many people here.	ここにはたくさんの人がいます。	这里有很多人。	여기에는 사람이 많아요.	Здесь много людей.
4092	Leisure Time	Music	Hodiaŭ kantas tenoro	A tenor is singing today.	今日はテノール歌手が歌っています。	今天有男高音演唱。	오늘 테너가 노래합니다.	Сегодня поёт тенор.
4093	Leisure Time	Music	Kiu estas la dirigento?	Who is the conductor?	指揮者は誰ですか？	谁是指挥？	지휘자가 누구인가요?	Кто дирижёр?
4094	Leisure Time	Music	Kiam finiĝas la spektaklo?	When does the show end?	このショーはいつ終わりますか？	演出什么时候结束？	공연은 언제 끝나나요?	Когда заканчивается шоу?
4095	Leisure Time	Music	Kian muzikon vi aŭskultas?	What sort of music do you listen to?	普段はどんな音楽を聴きますか？	你平时喜欢听什么类型的音乐？	어떤 종류의 음악을 들으시나요?	Какую музыку ты слушаешь?
4096	Leisure Time	Music	Iun ajn, vere	Anything, really.	なんでも大丈夫です。	其实什么都可以。	정말 뭐든지요.	Любую, правда.
4097	Leisure Time	Music	Ĉu vi havas preferatajn muzikgrupojn?	Have you got any favourite bands?	好きなバンドはありますか？	你有喜欢的乐队吗？	좋아하는 밴드가 있으신가요?	У тебя есть любимые группы?
4098	Leisure Time	Music	Kiujn irlandajn kantojn vi konas?	What Irish songs do you know?	どんなアイルランドの歌を知っていますか？	你知道哪些爱尔兰歌曲？	어떤 아일랜드 노래를 알고 계신가요?	Какие ирландские песни ты знаешь?
4099	Leisure Time	Music	Ĉu vi havas pianon hejme?	Have you got a piano at home?	ご自宅にピアノはありますか？	你家里有钢琴吗？	집에 피아노가 있으신가요?	У тебя есть дома пианино?
4100	Leisure Time	Music	Ne, sed mi dezirus havi unu	No, but I wish I had one.	いいえ、でもあったらいいのになと思います。	没有，但我真希望我有一个。	아니요, 하지만 하나 있었으면 좋겠어요.	Нет, но мне бы хотелось.
4101	Leisure Time	Music	Jes, mi ludis pianon dum kvin jaroj	Yes, I've played the piano for five years.	はい、ピアノは5年間弾いています。	是的，我已经弹钢琴五年了。	네, 저는 피아노를 5년 동안 쳤어요.	Да, я играла на фортепиано пять лет.
4102	Leisure Time	Music	Kiu estas via plej ŝatata pianisto?	Who is your favourite pianist?	あなたの好きなピアニストは誰ですか？	你最喜欢的钢琴家是谁？	당신이 가장 좋아하는 피아니스트는 누구인가요?	Кто твой любимый пианист?
4103	Leisure Time	Music	Kiu prezentas la programon?	Who is presenting the programme?	この番組の司会は誰ですか？	谁在主持这个节目？	프로그램을 진행하는 사람은 누구인가요?	Кто ведёт программу?
4104	Leisure Time	Music	Mi estis invitita aŭskulti simfonian orkestron	I was invited to hear a symphony orchestra.	交響楽団の演奏を聴きに招待されました。	我受邀去听了一场交响乐团的演出。	저는 교향악단 연주회를 들으러 초대받았어요.	Меня пригласили послушать симфонический оркестр.
4105	Leisure Time	Music	Ŝi volas iri al koncerto de popolmuziko	She wants to go to a folk music concert.	彼女はフォーク音楽のコンサートに行きたがっています。	她想去听一场民谣音乐会。	그녀는 포크 음악 콘서트에 가고 싶어해요.	Она бы хотела пойти на концерт фольклорной музыки.
4106	Leisure Time	Going Camping	Ĉu mi povas tendumi ĉi tie?	Can I camp here?	ここでキャンプをしてもいいですか？	这里可以露营吗？	여기서 캠핑해도 되나요?	Я могу разбить здесь лагерь?
4107	Leisure Time	Going Camping	Ĉi tie estas tro sune	It's too sunny here.	ここは日差しが強すぎます。	这里阳光太强了。	여기는 햇빛이 너무 강해요.	Здесь слишком солнечно.
4108	Leisure Time	Going Camping	Estas bela vidaĵo	It's a beautiful view.	素晴らしい景色ですね。	风景真美。	정말 아름다운 풍경이에요.	Красивый вид.
4109	Leisure Time	Going Camping	Kie estas la lago?	Where is the lake?	湖はどこですか？	湖在哪里？	호수는 어디에 있나요?	Где находится озеро?
4110	Leisure Time	Going Camping	Mi bezonas lanternon	I need a lantern.	ランタンが必要です。	我需要一个灯笼。	랜턴이 필요해요.	Мне нужен фонарь.
4111	Leisure Time	Going Camping	Kie estas la tendumejo?	Where's the campsite?	キャンプ場はどこですか？	营地在哪里？	캠핑장은 어디에 있나요?	Где находится площадка для кемпинга?
4112	Leisure Time	Going Camping	Ĉu estas duŝejoj?	Are there any showers?	シャワーはありますか？	有淋浴吗？	샤워 시설이 있나요?	Есть душевые кабины?
4113	Leisure Time	Going Camping	La grundo estas tro malmola	The ground's too hard.	地面が硬すぎる。	地面太硬了。	땅이 너무 딱딱해요.	Почва слишком твёрдая.
4114	Leisure Time	Going Camping	Ni devas reveni	We have to go back.	戻らなければならない。	我们得回去了。	우리는 돌아가야 해요.	Нам придётся вернуться.
4115	Leisure Time	Going Camping	Ĉu vi havas karavanon?	Have you got a caravan?	キャラバン（キャンピングカー）をお持ちですか？	你有房车吗？	카라반이 있으신가요?	У тебя есть дом на колёсах?
4116	Leisure Time	Going Camping	Kie estas la alumetoj?	Where are the matches?	マッチはどこにありますか？	火柴在哪里？	성냥이 어디에 있나요?	Где спички?
4117	Leisure Time	Going Camping	Kie mi povas akiri trinkakvon?	Where can I get some drinking water?	飲み水はどこでもらえますか？	请问哪里可以取饮用水？	마실 물을 어디에서 구할 수 있나요?	Где я могу набрать питьевую воду?
4118	Leisure Time	Going Camping	Ĉu vi povus prunti al mi poŝlampon?	Could you lend me a torch?	懐中電灯を貸してもらえますか？	你能借我一个手电筒吗？	손전등을 빌려주실 수 있나요?	Не могли бы вы одолжить мне фонарь?
4119	Leisure Time	Going Camping	Tie estas kukolo	There is a cuckoo.	カッコウがいる。	有一只布谷鸟。	뻐꾸기가 있습니다.	Там кукушка.
4120	Leisure Time	Going Camping	Ĉu ĉi tiu birdo ne estas mirinda?	Isn't this bird wonderful?	この鳥、素晴らしいですね？	这只鸟是不是很棒？	이 새 정말 멋지지 않아요?	Разве эта птица не чудесна?
4121	Leisure Time	Going Camping	Ĉu vi iam tendumis?	Have you ever been camping?	キャンプに行ったことはありますか？	你有过露营的经历吗？	캠핑을 해본 적이 있으신가요?	Ты когда-нибудь ходил в поход?
4122	Leisure Time	Going Camping	Ĉu estas tendejo proksime?	Is there a campsite nearby?	近くにキャンプ場はありますか？	附近有露营地吗？	근처에 캠핑장이 있나요?	Здесь поблизости есть площадка для кемпинга?
4123	Leisure Time	Going Camping	Ĉu fiŝkaptado estas permesata ĉi tie?	Is fishing allowed here?	ここで釣りをしてもいいですか？	这里可以钓鱼吗？	여기서 낚시해도 되나요?	Здесь разрешено ловить рыбу?
4124	Leisure Time	Going Camping	Ĉu la urbo estas malproksime de ĉi tie?	Is the town far from here?	この町はここから遠いですか？	这个镇离这里远吗？	이곳에서 마을까지 먼가요?	Город далеко отсюда?
4125	Leisure Time	Going Camping	Ĝi estas pli longa ol 2 kilometroj	It's longer than 2 kilometres.	2キロ以上あります。	它超过两公里长。	2킬로미터보다 더 깁니다.	Больше 2 километров.
4126	Leisure Time	Going Camping	Hodiaŭ estas mirinda tago	Today is a wonderful day.	今日は素晴らしい一日です。	今天是美好的一天。	오늘은 정말 멋진 날이에요.	Сегодня чудесный день.
4127	Leisure Time	Going Camping	Jen ĉi tie la rando de la arbaro!	Here is the edge of the woods!	ここが森の端だ！	这里就是林子的边缘！	여기가 숲의 가장자리예요!	Вот тут окраина леса!
4128	Leisure Time	Going Camping	Ĉu ĉi tiuj valoj ne estas belegaj?	Aren't these valleys great?	この谷、本当に素晴らしいですよね？	这些山谷是不是很棒？	이 계곡들 정말 멋지지 않아요?	Разве эти долины не великолепны?
4129	Leisure Time	Going Camping	Mi ŝatus promeni en la montaro	I'd like to walk in the mountains.	山を歩いてみたいです。	我想去山里走走。	산에서 걷고 싶어요.	Я бы хотел прогуляться в горах.
4130	Leisure Time	Going Camping	Ĉu estas tendoj lueblaj?	Are there any tents for hire?	テントのレンタルはありますか？	请问有帐篷出租吗？	대여할 수 있는 텐트가 있나요?	Есть палатки напрокат?
4131	Leisure Time	Going Camping	Ĉu vi povas alporti vian propran grilon?	Can you bring your own grill?	自分のグリルを持ち込むことはできますか？	可以自带烤炉吗？	직접 그릴을 가져와도 되나요?	Ты можешь принести свой гриль?
4132	Leisure Time	Going Camping	Ĉu vi havas interretan aliron ĉi tie?	Have you got internet access here?	こちらでインターネットは使えますか？	这里有网络吗？	여기 인터넷이 되나요?	У вас здесь есть интернет?
4133	Leisure Time	Going Camping	Bonvolu doni al mi la tranĉilon	Please give me the knife.	ナイフを取ってください。	请把刀递给我。	칼을 주세요.	Пожалуйста, дай мне нож.
4134	Leisure Time	Going Camping	Ĉu vi aŭdas tion?	Do you hear that?	聞こえますか？	你听到了吗？	저 소리 들리세요?	Ты слышишь это?
4135	Leisure Time	Going Camping	Ha, ĉi tio estas la pego	Ah, this is the woodpecker.	ああ、これはキツツキですね。	啊，这是啄木鸟。	아, 이게 바로 딱따구리예요.	А, это дятел.
4136	Leisure Time	Going Camping	Aŭskultu, kia bruo estas ĉi tio?	Listen, what noise is this?	ねえ、今の音は何？	听，什么声音？	잠깐만요, 이 소리는 뭐죠?	Послушай, что это за шум?
4137	Leisure Time	Going Camping	Tie estas la najtingaloj	There are the nightingales.	あそこにナイチンゲールがいる。	夜莺就在那儿。	저기 나이팅게일들이 있어요.	Там соловьи.
4138	Leisure Time	Going Camping	Kiom ofte vi tendumas?	How often do you go camping?	どのくらいの頻度でキャンプに行きますか？	你多久去一次露营？	캠핑은 얼마나 자주 가세요?	Как часто ты ходишь в поход?
4139	Leisure Time	Going Camping	Ni veturu eksterurben dimanĉe	Let's go out of town on Sunday.	日曜日に郊外へ出かけよう。	我们周日去郊外吧。	일요일에 시외로 나가요.	Давай поедем за город в воскресенье.
4140	Leisure Time	Going Camping	Lasu min pripensi tion	Let me think about it.	少し考えさせてください。	让我考虑一下。	생각해 볼게요.	Дай мне подумать об этом.
4141	Leisure Time	Going Camping	Kio estas la plej bona aktiveco dum tendumado?	What is the best activity to do while camping?	キャンプ中に一番おすすめのアクティビティは何ですか？	露营时最适合做的活动是什么？	캠핑 중 가장 좋은 활동은 무엇인가요?	Чем лучше всего заниматься в походе?
4142	Leisure Time	Going Camping	Ni volus iri ĉasi	We would like to go hunting.	狩りに行きたいです。	我们想去打猎。	저희는 사냥을 가고 싶어요.	Мы бы хотели пойти на охоту.
4143	Leisure Time	Going Camping	Ĉasado estas malpermesata ĉi tie	Hunting is not allowed here.	ここでは狩猟は禁止されています。	此处禁止狩猎。	이곳에서는 사냥이 허용되지 않습니다.	Охота запрещена.
4144	Leisure Time	Going Camping	Ĉu ni povus tranokti ĉi tie?	Could we spend the night here?	ここで一晩過ごしてもいいですか？	我们可以在这里过夜吗？	여기서 하룻밤 묵어도 될까요?	Мы могли бы здесь переночевать?
4145	Leisure Time	Going Camping	Kiom kostas tendo?	What is the charge for a tent?	テントの料金はいくらですか。	帐篷的收费是多少？	텐트 대여 요금이 얼마인가요?	Сколько стоит одна палатка?
4146	Leisure Time	Going Camping	Ĉu vi havas lokon por tendo?	Have you got space for a tent?	テントを張るスペースはありますか？	你们这里还有地方可以搭帐篷吗？	텐트를 칠 공간이 있나요?	У вас есть место для палатки?
4147	Leisure Time	Going Camping	Ĉu ili havas dormosakojn?	Have they got any sleeping bags?	寝袋はありますか？	他们有睡袋吗？	그들에게 침낭이 있나요?	У них есть спальные мешки?
4148	Leisure Time	Going Camping	Ĉu vi havas pli ebenan lokon?	Have you got a leveler spot?	水平器を置ける場所はありますか？	你有平整的位置吗？	수평을 맞출 수 있는 자리가 있나요?	У вас есть место поровнее?
4149	Leisure Time	Going Camping	Ĉu surloke troviĝas kuireja ekipaĵo?	Are there any cooking facilities on site?	現地に調理設備はありますか？	现场有烹饪设施吗？	현장에 조리 시설이 있나요?	На месте есть какое-нибудь кухонное оборудование?
4150	Leisure Time	Going Camping	Kie mi povas aliri la interreton?	Where can I get access to the internet?	インターネットに接続できる場所はどこですか？	我在哪里可以上网？	어디에서 인터넷을 이용할 수 있나요?	Где я могу выйти в интернет?
4151	Leisure Time	Going Camping	Kiel pri promeno en la arbaro?	How about going for a walk in the woods?	森を散歩しに行きませんか？	要不要去树林里散步？	숲속을 산책하러 가는 건 어때요?	Как насчёт прогулки в лесу?
4152	Leisure Time	Going Camping	Ni serĉu berojn kaj fungojn	Let's look for berries and mushrooms.	ベリーやきのこを探しに行こう。	我们去找些浆果和蘑菇吧。	베리와 버섯을 찾아봐요.	Давай поищем ягоды и грибы.
4153	Leisure Time	Going Camping	Ĉi tie estas hirunda nesto	There is a swallow's nest.	ツバメの巣があります。	有一个燕子的巢。	제비집이 있어요.	Здесь гнездо ласточки.
4154	Leisure Time	Going Camping	Ĉu ni supreniros per teleferilo?	Are we going up on a cable railway?	ケーブルカーで上に登るんですか？	我们要坐缆车上去吗？	우리 케이블카 타고 올라가는 건가요?	Мы поднимемся по канатной дороге?
4155	Leisure Time	Going Camping	Ĉu ni supreniros laŭ la monta pado?	Are we going up on the mountain path?	山道を登っていくんですか？	我们要走山路上去吗？	우리 산길로 올라가는 건가요?	Мы поднимемся по горной тропе?
