PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
289	Basic Sentences	Apologies	Venontfoje mi faros ĉion ĝuste	Next time I'll get it right.	次はうまくやります。	下次我一定会做对。	다음에는 제대로 할게요.	В следующий раз я сделаю всё правильно.
290	Basic Sentences	Instructions	Rigardu!	Look!	見て！	快看！	보세요!	Смотри!
291	Basic Sentences	Instructions	Ni iru!	Let's go!	行こう！	我们走吧！	갑시다!	Пойдём!
292	Basic Sentences	Instructions	Rapidu!	Hurry up!	急いで！	快点！	서두르세요!	Поторопись!
293	Basic Sentences	Instructions	Ĉesu!	Stop it!	やめて！	别闹了！	그만하세요!	Прекрати!
294	Basic Sentences	Instructions	Nu!	Come on!	さあ！	加油！	어서요!	Давай же!
295	Basic Sentences	Instructions	Rigardu dekstren	Look right.	右を見てください。	向右看。	오른쪽을 보세요.	Посмотри направо.
296	Basic Sentences	Instructions	Rigardu maldekstren	Look left.	左を見てください。	向左看。	왼쪽을 보세요.	Посмотри налево.
297	Basic Sentences	Instructions	Atentu!	Watch out!	気をつけて！	小心！	조심하세요!	Осторожно!
298	Basic Sentences	Instructions	Bonvolu sidiĝi	Please sit down.	どうぞおかけください。	请坐。	앉아 주세요.	Садитесь, пожалуйста.
299	Basic Sentences	Instructions	Ne forgesu!	Don't forget!	忘れないでね。	别忘了！	잊지 마세요!	Не забудь!
300	Basic Sentences	Instructions	Silentu!	Shut up!	黙って！	闭嘴！	조용히 하세요!	Замолчи!
301	Basic Sentences	Instructions	Trankviliĝu!	Calm down!	落ち着いて！	冷静点！	진정하세요!	Успокойся!
302	Basic Sentences	Instructions	Kuraĝu!	Cheer up!	元気を出して！	振作起来！	힘내세요!	Не унывай!
303	Basic Sentences	Instructions	Ne zorgu pri tio!	Take it easy!	気楽にいこう！	别紧张！	편하게 생각하세요!	Не бери в голову!
304	Basic Sentences	Instructions	Donu al mi ĉi tiun	Give me this one.	これをください。	把这个给我。	이것 주세요.	Дай мне вот это.
305	Basic Sentences	Instructions	Sciigu min	Let me know.	教えてください。	请告诉我。	알려주세요.	Дай мне знать.
306	Basic Sentences	Instructions	Venu kun mi!	Come with me!	一緒に来て！	跟我来！	저와 함께 가요!	Пойдём со мной!
307	Basic Sentences	Instructions	Atendu momenton	Hang on a second.	ちょっと待ってください。	等一下。	잠시만요.	Подожди секундочку.
308	Basic Sentences	Instructions	Atentu la hundon	Beware of the dog	犬にご注意ください	小心狗	개를 조심하세요.	Осторожно, собака
309	Basic Sentences	Instructions	Ne paŝu sur la gazonon!	Keep off the grass	芝生に入らないでください	请勿踩踏草坪	잔디밭에 들어가지 마세요.	По газону не ходить
310	Basic Sentences	Instructions	Post vi, sinjoro Smith!	After you, Mr Smith!	お先にどうぞ、スミスさん。	您请先，史密斯先生！	먼저 가시죠, 스미스 씨!	После вас, мистер Смит!
311	Basic Sentences	Instructions	Atendu momenton	Hang on a minute.	ちょっと待ってください。	等一下。	잠깐만요.	Подожди минутку.
312	Basic Sentences	Instructions	Ne rapidu	Take your time.	ごゆっくりどうぞ。	请慢慢来。	천천히 하세요.	Не торопитесь.
313	Basic Sentences	Instructions	Ne nervozu	Don't be nervous.	緊張しないでください。	别紧张。	긴장하지 마세요.	Не нервничай.
314	Basic Sentences	Instructions	Rigardu, kien vi iras!	Watch where you're going!	前をちゃんと見て歩いて！	看路啊！	앞을 잘 보고 다니세요!	Смотри, куда идёшь!
315	Basic Sentences	Instructions	Bonvolu ne fumi ĉi tie	Please don't smoke here.	ここでは喫煙をご遠慮ください。	请不要在这里吸烟。	여기서 담배를 피우지 마세요.	Пожалуйста, не курите здесь.
316	Basic Sentences	Instructions	Bonvolu viciĝi ĉi tie	Please queue up here	こちらにお並びください	请在这里排队	여기에서 줄을 서 주세요.	Пожалуйста, встаньте в очередь здесь
317	Basic Sentences	Instructions	Mi timas, ke vi ne povas fari tion	I'm afraid you can't.	申し訳ありませんが、それはできません。	恐怕你做不到。	죄송하지만 그럴 수 없습니다.	Боюсь, этого нельзя делать.
318	Basic Sentences	Instructions	Atendu ĉi tie momenton, mi petas	Wait here a moment, please.	少々こちらでお待ちください。	请在这里稍等一下。	잠시만 여기에서 기다려 주세요.	Подождите здесь немного, пожалуйста.
319	Basic Sentences	Instructions	Ne atentu tion, kion li diris	Don't pay attention to what he said.	彼の言ったことは気にしないで。	别在意他说的话。	그가 한 말은 신경 쓰지 마세요.	Не обращай внимания на то, что он сказал.
320	Basic Sentences	Instructions	Mi timas, ke mi ne povas lasi vin foriri	I'm afraid I can't let you go.	申し訳ありませんが、あなたを行かせるわけにはいきません。	恐怕我不能让你离开。	죄송하지만 당신을 보내드릴 수 없어요.	Боюсь, я не могу вас отпустить.
321	Basic Sentences	Short Questions & Answers	Jes	Yes.	はい。	是的。	네.	Да.
322	Basic Sentences	Short Questions & Answers	Ne	No.	いいえ。	不行。	아니요.	Нет.
323	Basic Sentences	Short Questions & Answers	Bone	OK.	承知しました。	好的。	알겠습니다.	Хорошо.
324	Basic Sentences	Short Questions & Answers	Kio?	What?	何ですか？	什么？	네?	Что?
325	Basic Sentences	Short Questions & Answers	Kie?	Where?	どこですか？	在哪里？	어디에서요?	Где?
326	Basic Sentences	Short Questions & Answers	Kiam?	When?	いつですか？	什么时候？	언제요?	Когда?
327	Basic Sentences	Short Questions & Answers	Kial?	Why?	なぜですか？	为什么？	왜요?	Почему?
328	Basic Sentences	Short Questions & Answers	Kiu?	Who?	誰ですか？	谁？	누구인가요?	Кто?
329	Basic Sentences	Short Questions & Answers	Kiel?	How?	どうやって？	怎么做？	어떻게요?	Как?
330	Basic Sentences	Short Questions & Answers	Kiom?	How many?	いくつですか？	多少？	몇 개인가요?	Сколько?
331	Basic Sentences	Short Questions & Answers	Kiom ofte?	How often?	どのくらいの頻度ですか？	多久一次？	얼마나 자주요?	Как часто?
332	Basic Sentences	Short Questions & Answers	Kiom longe?	How long?	どのくらいかかりますか？	多久？	얼마나 걸리나요?	Как долго?
333	Basic Sentences	Short Questions & Answers	Kiom malproksime?	How far?	どのくらい遠いですか？	有多远？	얼마나 멀어요?	Как далеко?
334	Basic Sentences	Short Questions & Answers	Bonvolu	Please.	お願いします。	请。	부탁드립니다.	Пожалуйста.
335	Basic Sentences	Short Questions & Answers	Kompreneble	Of course.	もちろんです。	当然。	물론이죠.	Конечно.
336	Basic Sentences	Short Questions & Answers	Eble	Maybe.	たぶん。	也许吧。	아마도요.	Возможно.
337	Basic Sentences	Short Questions & Answers	Ĉu vere?	Really?	本当ですか？	真的吗？	정말요?	Правда?
338	Basic Sentences	Short Questions & Answers	Jes, vere	Yes, really.	本当です。	真的。	네, 정말이에요.	Да, правда.
339	Basic Sentences	Short Questions & Answers	Kio estas ĉi tio?	What's this?	これは何ですか？	这是什么？	이게 뭐예요?	Что это?
340	Basic Sentences	Short Questions & Answers	Mi ne scias	I don't know.	わかりません。	我不知道。	잘 모르겠어요.	Я не знаю.
341	Basic Sentences	Short Questions & Answers	Mi scias	I know.	知ってるよ。	我知道。	알고 있어요.	Я знаю.
342	Basic Sentences	Short Questions & Answers	Ĉu ĉio en ordo?	Is everything OK?	大丈夫ですか？	一切都还好吗？	모든 게 괜찮으신가요?	Всё в порядке?
343	Basic Sentences	Short Questions & Answers	Bone	It's OK.	大丈夫です。	没关系。	괜찮아요.	Хорошо.
344	Basic Sentences	Short Questions & Answers	Jes, certe	Yes, sure.	はい、もちろんです。	好的，没问题。	네, 물론입니다.	Да, конечно.
345	Basic Sentences	Short Questions & Answers	Kial ne?	Why not?	なぜダメなの？	为什么不呢？	왜 안 되죠?	Почему бы и нет?
346	Basic Sentences	Short Questions & Answers	Ne malbone	Not bad.	悪くないね。	还不错。	나쁘지 않아요.	Неплохо.
347	Basic Sentences	Short Questions & Answers	Ankoraŭ ne	Not yet.	まだです。	还没有。	아직 아니에요.	Ещё нет.
348	Basic Sentences	Short Questions & Answers	Venontfoje	Next time.	また今度。	下次吧。	다음에요.	В следующий раз.
349	Basic Sentences	Short Questions & Answers	Kio estas via profesio?	What is your profession?	ご職業は何ですか？	你的职业是什么？	직업이 무엇인가요?	Кем вы работаете?
350	Basic Sentences	Short Questions & Answers	Prenu ĉi tion!	Take this!	これを受け取ってください！	拿着这个！	이것 받아요!	Возьмите это!
351	Basic Sentences	Short Questions & Answers	Jen ĉio	That's it.	以上です。	就这样。	이상입니다.	Вот и всё.
352	Basic Sentences	Short Questions & Answers	Ankaŭ mi	Me too.	私もです。	我也是。	저도요.	Я тоже.
353	Basic Sentences	Short Questions & Answers	Bonege!	That's great!	それは素晴らしいですね！	太好了！	정말 좋네요!	Здорово!
354	Basic Sentences	Short Questions & Answers	Amuze!	That's funny!	おもしろいね！	真有趣！	재미있네요!	Прикольно!
355	Basic Sentences	Short Questions & Answers	Kiel bele!	How beautiful!	なんて美しいんでしょう！	太美了！	정말 아름답네요!	Как красиво!
