PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	English	日本語	中文	한국어	Русский язык
3080	Restaurant & Pub	During the Meal	Mi estas alergia al tritiko	I'm allergic to wheat.	私は小麦アレルギーです。	我对小麦过敏。	저는 밀 알레르기가 있어요.	У меня аллергия на пшеницу.
3081	Restaurant & Pub	During the Meal	Ĉu vi dezirus ion alian?	Would you like anything else?	ほかにご希望はございますか？	您还需要其他东西吗？	다른 필요한 것이 있으신가요?	Вы бы хотели что-нибудь ещё?
3082	Restaurant & Pub	During the Meal	Mi ŝatus ankoraŭ iom da fritoj	I'd like some more fried potatoes.	フライドポテトをもう少しください。	我还想要一些炸土豆。	감자튀김을 좀 더 주세요.	Я бы хотел ещё картошки-фри.
3083	Restaurant & Pub	During the Meal	Ankoraŭ unu porcion da rizo, mi petas	One more order of rice, please.	ご飯をもう一つお願いします。	请再来一份米饭。	밥 한 공기 더 주세요.	Ещё одну порцию риса, пожалуйста.
3084	Restaurant & Pub	During the Meal	Mia paĉjo ŝatas legoman kareon	My dad likes vegetable curry.	父は野菜カレーが好きです。	我爸爸喜欢吃蔬菜咖喱。	저희 아버지는 야채 카레를 좋아하세요.	Моему папе нравится овощное карри.
3085	Restaurant & Pub	During the Meal	Li baldaŭ venos	He's coming soon.	彼はもうすぐ来ます。	他很快就会来了。	그는 곧 올 거예요.	Он скоро придёт.
3086	Restaurant & Pub	During the Meal	Kio estas pli bona: spagetoj aŭ kokido?	Which is better: spaghetti or chicken?	スパゲッティとチキンでは、どちらが良いのでしょうか。	意大利面和鸡肉哪个更好？	스파게티와 치킨 중 어느 것이 더 좋나요?	Что лучше: спагетти или цыплёнок?
3087	Restaurant & Pub	During the Meal	Jes, ili ankaŭ ŝatas kalconon	Yeah, they like calzone, too.	うん、彼らもカルツォーネが好きなんだ。	是的，他们也喜欢卡尔佐内。	네, 그들도 칼조네를 좋아해요.	Да, им тоже нравится кальцоне.
3088	Restaurant & Pub	During the Meal	Kiam nia manĝaĵo estos preta?	When will our food be ready?	料理はいつご用意できますか？	我们的餐什么时候可以上？	음식이 언제 준비되나요?	Когда наша еда будет готова?
3089	Restaurant & Pub	During the Meal	Estos ĉirkaŭ dekminuta atendo	It will be about a ten-minute wait.	お待ちいただく時間は約10分ほどになります。	大约需要等十分钟。	약 10분 정도 기다리셔야 합니다.	Нужно будет подождать около десяти минут.
3090	Restaurant & Pub	During the Meal	Ĉu vi ŝatus kafon aŭ deserton?	Would you like any coffee or dessert?	コーヒーやデザートはいかがですか？	您需要咖啡或甜点吗？	커피나 디저트 드시겠어요?	Вы бы хотели кофе или десерт?
3091	Restaurant & Pub	During the Meal	Ni ŝatus mendi deserton, bonvolu	We would like to order some dessert, please.	デザートを注文したいのですが。	我们想点一些甜点。	디저트를 주문하고 싶어요.	Мы бы хотели заказать какой-нибудь десерт, пожалуйста.
3092	Restaurant & Pub	During the Meal	Ĉu vi iam manĝas rapidmanĝaĵon?	Do you ever eat fast food?	ファストフードを食べることはありますか？	你平时会吃快餐吗？	패스트푸드를 드신 적이 있으신가요?	Ты когда-нибудь ешь фастфуд?
3093	Restaurant & Pub	During the Meal	Mi estas alergia al laktaĵoj	I'm allergic to dairy products.	乳製品にアレルギーがあります。	我对乳制品过敏。	저는 유제품 알레르기가 있어요.	У меня аллергия на молочные продукты.
3094	Restaurant & Pub	During the Meal	Mi estas forte alergia al nuksoj	I'm severely allergic to nuts.	私はナッツに重度のアレルギーがあります。	我对坚果严重过敏。	저는 견과류에 심한 알레르기가 있어요.	У меня сильная аллергия на орехи.
3095	Restaurant & Pub	During the Meal	Ĉu vi povus transdoni la sukeron, mi petas?	Can you pass the sugar, please?	お砂糖を取っていただけますか？	请把糖递给我好吗？	설탕 좀 건네주시겠어요?	Пожалуйста, ты не мог бы передать сахар?
3096	Restaurant & Pub	During the Meal	Ĉu mi povus ricevi puran teleron?	Could I have a clean plate?	きれいなお皿をいただけますか。	可以给我一只干净的盘子吗？	깨끗한 접시 하나 주시겠어요?	Можно мне чистую тарелку?
3097	Restaurant & Pub	During the Meal	La forko estas sub la tablo	The fork is under the table.	フォークはテーブルの下にあります。	叉子在桌子下面。	포크가 테이블 아래에 있어요.	Вилка - под столом.
3098	Restaurant & Pub	During the Meal	Kie mi povas nutri la bebon?	Where can I feed the baby?	赤ちゃんに授乳できる場所はどこですか？	请问哪里可以给宝宝喂奶？	아기를 어디에서 먹일 수 있나요?	Где я могу покормить ребёнка?
3099	Restaurant & Pub	During the Meal	Je kioma horo fermiĝas la kuirejo?	What time does the kitchen close?	キッチンは何時に閉まりますか？	厨房几点关门？	주방은 몇 시에 문을 닫나요?	Во сколько закрывается кухня?
3100	Restaurant & Pub	Paying the Bill	La kalkulon, mi petas	The bill, please.	お会計をお願いします。	请结账。	계산서 주세요.	Счёт, пожалуйста.
3101	Restaurant & Pub	Paying the Bill	Jen via kalkulo	Here is your bill.	こちらがお会計です。	这是您的账单。	여기 계산서입니다.	Вот ваш счёт.
3102	Restaurant & Pub	Paying the Bill	Ni dividu ĝin	Let's split it.	割り勘にしましょう。	我们分开付吧。	나눠서 하죠.	Давай разделим его.
3103	Restaurant & Pub	Paying the Bill	Gardu la restmonon	Keep the change.	お釣りは取っておいてください。	不用找了。	거스름돈은 가지세요.	Сдачи не надо.
3104	Restaurant & Pub	Paying the Bill	Tio estis tre bongusta	That was very tasty.	とても美味しかったです。	非常好吃。	정말 맛있었어요.	Было очень вкусно.
3105	Restaurant & Pub	Paying the Bill	Ĉu ni povus pagi, bonvole?	Could we pay, please?	お支払いをお願いできますか？	我们可以结账了吗？	계산해 주시겠어요?	Могли бы мы заплатить, пожалуйста?
3106	Restaurant & Pub	Paying the Bill	Ĉu ni povas pagi aparte?	Can we pay separately?	別々にお支払いできますか？	我们可以分开结账吗？	각자 계산할 수 있을까요?	Мы можем заплатить раздельно?
3107	Restaurant & Pub	Paying the Bill	Mi forgesis mian monujon	I forgot my wallet.	財布を忘れました。	我忘带钱包了。	지갑을 두고 왔어요.	Я забыл кошелёк.
3108	Restaurant & Pub	Paying the Bill	Mi jam pagis	I have already paid.	すでに支払いは済ませました。	我已经付过款了。	이미 결제했습니다.	Я уже заплатила.
3109	Restaurant & Pub	Paying the Bill	Mi lasis trinkmonon	I left a tip.	チップを置いてきました。	我留了小费。	팁을 두고 왔어요.	Я оставила чаевые.
3110	Restaurant & Pub	Paying the Bill	Ĉu ĉio estis en ordo?	Was everything all right?	すべて問題ありませんでしたか？	一切都还好吗？	모든 것이 괜찮았나요?	Всё было в порядке?
3111	Restaurant & Pub	Paying the Bill	Dankon, tio estis bongusta	Thanks, that was delicious.	ごちそうさまでした、とても美味しかったです。	谢谢，真好吃。	감사합니다, 정말 맛있었어요.	Спасибо, было очень вкусно.
3112	Restaurant & Pub	Paying the Bill	Tio estis bonega	That was excellent.	素晴らしかったです。	非常棒。	정말 훌륭했어요.	Это было превосходно.
3113	Restaurant & Pub	Paying the Bill	Ĉu mi povus ricevi la kalkulon, mi petas?	Could I have the bill, please?	お会計をお持ちいただけますか？	请帮我结账。	계산서 좀 주시겠어요?	Можно мне счёт, пожалуйста?
3114	Restaurant & Pub	Paying the Bill	Ĉio kune	It's altogether.	すべてそろっています。	全都在一起。	전부 합쳐서예요.	Я оплачу счёт полностью.
3115	Restaurant & Pub	Paying the Bill	Mi pagos por la vespermanĝo	I'll pay for the dinner.	夕食代は私が払います。	这顿饭我请。	저녁 식사는 제가 계산할게요.	Я заплачу за ужин.
3116	Restaurant & Pub	Paying the Bill	Li pagos la kalkulon	He will pay the bill.	彼が支払いをします。	他会买单。	그가 계산할 거예요.	Он оплатит счёт.
3117	Restaurant & Pub	Paying the Bill	Ĉu mi povus ricevi kvitancon?	Could I have a receipt?	領収書をいただけますか？	可以给我一张收据吗？	영수증 좀 주시겠어요?	Я могу получить чек?
3118	Restaurant & Pub	Paying the Bill	Ĉu vi kutime lasas trinkmonon?	Do you usually leave a tip?	普段チップは渡しますか？	你平时会给小费吗？	보통 팁을 남기시나요?	Ты обычно оставляешь чаевые?
3119	Restaurant & Pub	Paying the Bill	Ĉu vi bonvolus diri al mi, kiu estas la kuiristo?	Would you mind telling me who's the cook?	どなたが料理を作られたのか教えていただけますか？	请问您能告诉我是谁做的饭吗？	혹시 요리사가 누구인지 알려주실 수 있나요?	Не могли бы вы сказать мне, кто повар?
3120	Restaurant & Pub	Paying the Bill	Transdonu miajn komplimentojn al la ĉefkuiristo	Give my compliments to the chef.	シェフによろしくお伝えください。	请代我向厨师致以敬意。	주방장님께 제 칭찬을 전해 주세요.	Поблагодарите от меня шеф-повара.
3121	Restaurant & Pub	Paying the Bill	Ĝi estis pli ol mi povis manĝi	It was more than I could eat.	食べきれないほどの量でした。	这份量对我来说太多了。	제가 다 먹기에는 너무 많았어요.	Порция была больше, чем я смог съесть.
3122	Restaurant & Pub	Paying the Bill	Ĉu la kalkulo inkluzivas la servan pagon?	Does the bill include the service charge?	このお会計にはサービス料が含まれていますか？	账单里包含服务费吗？	계산서에 서비스 요금이 포함되어 있나요?	Сервисный сбор включён в счёт?
3123	Restaurant & Pub	Paying the Bill	Ĉu oni kutime donas trinkmonon en via lando?	Is tipping common in your country?	あなたの国ではチップを渡す習慣がありますか？	你们国家流行给小费吗？	당신 나라에서는 팁을 주는 문화가 흔한가요?	В твоей стране принято оставлять чаевые?
3124	Restaurant & Pub	Paying the Bill	Ni pagas aparte	We are paying separately.	別々で支払います。	我们各付各的。	각자 계산할게요.	Мы платим раздельно.
3125	Restaurant & Pub	Paying the Bill	Lasu min pagi mian parton	Let me pay my share.	私の分は私が払います。	让我付我那一份。	제 몫은 제가 낼게요.	Позволь мне заплатить за свою долю.
3126	Restaurant & Pub	Paying the Bill	Mi pagas por ĉiuj	I am paying for everyone.	私が皆さんの分をお支払いします。	我请客。	제가 모두 계산할게요.	Я плачу за всех.
3127	Restaurant & Pub	Paying the Bill	Ĉi tiu sinjoro pagos por ĉio	This gentleman will pay for everything.	こちらの紳士がすべてお支払いになります。	这位先生会全部买单。	이 신사분께서 모든 비용을 지불하실 거예요.	За всё заплатит этот господин.
3128	Restaurant & Pub	Paying the Bill	Kiu pagas, kiam vi eliras por vespermanĝi?	Who pays when you go out for dinner?	外食のとき、誰が支払いをしますか？	出去吃饭时，谁来买单？	외식할 때 누가 계산하나요?	Кто платит, когда вы ходите поужинать?
3129	Restaurant & Pub	Paying the Bill	Bonvolu skribi tion sur mian konton	Put it on my bill, please.	私の勘定につけてください。	请把它记在我的账上。	제 계산에 포함해 주세요.	Запишите это на мой счёт, пожалуйста.
3130	Restaurant & Pub	Paying the Bill	Mi kredas, ke la kalkulo estas malĝuste sumigita	I believe the bill is added up wrong.	お会計の合計が間違っていると思います。	我认为账单加错了。	계산서 합계가 잘못 계산된 것 같아요.	Мне кажется, счёт неправильно подытожен.
3131	Restaurant & Pub	Complaints	Ĝi ne estas freŝa	It isn't fresh.	新鮮ではありません。	不新鲜。	신선하지 않아요.	Это несвежее.
3132	Restaurant & Pub	Complaints	Ĝi estas tro spica	It is too spicy.	辛すぎます。	太辣了。	너무 매워요.	Это слишком острое.
3133	Restaurant & Pub	Complaints	Ĉi tio ne estas pura	This isn't clean.	これはきれいじゃありません。	这不干净。	이건 깔끔하지 않아요.	Она нечистая.
3134	Restaurant & Pub	Complaints	Mi ne mendis ĉi tion	I didn't order this.	こちらは注文していません。	这不是我点的。	이거 주문하지 않았어요.	Я это не заказывал.
3135	Restaurant & Pub	Complaints	Kio okazis, sinjoro?	What's wrong, sir?	どうなさいましたか？	先生，您怎么了？	무슨 일이 있으신가요?	Что случилось, сэр?
3136	Restaurant & Pub	Complaints	Ĉi tio estas tro malvarma	This is too cold.	これは寒すぎます。	太冷了。	이거 너무 추워요.	Оно слишком холодное.
3137	Restaurant & Pub	Complaints	Ĝi estas tro varma	It's too hot.	暑すぎる。	太热了。	너무 더워요.	Это слишком горячее.
3138	Restaurant & Pub	Complaints	Ĉi tio estas tro sala	This is too salty.	これはしょっぱすぎます。	这太咸了。	이거 너무 짜요.	Он слишком солёный.
3139	Restaurant & Pub	Complaints	Ĝi estas tro malmola	This is too tough.	これは難しすぎます。	这太难了。	이건 너무 힘들어요.	Оно слишком жёсткое.
3140	Restaurant & Pub	Complaints	Mia trinkaĵo gustas strange	My drink tastes strange.	私の飲み物、なんだか変な味がする。	我的饮料味道有点奇怪。	제 음료 맛이 이상해요.	У моего напитка странный вкус.
3141	Restaurant & Pub	Complaints	Ni foriras	We're leaving.	私たちは出発します。	我们走了。	저희는 이제 떠납니다.	Мы уходим.
3142	Restaurant & Pub	Complaints	Ĝi daŭras tro longe	It is taking too long.	時間がかかりすぎています。	花的时间太长了。	너무 오래 걸리고 있어요.	Уже слишком долго.
3143	Restaurant & Pub	Complaints	Ni ne povas plu atendi	We can't wait any longer.	これ以上待てません。	我们不能再等了。	더 이상 기다릴 수 없어요.	Мы больше не можем ждать.
3144	Restaurant & Pub	Complaints	Ĉi tio ne estas mia mendo	This is not my order.	これは私の注文ではありません。	这不是我的订单。	이건 제 주문이 아니에요.	Это не мой заказ.
3145	Restaurant & Pub	Complaints	Mi mendis rostitan meleagron	I ordered roast turkey.	ローストターキーを注文しました。	我点了烤火鸡。	저는 로스트 터키를 주문했어요.	Я заказывал жареную индейку.
3146	Restaurant & Pub	Complaints	Ĉi tio estas trokuirita	This is overcooked.	これは火を通しすぎています。	这已经煮过头了。	이건 너무 익었어요.	Оно пережарено.
3147	Restaurant & Pub	Complaints	Mi ne povas manĝi ĉi tion	I can't eat this.	これは食べられません。	我吃不了这个。	이건 먹을 수 없어요.	Я не могу это есть.
3148	Restaurant & Pub	Complaints	Ĉi tiu trinkaĵo ne estas malvarma	This drink is not cold.	この飲み物は冷たくありません。	这杯饮料不凉。	이 음료는 차갑지 않아요.	Этот напиток не холодный.
3149	Restaurant & Pub	Complaints	Ĉi tiu vino odoras je korko	This wine has corked.	このワインはコルク臭があります。	这瓶酒有木塞味。	이 와인은 코르크 냄새가 납니다.	Это вино отдаёт пробкой.
3150	Restaurant & Pub	Complaints	Tio odoras malbone	That smells bad.	嫌なにおいがする。	那味道很难闻。	냄새가 안 좋아요.	Пахнет неприятно.
3151	Restaurant & Pub	Complaints	Permesu al mi ŝanĝi ĝin por vi	Let me change it for you.	私がそれを変更しますね。	我来帮你换一下。	제가 바꿔드릴게요.	Позвольте, я вам это поменяю.
3152	Restaurant & Pub	Complaints	Ĉu vi povus rapidi, mi petas?	Would you please hurry?	急いでいただけますか？	请您快一点好吗？	서둘러 주시겠어요?	Не могли бы вы поторопиться, пожалуйста?
3153	Restaurant & Pub	Complaints	Ni mendis antaŭ pli ol tridek minutoj	We ordered more than thirty minutes ago.	注文してからもう30分以上経っています。	我们下单已经超过三十分钟了。	저희가 주문한 지 30분이 넘었어요.	Мы сделали заказ больше тридцати минут назад.
3154	Restaurant & Pub	Complaints	Mia mendaĵo ankoraŭ ne alvenis	My order hasn't come yet.	まだ注文した商品が届いていません。	我的订单还没有到。	제 주문이 아직 도착하지 않았어요.	Мой заказ ещё не принесли.
3155	Restaurant & Pub	Complaints	Ni longe atendis	We've been waiting a long time.	私たちはずいぶん長い間待っていました。	我们已经等了很久了。	오랫동안 기다렸어요.	Мы долго ждали.
