PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	日本語	中文	한국어	Русский язык	English
1729	Jobs	At the Interview	Ĉu tio estas provizora aŭ konstanta posteno?	これは一時的なポジションですか、それとも正規のポジションですか？	这是临时职位还是长期职位？	이것은 임시직인가요, 아니면 정규직인가요?	Это временная или постоянная должность?	Is this a temporary or permanent position?
1730	Jobs	At the Interview	Ĉu ekzistas senpaga medicina asekuro?	無料の医療保険はありますか？	有免费的医疗保险吗？	무료 의료 보험이 있나요?	Есть ли бесплатная медицинская страховка?	Is there free medical insurance?
1731	Jobs	At the Interview	Ĉu mi ricevos pagon por ekstra laboro?	追加の業務に対して報酬は支払われますか？	额外工作会有报酬吗？	추가 근무에 대해 급여를 받을 수 있나요?	Мне будут платить за сверхурочную работу?	Will I get paid for extra work?
1732	Jobs	At the Interview	Ĉu mi devos labori sabate?	土曜日も働く必要がありますか？	我需要在周六上班吗？	토요일에도 근무해야 하나요?	Мне придётся работать по субботам?	Will I have to work on Saturdays?
1733	Jobs	At the Interview	Ĉu mi estos pagata ĉiusemajne aŭ ĉiumonate?	給与は週払いですか、それとも月払いですか？	我的工资是按周发还是按月发？	급여는 주급으로 지급되나요, 아니면 월급으로 지급되나요?	Мне будут платить еженедельно или ежемесячно?	Will I be paid weekly or monthly?
1734	Jobs	At the Interview	Ĉu mi ricevos vojaĝkostojn?	交通費は支給されますか？	我可以报销差旅费用吗？	여행 경비를 지원받을 수 있나요?	Будут ли покрываться командировочные расходы?	Will I get travelling expenses?
1735	Jobs	At the Interview	Kiom da semajnoj da ferio estas jare?	年間の休暇は何週間ありますか。	一年有多少周的假期？	1년에 휴가는 몇 주나 있나요?	Сколько недель отпуска предоставляется в год?	How many weeks' holiday a year are there?
1736	Jobs	At the Interview	Mi havas 15-jaran sperton laborante kiel flegistino	看護師として15年の経験があります。	我有15年的护理工作经验。	저는 간호사로 15년간 근무한 경력이 있습니다.	У меня 15 лет опыта работы медсестрой.	I've got 15 years experience of working as a nurse.
1737	Jobs	At the Interview	Mia fako estas informatiko	私の専門分野は情報技術です。	我的专业领域是信息技术。	저의 전문 분야는 정보기술입니다.	Я специализируюсь на информационных технологиях.	My area of expertise is information technology.
1738	Jobs	At the Interview	Mi estas tre dankema pro via propono	ご提案いただき、心より感謝しております。	非常感谢您的提议。	제안해 주셔서 정말 감사드립니다.	Я очень благодарен за ваше предложение.	I'm very grateful for your offer.
1739	Jobs	At the Interview	Mi vidas ĉi tiun postenon kiel bonvenan defion	このポジションは自分にとってやりがいのある挑戦だと感じています。	我认为这个职位是一个值得期待的挑战。	저는 이 직무를 반가운 도전으로 받아들입니다.	Я рассматриваю эту вакансию как долгожданную возможность себя проявить.	I see this position as a welcome challenge.
1740	Jobs	At the Interview	Mi estus dankema pro la ebleco vastigi mian scion	知識を広げる機会をいただければ幸いです。	我很珍惜能够拓宽知识的机会。	제 지식을 넓힐 수 있는 기회를 주신다면 감사하겠습니다.	Я была бы признательна за возможность расширить свои знания.	I would appreciate the chance to broaden my knowledge.
1741	Jobs	At the Interview	Ni ŝatus inviti vin al intervjuo	面接にお越しいただきたく、ご連絡いたしました。	我们诚邀您参加面试。	면접에 초대하고자 합니다.	Мы бы хотели пригласить вас на собеседование.	We'd like to invite you for an interview.
1742	Jobs	At the Interview	Ni bezonas iun kun kvalifikoj	資格を持った方が必要です。	我们需要有资质的人。	저희는 자격을 갖춘 사람이 필요합니다.	Нам нужен кто-нибудь с квалификацией.	We need someone with qualifications.
1743	Jobs	At the Interview	Miaj kvalifikoj respondas al la postuloj de ĉi tiu posteno	私の資格はこのポジションの要件に合致しています。	我的资历符合这个职位的要求。	제 자격은 이 직무의 요구 사항에 부합합니다.	Моя квалификация соответствует требованиям этой вакансии.	My qualifications match this position's requirements.
1744	Jobs	At the Interview	Kiuj estas viaj fortaĵoj kaj malfortaĵoj?	あなたの強みと弱みは何ですか。	你的优点和缺点是什么？	당신의 강점과 약점은 무엇인가요?	Каковы ваши сильные и слабые стороны?	What are your strengths and weaknesses?
1745	Jobs	At the Interview	Miaj fortaj flankoj estas lojaleco kaj akurateco	私の強みは、忠誠心と時間を守ることです。	我的优点是忠诚和守时。	저의 강점은 충성심과 시간 엄수입니다.	Мои сильные стороны - это преданность и пунктуальность.	My strengths are loyalty and punctuality.
1746	Jobs	At the Interview	Kiuj estas viaj salajraj atendoj?	ご希望の年収をお聞かせいただけますか。	您的薪资期望是多少？	희망 연봉은 어느 정도로 생각하고 계신가요?	Каковы ваши зарплатные ожидания?	What are your salary expectations?
1747	Jobs	At the Interview	Kiom oni pagis al vi en via antaŭa laboro?	前職ではどのくらいの給与をもらっていましたか？	你上一份工作的薪资是多少？	이전 직장에서 얼마를 받으셨나요?	Сколько вам платили на предыдущей работе?	How much were you paid in your last job?
1748	Jobs	At the Interview	Mi ne havas laborsperton en ĉi tiu kampo	この分野での職務経験はありません。	我在这个领域没有任何工作经验。	이 분야에서는 근무 경험이 없습니다.	У меня нет опыта работы в этой области.	I've got no work experience in this field.
1749	Jobs	Recommendation Letter	Li estas laborema homo	彼はとても勤勉な人です。	他是个勤奋的人。	그는 성실하게 일하는 사람이에요.	Он трудолюбивый человек.	He's a hard-working person.
1750	Jobs	Recommendation Letter	Ŝi bone traktas respondecon	彼女は責任感が強いです。	她能够很好地承担责任。	그녀는 책임을 잘 감당해요.	Она хорошо справляется с обязанностями.	She handles responsibility well.
1751	Jobs	Recommendation Letter	Li havas vastan gamon de kapabloj	彼は幅広いスキルを持っています。	他拥有广泛的技能。	그는 다양한 능력을 갖추고 있어요.	Круг его умений очень широк.	He's got a wide range of skills.
1752	Jobs	Recommendation Letter	Li akceptas konstruktivan kritikon	彼は建設的な批判を受け入れます。	他能够接受建设性的批评。	그는 건설적인 비판을 받아들입니다.	Он принимает конструктивную критику.	He accepts constructive criticism.
1753	Jobs	Recommendation Letter	Li estas kreema problemsolvanto	彼は創造的に問題を解決できる人です。	他善于创造性地解决问题。	그는 창의적으로 문제를 해결하는 사람입니다.	Он умеет творчески подходить к решению проблем.	He is a creative problem solver.
1754	Jobs	Recommendation Letter	Ŝi ĉiam finas sian laboron ĝustatempe	彼女はいつも仕事を期限通りに終わらせます。	她总是按时完成工作。	그녀는 항상 일을 제시간에 끝냅니다.	Она всегда заканчивает работу вовремя.	She always finishes her work on time.
1755	Jobs	Recommendation Letter	Estas granda plezuro labori kun ŝi	彼女と一緒に仕事ができてとても嬉しいです。	与她共事非常愉快。	그녀와 함께 일하게 되어 매우 기쁩니다.	Работать с ней - огромное удовольствие.	It's a great pleasure to work with her.
