PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	日本語	中文	한국어	Русский язык	English
1785	Travel	Asking Directions	Ĉu estas superbazaro proksime de ĉi tie?	この近くにスーパーはありますか？	这附近有超市吗？	이 근처에 슈퍼마켓이 있나요?	Здесь есть неподалёку супермаркет?	Is there a supermarket near here?
1786	Travel	Asking Directions	Ĉu la fervojstacio estas malproksime?	駅は遠いですか？	火车站远吗？	기차역이 멀리 있나요?	Железнодорожный вокзал далеко?	Is the railway station far away?
1787	Travel	Asking Directions	Kie estas la metrostacio?	地下鉄の駅はどこですか？	地铁站在哪里？	지하철역이 어디에 있나요?	Где станция метро?	Where's the underground station?
1788	Travel	Asking Directions	Kiuj vidindaĵoj troviĝas survoje?	途中にはどんな名所がありますか？	沿途有哪些地标？	가는 길에 어떤 주요 명소들이 있나요?	Какие достопримечательности встречаются по пути?	What landmarks are on the way?
1789	Travel	Asking Directions	Kiel nomiĝas ĉi tiu strato?	この通りの名前は何ですか？	这条街叫什么名字？	이 거리의 이름이 뭐예요?	Как называется эта улица?	What's the name of this street?
1790	Travel	Asking Directions	Kiom malproksime de ĉi tie estas la plaĝo?	ここからビーチまではどれくらい距離がありますか？	从这里到海滩有多远？	여기서 해변까지 거리가 얼마나 되나요?	Как далеко отсюда до пляжа?	How far is it to the beach from here?
1791	Travel	Asking Directions	Kiel mi povas atingi la marbordon?	海岸へはどうやって行けばいいですか？	我怎么去海边？	바닷가에는 어떻게 가면 되나요?	Как мне добраться до побережья?	How can I get to the seashore?
1792	Travel	Asking Directions	Ĉu vi montros al mi la vojon al la poŝtoficejo?	郵便局までの道を教えていただけますか？	你能告诉我去邮局怎么走吗？	우체국 가는 길을 알려주실 수 있나요?	Вы покажете мне дорогу к почте?	Will you show me the way to the post office?
1793	Travel	Asking Directions	Ĉu vi povus montri al mi sur la mapo?	地図で教えていただけますか？	你能在地图上给我指一下吗？	지도에서 보여주실 수 있나요?	Вы можете показать мне на карте?	Could you show me on the map?
1794	Travel	Asking Directions	Ĉu ĝi estas sufiĉe proksime por piediri?	歩いて行ける距離ですか？	走路过去近吗？	걸어서 갈 수 있을 만큼 가까운가요?	Это достаточно близко, чтобы дойти пешком?	Is it close enough to walk?
1795	Travel	Asking Directions	En kiun direkton mi iru?	どちらの方向に進めばいいですか？	我应该往哪个方向走？	어느 방향으로 가야 할까요?	В каком направлении мне следует пойти?	What direction should I go in?
1796	Travel	Asking Directions	Bonvolu noti la adreson	住所を書いてください。	请把地址写下来。	주소를 적어 주세요.	Запишите адрес, пожалуйста.	Write the address down, please.
1797	Travel	Asking Directions	Mi serĉas ĉi tiun adreson	この住所を探しています。	我在找这个地址。	이 주소를 찾고 있어요.	Я ищу этот адрес.	I'm looking for this address.
1798	Travel	Asking Directions	Mi scivolas, ĉu iu povus diri al mi la direkton	どなたか道を教えていただけませんか。	请问有人能告诉我怎么走吗？	혹시 길을 알려주실 수 있나요?	Хочу узнать, не может ли кто-нибудь подсказать мне направление.	I wonder if someone could tell me the direction.
1799	Travel	Asking Directions	Kiel mi povas atingi la fervojan stacidomon?	駅へはどう行けばいいですか？	请问去火车站怎么走？	기차역에 어떻게 가야 하나요?	Как мне добраться до железнодорожного вокзала?	How do I get to the railway station?
1800	Travel	Asking Directions	Kiel mi povas atingi la plaĝon de ĉi tie?	ここからビーチへはどうやって行けばいいですか？	我怎么从这里去海滩？	여기서 해변까지 어떻게 가면 되나요?	Как мне попасть на пляж отсюда?	How can I get to the beach from here?
1801	Travel	Asking Directions	Pardonu, kie estas la policejo?	すみません、警察署はどこですか？	请问，警察局在哪里？	실례합니다, 경찰서가 어디에 있나요?	Извините, где находится полицейский участок?	Excuse me, where's the police station?
1802	Travel	Asking Directions	Pardonu, kiel mi povas atingi ĉi tiun lokon?	すみません、この場所へはどうやって行けばいいですか？	请问，怎么去这个地方？	실례합니다, 이곳에 어떻게 가면 되나요?	Извините, как я могу добраться до этого места?	Excuse me, how can I get to this place?
1803	Travel	Asking Directions	Pardonu, ĉu vi scias, kie estas la poŝtejo?	すみません、郵便局がどこにあるかご存知ですか？	请问，您知道邮局在哪里吗？	실례합니다, 우체국이 어디에 있는지 아세요?	Простите, вы знаете, где почта?	Excuse me, do you know where the post office is?
1804	Travel	Asking Directions	Pardonu, ĉu vi povus diri al mi, kiel atingi la aŭtobusan stacion?	すみません、バスターミナルへの行き方を教えていただけますか？	请问，您能告诉我怎么去公交车站吗？	실례합니다, 버스 터미널에 어떻게 가는지 알려주실 수 있나요?	Простите, не могли бы вы сказать мне, как добраться до автобусного вокзала?	Excuse me, could you tell me how to get to the bus station?
1805	Travel	Asking Directions	Ĉu ĉi tio estas la vojo al Sydney Harbour Bridge?	シドニー・ハーバーブリッジへはこの道で合っていますか？	请问去悉尼海港大桥是这条路吗？	여기가 시드니 하버 브리지로 가는 길인가요?	Это дорога до Сидней-Харбор-Бридж?	Is this the way to Sydney Harbour Bridge?
1806	Travel	Asking Directions	Ĉu vi scias, kie ĉi tie troviĝas interreta kafejo?	インターネットカフェがどこにあるかご存知ですか？	你知道哪里有网吧吗？	혹시 인터넷 카페가 어디에 있는지 아세요?	Вы знаете, где здесь интернет-кафе?	Do you know where there's an internet café?
1807	Travel	Asking Directions	Ĉu vi scias, kie troviĝas la kanada ambasadorejo?	カナダ大使館がどこにあるかご存知ですか？	你知道加拿大大使馆在哪里吗？	캐나다 대사관이 어디에 있는지 아세요?	Вы знаете, где находится канадское посольство?	Do you know where the Canadian embassy is?
1808	Travel	Asking Directions	Ĉu vi povus diri al mi, kiel atingi ĉi tiun hotelon?	このホテルへの行き方を教えていただけますか。	请问您能告诉我怎么去这家酒店吗？	이 호텔로 가는 길을 알려주실 수 있나요?	Не могли бы вы мне сказать, как добраться до этого отеля?	Would you tell me how to get to this hotel?
1809	Travel	Asking Directions	Kiom da tempo necesas por atingi tien?	そこまで行くのにどれくらい時間がかかりますか？	到那里需要多长时间？	거기까지 가는 데 얼마나 걸리나요?	Сколько времени туда добираться?	How long does it take to get there?
1810	Travel	Asking Directions	Ĉu vi povus diri al mi, mi petas, kiel iri al la vendejo?	すみません、お店への行き方を教えていただけますか？	请问，您能告诉我怎么去商店吗？	실례지만, 가게로 가는 길을 알려주실 수 있나요?	Не могли бы вы сказать мне, пожалуйста, как дойти до магазина?	Could you tell me, please, how to get to the shop?
1811	Travel	Asking Directions	Ĉu mi povas iri piede, aŭ ĉu mi prenu taksion?	歩いて行けますか？それともタクシーを使った方がいいですか？	我可以步行，还是应该打车？	걸어서 갈 수 있을까요, 아니면 택시를 타야 할까요?	Я могу дойти пешком, или лучше взять такси?	Can I walk or should I take a taxi?
1812	Travel	Asking Directions	Kiom da tempo mi bezonos por piediri tien?	そこまで歩いてどれくらいかかりますか？	我走到那里需要多长时间？	거기까지 걸어서 얼마나 걸릴까요?	Сколько времени у меня займёт дойти туда?	How long will it take me to walk there?
1813	Travel	Asking Directions	Bonvolu montri sur ĉi tiu mapo, kie mi nun troviĝas	この地図の中で私がいる場所を教えてください。	请帮我指出我在这张地图上的位置。	이 지도에서 제가 어디에 있는지 알려주세요.	Пожалуйста, покажите на карте, где я сейчас нахожусь.	Please point out where I am on this map.
1814	Travel	Asking Directions	Mi malfacile orientiĝas	道に迷ってしまいました。	我有点找不到路。	길을 찾는 데 어려움을 겪고 있어요.	Я не могу сориентироваться.	I'm having trouble finding my way around.
1815	Travel	Giving Directions	Maldekstren	左	左边	왼쪽	Налево.	Left
1816	Travel	Giving Directions	Dekstren	右	右边	오른쪽	Направо.	Right
1817	Travel	Giving Directions	Revenu	戻ってください。	返回。	돌아가세요.	Вернитесь назад.	Go back.
1818	Travel	Giving Directions	Mi povas montri al vi	私がお見せします。	我可以给你演示一下。	제가 보여드릴 수 있어요.	Я могу вам показать.	I can show you.
1819	Travel	Giving Directions	Ĝuste ĉi tie	ここです。	就在这里。	바로 여기입니다.	Прямо здесь.	Right here.
1820	Travel	Giving Directions	Iru tien malsupren	そこへ降りてください。	下去吧。	저기로 내려가세요.	Идите туда, вниз.	Go down there.
1821	Travel	Giving Directions	Rekte antaŭen	まっすぐお進みください。	一直向前。	직진하세요.	Прямо вперёд.	Straight ahead.
1822	Travel	Giving Directions	Ĝi estas proksime de ĉi tie	この近くです。	就在附近。	여기서 가까워요.	Это рядом.	It's near here.
1823	Travel	Giving Directions	Ĉe la kruciĝo	交差点で	在交汇处	교차로에서.	На перекрёстке.	At the junction.
1824	Travel	Giving Directions	Malantaŭ la banko	銀行の裏側で。	在银行后面。	은행 뒤에 있습니다.	За банком.	Behind the bank.
1825	Travel	Giving Directions	Nordo	北	北	북쪽	Север	North
1826	Travel	Giving Directions	Sudo	南	南方	남쪽	Юг	South
1827	Travel	Giving Directions	Oriento	東	东	동쪽	Восток	East
1828	Travel	Giving Directions	Okcidento	西	西	서쪽	Запад	West
1829	Travel	Giving Directions	Ĝi ne estas tro malproksime	そんなに遠くありません。	离这儿不远。	그리 멀지 않아요.	Это не очень далеко.	It's not too far.
1830	Travel	Giving Directions	Ĝi estas sufiĉe proksime	かなり近いです。	非常接近。	꽤 가까워요.	Это довольно близко.	It's quite close.
1831	Travel	Giving Directions	Iom plu	もう少し先です。	再往前一点。	조금만 더 가세요.	Немного дальше.	A little bit further.
1832	Travel	Giving Directions	Piede estas malproksime	歩くにはかなり距離があります。	路还很远。	걸어서 가기에는 거리가 꽤 멀어요.	Пешком идти далеко.	It's a long way to walk.
1833	Travel	Giving Directions	Ĉirkaŭ la angulo	すぐ近くです。	就在附近	모퉁이를 돌면 있어요.	За углом.	Around the corner.
1834	Travel	Giving Directions	Ĝi estos maldekstre de vi	左手にあります。	它将在你的左侧。	왼쪽에 있을 거예요.	Она будет слева от вас.	It will be on your left.
1835	Travel	Giving Directions	Kontraŭ la poŝtoficejo	郵便局の向かいです。	在邮局对面。	우체국 맞은편에 있습니다.	Напротив почты.	Across from the post office.
1836	Travel	Giving Directions	Ĉe la semaforo	信号で	在红绿灯处	신호등에서.	На светофоре.	At the traffic lights.
1837	Travel	Giving Directions	Tuj malantaŭ la aŭtobushaltejo	バス停のすぐ後ろです。	就在公交车站后面。	버스 정류장 바로 뒤에 있습니다.	Сразу за автобусной остановкой.	Right behind the bus stop.
1838	Travel	Giving Directions	Iru tra la parko	公園を通り抜けてください。	穿过公园。	공원을 지나가세요.	Идите через парк.	Go through the park.
1839	Travel	Giving Directions	Iru rekte. Poste turnu maldekstren	まっすぐ進んで、次に左に曲がってください。	直走，然后左转。	직진하세요. 그런 다음 왼쪽으로 도세요.	Идите прямо. Затем поверните налево.	Go straight. Then turn left.
1840	Travel	Giving Directions	Vi pli bone prenu la buson	バスで行ったほうがいいですよ。	你最好坐公交车。	버스를 타는 게 좋겠어요.	Вам лучше поехать на автобусе.	You'd better take the bus.
1841	Travel	Giving Directions	Daŭrigu rekte antaŭen ĉirkaŭ unu kilometron	このまま約1キロまっすぐ進んでください。	直行大约一公里。	약 1킬로미터 정도 곧장 앞으로 가세요.	Продолжайте идти прямо около километра.	Continue straight ahead for about a kilometre.
1842	Travel	Giving Directions	Pardonu, mi ne scias la vojon	申し訳ありませんが、道がわかりません。	对不起，我不认识路。	죄송하지만, 길을 잘 모르겠어요.	Извините, я не знаю дорогу.	Sorry, I don't know the way.
1843	Travel	Giving Directions	Ĝi estas je du paŝoj	すぐ近くです。	走过去很近。	가까운 거리예요.	Это в двух шагах.	It's a short walk.
1844	Travel	Giving Directions	Estas proksimume kvinminuta piediro	歩いて5分ほどです。	步行大约五分钟。	걸어서 약 5분 정도 걸려요.	Это примерно в пяти минутах ходьбы.	It's about a five-minute walk.
1845	Travel	Giving Directions	Ĝi estas sufiĉe malproksime de ĉi tie	ここからはかなり遠いです。	离这里挺远的。	여기서 꽤 멀어요.	Это довольно далеко отсюда.	It's quite far from here.
1846	Travel	Giving Directions	Ĝi estas proksime de la superbazaro	スーパーの近くです。	就在超市附近。	슈퍼마켓 근처에 있어요.	Это рядом с супермаркетом.	It's near the supermarket.
1847	Travel	Giving Directions	Ĝi estas ĝuste trans la strato	通りの向かい側にあります。	就在马路对面。	길 건너편에 바로 있어요.	Это прямо на другой стороне улицы.	It's right across the street.
1848	Travel	Giving Directions	Ĝi estas ĝuste tie, antaŭ vi	それはまさに、あなたの目の前にあります。	就在你面前。	바로 거기, 당신 앞에 있어요.	Это прямо здесь, перед вами.	It's right there, in front of you.
1849	Travel	Giving Directions	Ĝi estos rekte antaŭ vi	まっすぐ進んだ先にあります。	就在你前面。	바로 앞에 있을 거예요.	Оно будет прямо перед вами.	It will be straight ahead of you.
1850	Travel	Giving Directions	Vi bezonos sufiĉe da tempo por alveni tien	そこに着くまでにはかなり時間がかかりますよ。	你到那里需要花不少时间。	그곳에 도착하려면 꽤 시간이 걸릴 거예요.	Вам потребуется некоторое время, чтобы туда добраться.	It will take you quite a while to get there.
1851	Travel	Giving Directions	Ĉe la fino de la strato	通りの突き当たり	在街道的尽头	길 끝에.	В конце улицы.	At the end of the street.
1852	Travel	Giving Directions	Ĉe la angulo de la bulvardo	大通りの角で	在大道的拐角处。	대로 모퉁이에서.	На углу бульвара.	At the corner of the boulevard.
1853	Travel	Giving Directions	Daŭrigu preter la fajrobrigadejo	消防署を通り過ぎて進んでください。	继续往前走，经过消防站。	소방서를 지나 계속 가세요.	Пройдите мимо пожарной части.	Continue past the fire station.
1854	Travel	Giving Directions	Daŭrigu ankoraŭ ducent metrojn	このままあと200メートル進んでください。	继续前行两百米。	앞으로 200미터 더 가세요.	Пройдите ещё двести метров.	Keep going for another two hundred metres.
1855	Travel	Giving Directions	Daŭrigu ankoraŭ duonkilometron	あと500メートルほどそのまま進んでください。	再继续前行五百米。	앞으로 500미터 더 가세요.	Пройдите ещё полкилометра.	Keep going for another half kilometre.
