PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	日本語	中文	한국어	Русский язык	English
1480	Education	Numbers & Colours	Dek ok dividite per ses estas tri	18割る6は3です。	十八除以六等于三。	18을 6으로 나누면 3입니다.	Восемнадцать разделить на шесть равно три.	Eighteen divided by six is three.
1481	Education	Numbers & Colours	La neĝo estas blanka	雪は白い。	雪是白色的。	눈은 하얗습니다.	Снег - белый.	The snow is white.
1482	Education	Numbers & Colours	La kato estas nigra	その猫は黒いです。	这只猫是黑色的。	고양이는 검은색이에요.	Кошка - чёрная.	The cat is black.
1483	Education	Numbers & Colours	Nigro kaj blanko faras grizon	黒と白を混ぜると灰色になります。	黑色和白色混合会变成灰色。	검정과 흰색을 섞으면 회색이 됩니다.	Из чёрного и белого получается серый.	Black and white make grey.
1484	Education	Numbers & Colours	La karoto estas oranĝa	にんじんはオレンジ色です。	胡萝卜是橙色的。	당근은 주황색이에요.	Морковь - оранжевая.	The carrot is orange.
1485	Education	Numbers & Colours	La urso estas bruna	そのクマは茶色です。	这只熊是棕色的。	곰은 갈색이에요.	Медведь- коричневый.	The bear is brown.
1486	Education	Numbers & Colours	Ruĝa kaj verda faras brunan	赤と緑を混ぜると茶色になります。	红色和绿色混合会变成棕色。	빨간색과 초록색을 섞으면 갈색이 됩니다.	Из красного и зелёного получается коричневый.	Red and green make brown.
1487	Education	Numbers & Colours	Dek, dudek, tridek, kvardek, kvindek	十、二十、三十、四十、五十。	十、二十、三十、四十、五十。	열, 스물, 서른, 마흔, 쉰.	Десять, двадцать, тридцать, сорок, пятьдесят.	Ten, twenty, thirty, forty, fifty.
1488	Education	Numbers & Colours	Dudek unu, dudek du, dudek tri	二十一、二十二、二十三。	二十一，二十二，二十三。	스물하나, 스물둘, 스물셋.	Двадцать один, двадцать два, двадцать три.	Twenty-one, twenty-two, twenty-three.
1489	Education	Numbers & Colours	Dudek kvar, dudek kvin, dudek ses	二十四、二十五、二十六。	二十四，二十五，二十六。	스물넷, 스물다섯, 스물여섯.	Двадцать четыре, двадцать пять, двадцать шесть.	Twenty-four, twenty-five, twenty-six.
1490	Education	Numbers & Colours	Dudek sep, dudek ok, dudek naŭ	二十七、二十八、二十九。	二十七，二十八，二十九。	스물일곱, 스물여덟, 스물아홉.	Двадцать семь, двадцать восемь, двадцать девять.	Twenty-seven, twenty-eight, twenty-nine.
1491	Education	Numbers & Colours	Tridek unu, tridek du, tridek tri	三十一、三十二、三十三。	三十一，三十二，三十三。	서른하나, 서른둘, 서른셋.	Тридцать один, тридцать два, тридцать три.	Thirty-one, thirty-two, thirty-three.
1492	Education	Numbers & Colours	Tridek kvar, tridek kvin, tridek ses	三十四、三十五、三十六。	三十四，三十五，三十六。	서른넷, 서른다섯, 서른여섯.	Тридцать четыре, тридцать пять, тридцать шесть.	Thirty-four, thirty-five, thirty-six.
1493	Education	Numbers & Colours	Tridek sep, tridek ok, tridek naŭ	三十七、三十八、三十九。	三十七，三十八，三十九。	서른일곱, 서른여덟, 서른아홉.	Тридцать семь, тридцать восемь, тридцать девять.	Thirty-seven, thirty-eight, thirty-nine.
1494	Education	Numbers & Colours	Kvardek unu, kvardek du, kvardek tri	四十一、四十二、四十三。	四十一，四十二，四十三。	마흔하나, 마흔둘, 마흔셋.	Сорок один, сорок два, сорок три.	Forty-one, forty-two, forty-three.
1495	Education	Numbers & Colours	Kvardek kvar, kvardek kvin, kvardek ses	四十四、四十五、四十六。	四十四，四十五，四十六。	마흔넷, 마흔다섯, 마흔여섯.	Сорок четыре, сорок пять, сорок шесть.	Forty-four, forty-five, forty-six.
1496	Education	Numbers & Colours	Kvardek sep, kvardek ok, kvardek naŭ	四十七、四十八、四十九。	四十七，四十八，四十九。	마흔일곱, 마흔여덟, 마흔아홉.	Сорок семь, сорок восемь, сорок девять.	Forty-seven, forty-eight, forty-nine.
1497	Education	Numbers & Colours	Kvindek unu, kvindek du, kvindek tri	五十一、五十二、五十三。	五十一，五十二，五十三。	오십일, 오십이, 오십삼.	Пятьдесят один, пятьдесят два, пятьдесят три.	Fifty-one, fifty-two, fifty-three.
1498	Education	Numbers & Colours	Kvindek kvar, kvindek kvin, kvindek ses	五十四、五十五、五十六。	五十四，五十五，五十六。	오십사, 오십오, 오십육.	Пятьдесят четыре, пятьдесят пять, пятьдесят шесть.	Fifty-four, fifty-five, fifty-six.
1499	Education	Numbers & Colours	Kvindek sep, kvindek ok, kvindek naŭ	五十七、五十八、五十九。	五十七，五十八，五十九。	쉰일곱, 쉰여덟, 쉰아홉.	Пятьдесят семь, пятьдесят восемь, пятьдесят девять.	Fifty-seven, fifty-eight, fifty-nine.
1500	Education	Numbers & Colours	La pruno estas viola	そのプラムは紫色です。	李子是紫色的。	자두는 보라색이에요.	Слива- лиловая.	The plum is purple.
1501	Education	Numbers & Colours	Ruĝo kaj bluo faras purpuron	赤と青を混ぜると紫になります。	红色和蓝色混合会变成紫色。	빨간색과 파란색을 섞으면 보라색이 됩니다.	Из красного и синего получается сиреневый.	Red and blue make purple.
1502	Education	Numbers & Colours	Bluo kaj flavo faras verdon	青と黄色を混ぜると緑になります。	蓝色和黄色混合会变成绿色。	파란색과 노란색을 섞으면 초록색이 됩니다.	Из синего и жёлтого получается зелёный.	Blue and yellow make green.
1503	Education	Numbers & Colours	Flava kaj ruĝa faras oranĝan	黄色と赤を混ぜるとオレンジになります。	黄色和红色混合会变成橙色。	노란색과 빨간색을 섞으면 주황색이 됩니다.	Из жёлтого и красного получается оранжевый.	Yellow and red make orange.
1504	Education	Numbers & Colours	Verda kaj flava faras helverdan	緑と黄色を混ぜると黄緑になります。	绿色和黄色混合会变成浅绿色。	초록색과 노란색을 섞으면 연두색이 됩니다.	Из зелёного и жёлтого получается светло-зелёный.	Green and yellow make light green.
1505	Education	Numbers & Colours	Mia plej ŝatata koloro estas viola	私の好きな色はバイオレットです。	我最喜欢的颜色是紫罗兰色。	제가 가장 좋아하는 색은 보라색이에요.	Мой любимый цвет - фиолетовый.	My favourite colour is violet.
1506	Education	Numbers & Colours	Sesdek, sepdek, okdek, naŭdek, cent	六十、七十、八十、九十、百。	六十、七十、八十、九十、一百。	육십, 칠십, 팔십, 구십, 백.	Шестьдесят, семьдесят, восемьдесят, девяносто, сто.	Sixty, seventy, eighty, ninety, hundred.
1507	Education	Numbers & Colours	Sesdek unu, sesdek du, sesdek tri	六十一、六十二、六十三。	六十一，六十二，六十三。	육십일, 육십이, 육십삼.	Шестьдесят один, шестьдесят два, шестьдесят три.	Sixty-one, sixty-two, sixty-three.
1508	Education	Numbers & Colours	Sesdek kvar, sesdek kvin, sesdek ses	六十四、六十五、六十六。	六十四，六十五，六十六。	육십사, 육십오, 육십육.	Шестьдесят четыре, шестьдесят пять, шестьдесят шесть.	Sixty-four, sixty-five, sixty-six.
1509	Education	Numbers & Colours	Sesdek sep, sesdek ok, sesdek naŭ	六十七、六十八、六十九。	六十七，六十八，六十九。	육십칠, 육십팔, 육십구.	Шестьдесят семь, шестьдесят восемь, шестьдесят девять.	Sixty-seven, sixty-eight, sixty-nine.
1510	Education	Numbers & Colours	Sepdek unu, sepdek du, sepdek tri	七十一、七十二、七十三。	七十一，七十二，七十三。	일흔하나, 일흔둘, 일흔셋.	Семьдесят один, семьдесят два, семьдесят три.	Seventy-one, seventy-two, seventy-three.
1511	Education	Numbers & Colours	Sepdek kvar, sepdek kvin, sepdek ses	七十四、七十五、七十六。	七十四，七十五，七十六。	일흔넷, 일흔다섯, 일흔여섯.	Семьдесят четыре, семьдесят пять, семьдесят шесть.	Seventy-four, seventy-five, seventy-six.
1512	Education	Numbers & Colours	Sepdek sep, sepdek ok, sepdek naŭ	七十七、七十八、七十九。	七十七，七十八，七十九。	일흔일곱, 일흔여덟, 일흔아홉.	Семьдесят семь, семьдесят восемь, семьдесят девять.	Seventy-seven, seventy-eight, seventy-nine.
1513	Education	Numbers & Colours	Okdek unu, okdek du, okdek tri	八十一、八十二、八十三。	八十一，八十二，八十三。	팔십일, 팔십이, 팔십삼.	Восемьдесят один, восемьдесят два, восемьдесят три.	Eighty-one, eighty-two, eighty-three.
1514	Education	Numbers & Colours	Okdek kvar, okdek kvin, okdek ses	八十四、八十五、八十六。	八十四，八十五，八十六。	팔십사, 팔십오, 팔십육.	Восемьдесят четыре, восемьдесят пять, восемьдесят шесть.	Eighty-four, eighty-five, eighty-six.
1515	Education	Numbers & Colours	Okdek sep, okdek ok, okdek naŭ	八十七、八十八、八十九。	八十七，八十八，八十九。	여든일곱, 여든여덟, 여든아홉.	Восемьдесят семь, восемьдесят восемь, восемьдесят девять.	Eighty-seven, eighty-eight, eighty-nine.
1516	Education	Numbers & Colours	Naŭdek unu, naŭdek du, naŭdek tri	九十一、九十二、九十三。	九十一，九十二，九十三。	아흔하나, 아흔둘, 아흔셋.	Девяносто один, девяносто два, девяносто три.	Ninety-one, ninety-two, ninety-three.
1517	Education	Numbers & Colours	Naŭdek kvar, naŭdek kvin, naŭdek ses	九十四、九十五、九十六。	九十四，九十五，九十六。	아흔넷, 아흔다섯, 아흔여섯.	Девяносто четыре, девяносто пять, девяносто шесть.	Ninety-four, ninety-five, ninety-six.
1518	Education	Numbers & Colours	Naŭdek sep, naŭdek ok, naŭdek naŭ	九十七、九十八、九十九。	九十七，九十八，九十九。	아흔일곱, 아흔여덟, 아흔아홉.	Девяносто семь, девяносто восемь, девяносто девять.	Ninety-seven, ninety-eight, ninety-nine.
1519	Education	Numbers & Colours	Cent ok	百八	一百零八。	백팔.	Сто восемь.	One hundred and eight.
1520	Education	Numbers & Colours	Cent dek	百十。	一百一十。	백십.	Сто десять.	One hundred and ten.
1521	Education	Numbers & Colours	Cent dudek sep	百二十七。	一百二十七。	백이십칠.	Сто двадцать семь.	One hundred and twenty-seven.
1522	Education	Numbers & Colours	Ducent kvindek ok	二百五十八	二百五十八。	이백오십팔.	Двести пятьдесят восемь.	Two hundred and fifty-eight.
1523	Education	Numbers & Colours	Tricent dek naŭ	三百十九	三百一十九。	삼백십구.	Триста девятнадцать.	Three hundred and nineteen.
1524	Education	Numbers & Colours	Cent mil	十万	十万	십만.	Сто тысяч.	One hundred thousand.
1525	Education	Numbers & Colours	Unu miliono	百万。	一百万。	백만.	Один миллион.	One million.
1526	Education	Numbers & Colours	Unu miliardo	十億	十亿	십억.	Один миллиард.	One billion.
1527	Education	Numbers & Colours	Cent multiplikite per dek estas mil	百に十を掛けると千になります。	一百乘以十等于一千。	백 곱하기 십은 천입니다.	Сто умножить на десять равно тысяча.	One hundred times ten is one thousand.
1528	Education	Numbers & Colours	Du mil foje kvin estas dek mil	二千に五を掛けると一万になります。	两千乘以五等于一万。	이천에 다섯을 곱하면 만이 됩니다.	Две тысячи умножить на пять равно десять тысяч.	Two thousand times five is ten thousand.
1529	Education	Numbers & Colours	La ĉielarko havas sep kolorojn	虹は7色あります。	彩虹有七种颜色。	무지개는 일곱 가지 색으로 이루어져 있어요.	У радуги 7 цветов.	The rainbow has got 7 colours.
1530	Jobs	Occupation	Kio estas via profesio?	ご職業は何ですか？	你是做什么工作的？	무슨 일을 하시나요?	Кем вы работаете?	What's your job?
1531	Jobs	Occupation	Mi estas instruisto	私は教師です。	我是老师。	저는 교사입니다.	Я преподаватель.	I'm a teacher.
1532	Jobs	Occupation	Mia patrino estas kuracisto	私の母は医者です。	我妈妈是一名医生。	저희 어머니는 의사이세요.	Моя мама - врач.	My mother is a doctor.
1533	Jobs	Occupation	Kie vi laboras?	どちらでお勤めですか？	你在哪里工作？	어디에서 일하세요?	Где ты работаешь?	Where do you work?
1534	Jobs	Occupation	Mi laboras en vendejo	お店で働いています。	我在商店工作。	저는 가게에서 일해요.	Я работаю в магазине.	I work in a shop.
1535	Jobs	Occupation	Mi estas profesoro	私は教授です。	我是教授。	저는 교수입니다.	Я профессор.	I am a professor.
1536	Jobs	Occupation	Mi laboras en fabriko	工場で働いています。	我在工厂工作。	저는 공장에서 일합니다.	Я работаю на фабрике.	I work in a factory.
1537	Jobs	Occupation	Mi laboras en oficejo	私はオフィスで働いています。	我在办公室工作。	저는 사무실에서 일해요.	Я работаю в офисе.	I work in an office.
1538	Jobs	Occupation	Mi laboras en informteknologio	IT業界で働いています。	我从事IT行业。	저는 IT 분야에서 일하고 있어요.	Я работаю в области информационных технологий.	I work in IT.
1539	Jobs	Occupation	Mi laboras en televido	テレビ業界で働いています。	我在电视行业工作。	저는 방송업계에서 일하고 있어요.	Я работаю на телевидении.	I work in television.
1540	Jobs	Occupation	Por kiu vi laboras?	どちらの会社にお勤めですか？	你为谁工作？	어느 기관에서 일하시나요?	На кого ты работаешь?	Whom do you work for?
1541	Jobs	Occupation	Mi laboras por la loka konsilio	私は市役所で働いています。	我在市政部门工作。	저는 시의회에서 일하고 있습니다.	Я работаю на местный совет.	I work for the council.
1542	Jobs	Occupation	Kion faras via patro?	お父さんのお仕事は何ですか？	你父亲是做什么工作的？	아버지께서는 무슨 일을 하세요?	Чем занимается ваш отец?	What does your father do?
1543	Jobs	Occupation	Li estas juristo	彼は弁護士です。	他是一名律师。	그는 변호사예요.	Он юрист.	He is a lawyer.
1544	Jobs	Occupation	Kion faras via patrino?	お母さんはどんなお仕事をされていますか？	你妈妈是做什么工作的？	당신의 어머니께서는 무슨 일을 하시나요?	Чем занимается твоя мама?	What does your mother do?
1545	Jobs	Occupation	Ŝi estas veterinaro	彼女は獣医です。	她是一名兽医。	그녀는 수의사예요.	Она ветеринар.	She is a vet.
1546	Jobs	Occupation	Kian laboron vi faras?	どのようなお仕事をされていますか？	你是做什么工作的？	어떤 일을 하시나요?	Какого рода работу вы выполняете?	What sort of work do you do?
1547	Jobs	Occupation	Mi laboras kiel tradukisto	私は翻訳者として働いています。	我是一名翻译。	저는 번역가로 일하고 있습니다.	Я работаю переводчиком.	I work as a translator.
1548	Jobs	Occupation	Mi estas staĝanta kontisto	私は会計士の研修生です。	我是会计实习生。	저는 회계사 수습생입니다.	Я бухгалтер-стажёр.	I'm a trainee accountant.
1549	Jobs	Occupation	Mi estas komercistino	私はビジネスウーマンです。	我是女企业家。	저는 사업가입니다.	Я предприниматель.	I am a businesswoman.
1550	Jobs	Occupation	Mia onklo estas dentisto	私の叔父は歯医者です。	我叔叔是牙医。	제 삼촌은 치과의사예요.	Мой дядя - стоматолог.	My uncle is a dentist.
1551	Jobs	Occupation	Mi laboras en telefoncentro	コールセンターで働いています。	我在呼叫中心工作。	저는 콜센터에서 일하고 있어요.	Я работаю в колл-центре.	I work in a call centre.
1552	Jobs	Occupation	Mi laboras kun komputiloj	コンピューター関連の仕事をしています。	我从事与计算机相关的工作。	저는 컴퓨터와 관련된 일을 합니다.	Я работаю с компьютерами.	I work with computers.
1553	Jobs	Occupation	Mi laboras kiel programisto	プログラマーとして働いています。	我是一名程序员。	저는 프로그래머로 일하고 있어요.	Я работаю программистом.	I work as a programmer.
1554	Jobs	Occupation	Mi laboras kiel ĵurnalistino	私はジャーナリストとして働いています。	我是一名记者。	저는 기자로 일하고 있습니다.	Я работаю журналисткой.	I work as a journalist.
1555	Jobs	Occupation	Mi laboras kun handikapitaj infanoj	障がいのある子どもたちと一緒に仕事をしています。	我从事残障儿童的工作。	저는 장애가 있는 아이들과 함께 일하고 있습니다.	Я работаю с детьми с ограниченными возможностями.	I work with children with disabilities.
