PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	日本語	中文	한국어	Русский язык	English
2279	Car	Driving & Parking	Kiom da kilometroj estas ĝis la plej proksima benzinejo?	一番近いガソリンスタンドまで何キロありますか？	最近的加油站有多少公里？	가장 가까운 주유소까지 몇 킬로미터인가요?	Сколько километров до ближайшей заправки?	How many kilometres is it to the nearest petrol station?
2280	Car	Driving & Parking	Estas ĉirkaŭ kilometro de ĉi tie	ここからおよそ1キロです。	离这里大约一公里。	여기서 약 1킬로미터 정도 떨어져 있어요.	Около километра отсюда.	It's about a kilometre from here.
2281	Car	Driving & Parking	En kiun direkton mi iru?	どちらの方向に行けばいいですか？	我应该往哪个方向走？	어느 방향으로 가야 하나요?	В какую сторону мне нужно ехать?	In which direction should I go?
2282	Car	Driving & Parking	Turnu maldekstren ĉe la unua turniĝo	最初の角を左に曲がってください。	在前方第一个路口向左转。	첫 번째 왼쪽 길로 들어가세요.	Поверните на первом повороте налево.	Take the first turning on your left.
2283	Car	Driving & Parking	Ĉu la vojo al la lago estas bona?	湖までの道は良い道ですか？	通往湖边的路好吗？	호수로 가는 길이 괜찮은가요?	Дорога до озера хорошая?	Is the road to the lake a good one?
2284	Car	Driving & Parking	Prenu la duan turnon dekstre	右側二つ目の角を曲がってください。	在你右手边的第二个路口转弯。	오른쪽 두 번째 길로 들어가세요.	Поверни на втором повороте направо.	Take the second turning on your right.
2285	Car	Driving & Parking	Kiu estas la plej mallonga vojo al la plaĝo?	ビーチまで一番近い道はどれですか？	去海滩最近的路怎么走？	해변으로 가는 가장 가까운 길이 어디인가요?	Какой кратчайший путь до пляжа?	Which is the shortest way to the beach?
2286	Car	Driving & Parking	Prenu la duan elirejon ĉe la trafikrondo	ラウンドアバウトを2番目の出口で出てください。	在环形路口走第二个出口。	로터리에서 두 번째 출구로 나가세요.	Воспользуйтесь вторым выездом с кругового перекрёстка.	Take the second exit at the roundabout.
2287	Car	Driving & Parking	Vi transiros kelkajn fervojajn liniojn	いくつかの線路を渡ります。	你会经过几条铁路。	철로를 몇 군데 건너게 될 거예요.	Вы пересечёте несколько железнодорожных путей.	You'll cross some railway lines.
2288	Car	Driving & Parking	Bonvolu montri al mi la vojon al Manilo	マニラへの道を教えてください。	请告诉我去马尼拉的路怎么走。	마닐라로 가는 길을 알려주세요.	Пожалуйста, покажите мне дорогу в Манилу.	Please show me the road to Manila.
2289	Car	Driving & Parking	Ĉe la dua semaforo, turnu maldekstren	2つ目の信号を左に曲がってください。	在第二个红绿灯处左转。	두 번째 신호등에서 좌회전하세요.	На втором светофоре поверните налево.	At the second set of traffic lights, turn left.
2290	Car	Driving & Parking	Vi pasos superbazaron maldekstre	左手にスーパーマーケットがあります。	你会在左手边经过一家超市。	왼쪽에 슈퍼마켓이 보일 거예요.	Слева от вас будет супермаркет.	You'll pass a supermarket on your left.
2291	Car	Driving & Parking	Ĉu ni povas halti ĉi tie por iri al la necesejo?	ここでトイレ休憩をしてもいいですか？	我们可以在这里停一下上厕所吗？	여기서 화장실에 잠깐 들를 수 있을까요?	Мы можем остановиться здесь, чтобы сходить в туалет?	Can we stop here for the toilet?
2292	Car	Driving & Parking	Mi staris en trafikblokiĝo dum unu horo	1時間も渋滞にはまっていました。	我在路上堵了一个小时。	한 시간 동안 교통 체증에 갇혀 있었어요.	Я стоял в пробке час.	I was stuck in traffic for an hour.
2293	Car	Driving & Parking	Antaŭe estas akcidento	この先で事故が発生しています。	前方发生了事故。	앞에 사고가 났어요.	Впереди авария.	There's an accident up ahead.
2294	Car	Driving & Parking	Memoru veturi maldekstre	左側通行を忘れないでください。	记得靠左行驶。	좌측 통행을 잊지 마세요.	Не забудь ехать по левой стороне.	Remember to drive on the left.
2295	Car	Driving & Parking	Vi lasis viajn lumojn ŝaltitajn	ライトがつけっぱなしになっていますよ。	你的灯还开着。	불을 켜두고 가셨어요.	Ты оставил фары включёнными.	You've left your lights on.
2296	Car	At the Petrol Station	Nia benzino elĉerpiĝis	ガソリンが切れてしまいました。	我们的汽油用完了。	기름이 다 떨어졌어요.	У нас кончился бензин.	We've run out of petrol.
2297	Car	At the Petrol Station	Mi volus havi dek litrojn	10リットルお願いします。	我想要十升。	10리터 주세요.	Я бы хотел десять литров.	I would like to have ten litres.
2298	Car	At the Petrol Station	Bonvolu lavi la aŭton	車を洗ってください。	请把车洗一下。	자동차를 세차해 주세요.	Пожалуйста, помойте машину.	Please wash the car.
2299	Car	At the Petrol Station	Ĉu vi faras riparojn?	修理はできますか？	你们提供维修服务吗？	수리도 하시나요?	Вы занимаетесь ремонтом?	Do you do repairs?
2300	Car	At the Petrol Station	Ĉu ĝi funkcias per benzino aŭ dizelo?	ガソリン車ですか、それともディーゼル車ですか？	它是加汽油还是柴油？	휘발유를 쓰나요, 아니면 디젤을 쓰나요?	Она работает на бензине или на дизеле?	Does it take petrol or diesel?
2301	Car	At the Petrol Station	Ĝi funkcias per benzino	ガソリンを使います。	加汽油。	휘발유를 사용해요.	Она работает на бензине.	It takes petrol.
2302	Car	At the Petrol Station	Kiom vi ŝatus?	どのくらいご希望ですか？	您想要多少？	얼마나 원하시나요?	Сколько бы вы хотели?	How much would you like?
2303	Car	At the Petrol Station	Plenigu la tankon	満タンにしてください。	加满。	가득 채워 주세요.	Полный бак.	Fill it up.
2304	Car	At the Petrol Station	La benzinejo estas tie	ガソリンスタンドはあそこです。	加油站就在那边。	주유소는 저쪽에 있어요.	Заправка вон там.	The petrol station is over there.
2305	Car	At the Petrol Station	Kian brulaĵon ĝi uzas?	どのような燃料を使いますか？	它使用什么燃料？	어떤 연료를 사용하나요?	На каком топливе она работает?	What kind of fuel does it take?
2306	Car	At the Petrol Station	Ĝi funkcias per dizelo	ディーゼルを使います。	用柴油	디젤을 사용합니다.	Она работает на дизеле.	It takes diesel.
2307	Car	At the Petrol Station	Kiom mi devas pagi?	いくらお支払いすればよろしいですか？	我需要付多少钱？	얼마를 내야 하나요?	Сколько я должен заплатить?	How much do I have to pay?
2308	Car	At the Petrol Station	Mi bezonas iom da oleo	油が必要です。	我需要一些油。	기름이 좀 필요해요.	Мне нужно масло.	I need some oil.
2309	Car	At the Petrol Station	Ĉu vi havas kontraŭfrostan likvaĵon?	不凍液はありますか？	你有防冻液吗？	부동액 있으신가요?	У вас есть незамерзающая жидкость?	Have you got any antifreeze?
2310	Car	At the Petrol Station	Kie estas la plej proksima benzinejo?	一番近いガソリンスタンドはどこですか？	最近的加油站在哪里？	가장 가까운 주유소가 어디에 있나요?	Где ближайшая заправка?	Where's the nearest petrol station?
2311	Car	At the Petrol Station	Kiom kostas unu litro da benzino?	ガソリン1リットルはいくらですか？	一升汽油多少钱？	휘발유 1리터는 얼마인가요?	Сколько стоит один литр бензина?	How much is one litre of petrol?
2312	Car	At the Petrol Station	Por 25 frankoj, bonvolu	25フラン分お願いします。	请给我价值25法郎的。	25프랑어치로 주세요.	На 25 франков, пожалуйста.	25 francs worth, please.
2313	Car	At the Petrol Station	Kiel oni malfermas la benzinujon?	ガソリンタンクはどうやって開けますか？	怎么打开油箱盖？	주유구는 어떻게 여나요?	Как открывается бензобак?	How do you open the petrol tank?
2314	Car	At the Petrol Station	Ĉu mi povas kontroli la premon de miaj pneŭoj ĉi tie?	ここでタイヤの空気圧を確認できますか？	我可以在这里检查轮胎气压吗？	여기서 타이어 공기압을 확인할 수 있나요?	Я могу здесь проверить давление в шинах?	Can I check my tyre pressures here?
2315	Car	At the Petrol Station	Ĉu vi havas startokablojn?	ブースターケーブルを持っていますか？	你有搭电线吗？	점프선 가지고 계신가요?	У вас есть провода прикуривателя?	Have you got any jump leads?
2316	Car	Mechanical Problems	Mia aŭto paneis	車が故障しました。	我的车坏了。	차가 고장 났어요.	У меня сломалась машина.	My car broke down.
2317	Car	Mechanical Problems	Ĝi bruas	うるさいです。	很吵。	시끄러워요.	Она шумит.	It's noisy.
2318	Car	Mechanical Problems	Mi bezonas novan akumulatoron	新しいバッテリーが必要です。	我需要一块新电池。	새 배터리가 필요해요.	Мне нужен новый аккумулятор.	I need a new battery.
2319	Car	Mechanical Problems	Ĉu vi povas ripari ĝin nun?	今すぐ直せますか？	你现在能修好吗？	지금 고칠 수 있나요?	Вы можете починить её сейчас?	Can you fix it now?
2320	Car	Mechanical Problems	Mia aŭto ne volas starti	車のエンジンがかかりません。	我的车发动不起来。	제 차가 시동이 걸리지 않아요.	Моя машина не заводится.	My car won't start.
2321	Car	Mechanical Problems	La aŭto estas difektita	車が壊れています。	汽车受损了。	차가 손상되었습니다.	Машина повреждена.	The car is damaged.
2322	Car	Mechanical Problems	La baterio elĉerpiĝis	バッテリーが切れています。	电池没电了。	배터리가 방전됐어요.	Аккумулятор разрядился.	The battery is dead.
2323	Car	Mechanical Problems	Mia pneŭmatiko krevis	パンクしてしまいました。	我的轮胎扎了。	펑크가 났어요.	Я проколол шину.	I've got a puncture.
2324	Car	Mechanical Problems	La aŭto perdas oleon	車がオイル漏れを起こしている。	汽车在漏油。	차에서 오일이 새고 있어요.	Из машины течёт масло.	The car's losing oil.
2325	Car	Mechanical Problems	La ŝlosilo ne funkcias	鍵が使えません。	钥匙打不开。	열쇠가 작동하지 않아요.	Ключ не работает.	The key doesn't work.
2326	Car	Mechanical Problems	Ĉu vi povus sendi meĥanikiston?	整備士を手配していただけますか？	您能派一位维修工过来吗？	정비사를 보내주실 수 있나요?	Не могли бы вы прислать механика?	Could you send a mechanic?
2327	Car	Mechanical Problems	Ĉu vi povas ripari la aŭton?	車を修理できますか？	你能修这辆车吗？	자동차를 수리할 수 있나요?	Вы можете починить машину?	Can you repair the car?
2328	Car	Mechanical Problems	Bonvolu pumpi la pneŭmatikojn	タイヤに空気を入れてください。	请把轮胎打满气。	타이어에 공기를 넣어 주세요.	Пожалуйста, накачайте шины.	Please pump up the tyres.
2329	Car	Mechanical Problems	Bonvolu ŝanĝi la oleon	オイルを交換してください。	请更换机油。	오일을 교환해 주세요.	Пожалуйста, поменяйте масло.	Please change the oil.
2330	Car	Mechanical Problems	La hupo ne funkcias	クラクションが鳴りません。	喇叭坏了。	경적이 작동하지 않습니다.	Гудок не работает.	The horn doesn't work.
2331	Car	Mechanical Problems	La radiatoro likas	ラジエーターから漏れています。	散热器漏水了。	라디에이터에서 물이 새고 있어요.	Радиатор протекает.	The radiator is leaking.
2332	Car	Mechanical Problems	La motoro tre varmiĝas	エンジンがとても熱くなります。	发动机温度很高。	엔진이 매우 뜨거워집니다.	Двигатель сильно нагревается.	The engine gets very hot.
2333	Car	Mechanical Problems	La antaŭlumo ne funkcias	ヘッドライトがつきません。	车头灯不亮。	헤드라이트가 작동하지 않아요.	Передняя фара не работает.	The headlight doesn't work.
2334	Car	Mechanical Problems	Io bruas	何かが音を立てている。	有什么东西在响。	무언가 소음을 내고 있어요.	Что-то шумит.	Something is making a noise.
2335	Car	Mechanical Problems	Mi enfermis miajn ŝlosilojn en la aŭto	車の中に鍵を閉じ込めてしまいました。	我把钥匙锁在车里了。	차 안에 열쇠를 두고 문을 잠가버렸어요.	Я заперла ключи в машине.	I've locked my keys in the car.
2336	Car	Mechanical Problems	Ĉu vi bonvolus ŝargi la baterion?	バッテリーを充電していただけますか。	请帮忙充一下电池。	배터리를 충전해 주시겠어요?	Не могли бы вы, пожалуйста, зарядить аккумулятор?	Would you please charge the battery?
2337	Car	Mechanical Problems	Ĉu vi havas rezervajn partojn?	予備の部品はありますか？	你有备用零件吗？	여분의 부품이 있으신가요?	У вас есть запчасти?	Have you got any spare parts?
2338	Car	Mechanical Problems	Ĉu vi bonvolus malfermi la kapoton?	ボンネットを開けていただけますか？	请帮我打开引擎盖好吗？	보닛 좀 열어주시겠어요?	Не могли бы вы, пожалуйста, открыть капот?	Will you please open the bonnet?
2339	Car	Mechanical Problems	Ĉu vi telefonos al mi, kiam la aŭto estos preta?	車の準備ができたらご連絡いただけますか？	车子准备好后你会通知我吗？	차가 준비되면 저에게 전화해 주시겠어요?	Вы позвоните мне, когда машина будет готова?	Will you call me when the car is ready?
2340	Car	Mechanical Problems	La motoro funkcias perfekte	エンジンは問題なく動いています。	发动机运行正常。	엔진이 완벽하게 작동합니다.	Двигатель работает прекрасно.	The engine works perfectly.
2341	Car	Mechanical Problems	La bremslumoj ne funkcias	ブレーキランプがつきません。	刹车灯不亮。	브레이크 등이 작동하지 않아요.	Стоп-сигналы не работают.	The brake lights aren't working.
2342	Car	Mechanical Problems	La direktomontriloj ne funkcias	インジケーターが動作していません。	指示灯不亮。	지시등이 작동하지 않습니다.	Поворотники не работают.	The indicators aren't working.
2343	Car	Mechanical Problems	La brulaĵindikilo ne funkcias	燃料計が動いていません。	油量表坏了。	연료 게이지가 작동하지 않아요.	Топливомер не работает.	The fuel gauge isn't working.
2344	Car	Mechanical Problems	La rapidometro ne funkcias	スピードメーターが動いていません。	时速表坏了。	속도계가 작동하지 않아요.	Спидометр не работает.	The speedometer isn't working.
2345	Car	Mechanical Problems	Io ne estas en ordo kun la bremsoj	ブレーキの調子がおかしいです。	刹车好像有问题。	브레이크에 문제가 있는 것 같아요.	Что-то не в порядке с тормозами.	There's something wrong with the brakes.
2346	Car	Mechanical Problems	Io ne estas en ordo kun la stirmekanismo	ハンドルの調子が何かおかしいです。	方向好像有点问题。	조향 장치에 문제가 있는 것 같아요.	Что-то не в порядке с рулевым механизмом.	There's something wrong with the steering.
2347	Car	Mechanical Problems	Io ne estas en ordo kun la oleopremo	オイルの圧力に何か問題があるようです。	油压好像有问题。	오일 압력에 문제가 있습니다.	Что-то не в порядке с давлением масла.	There is something wrong with the oil pressure.
2348	Car	Mechanical Problems	Ĉu vi bonvolus aldoni bremsfluaĵon?	ブレーキフルードを補充していただけますか？	请帮我加一下刹车油。	브레이크 오일을 보충해 주시겠어요?	Не могли бы вы, пожалуйста, долить тормозной жидкости?	Would you please top up the brake fluid?
2349	Car	Mechanical Problems	Ĉu vi bonvolus kontroli la premon de la pneŭmatikoj?	タイヤの空気圧を確認していただけますか。	请帮我检查一下轮胎气压。	타이어 공기압을 확인해 주시겠어요?	Не могли бы вы, пожалуйста, проверить давление в шинах?	Would you please check the tyre pressure?
2350	Car	Mechanical Problems	Ĉu vi bonvolus aldoni iom da akvo al la radiatoro?	ラジエーターに水を足していただけますか？	请帮忙往散热器里加点水。	라디에이터에 물을 좀 넣어주시겠어요?	Не могли бы вы, пожалуйста, добавить воды в радиатор?	Would you please add some water to the radiator?
2351	Car	Mechanical Problems	Kiom da tempo necesos por ripari la aŭton?	車の修理にはどれくらい時間がかかりますか。	修理这辆车需要多长时间？	자동차 수리에 얼마나 시간이 걸릴까요?	Сколько времени потребуется, чтобы отремонтировать машину?	How long will it take to repair the car?
2352	Car	Mechanical Problems	Ĉu la riparoj estas kovrataj de mia asekuro?	この修理は保険の適用対象になりますか？	这些维修费用包含在我的保险范围内吗？	수리가 제 보험으로 보장되나요?	Ремонт покрывается моей страховкой?	Are the repairs covered by my insurance?
2353	Car	Mechanical Problems	Kiom kostos la riparado, proksimume?	修理費用はおおよそいくらかかりますか？	维修大概需要多少钱？	수리 비용이 대략 얼마 정도 들까요?	Сколько будет стоить ремонт, приблизительно?	How much will the repairs cost, approximately?
2354	Car	Mechanical Problems	Bonvolu sendi iun por ĝi	どなたかをそちらに向かわせてください。	请派人来取。	누군가를 보내 주세요.	Пожалуйста, пришлите кого-нибудь за ней.	Please send someone for it.
2355	Car	Road Signs	Atentu	注意	注意	주의	Внимание	Caution
