PhraseID	TopicName_EN	SubtopicName_EN	Esperanto	日本語	中文	한국어	Русский язык	English
1311	Dating	Wedding	Gratulon okaze de via porcelana geedziĝa jubileo!	磁器婚式、おめでとうございます！	祝贺你们迎来瓷婚纪念日！	도자기 결혼기념일을 진심으로 축하드립니다!	Поздравляю вас с фарфоровой свадьбой!	Congratulations on your Porcelain Wedding Anniversary!
1312	Dating	Wedding	Gratulon okaze de via arĝenta nupto!	銀婚式おめでとうございます！	祝贺你们银婚纪念日快乐！	은혼식을 진심으로 축하드립니다!	Поздравляю вас с серебряной свадьбой!	Congratulations on your Silver Wedding Anniversary!
1313	Dating	Wedding	Gratulojn okaze de via perla geedziĝa datreveno!	真珠婚式おめでとうございます！	祝贺你们珍珠婚纪念日快乐！	진주 결혼기념일을 진심으로 축하드립니다!	Поздравляю вас с жемчужной свадьбой!	Congratulations on your Pearl Wedding Anniversary!
1314	Dating	Wedding	Gratulon pro via korala geedziĝa datreveno!	珊瑚婚式おめでとうございます！	祝贺你们珊瑚婚纪念日快乐！	산호 결혼기념일을 진심으로 축하드립니다!	Поздравляю вас с коралловой свадьбой!	Congratulations on your Coral Wedding Anniversary!
1315	Dating	Wedding	Gratulon pro via rubina geedziĝa datreveno!	ルビー婚式おめでとうございます！	祝贺你们迎来红宝石婚纪念日！	루비 결혼기념일을 진심으로 축하드립니다!	Поздравляю вас с рубиновой свадьбой!	Congratulations on your Ruby Wedding Anniversary!
1316	Dating	Wedding	Gratulon pro via diamanta nupto!	ダイヤモンド婚式、おめでとうございます！	祝贺你们钻石婚纪念日快乐！	다이아몬드 결혼기념일을 진심으로 축하드립니다!	Поздравляю вас с бриллиантовой свадьбой!	Congratulations on your Diamond Wedding Anniversary!
1317	Education	At School	La respondo estas ĝusta	正解です。	答案正确。	정답입니다.	Ответ правильный.	The answer is correct.
1318	Education	At School	La leciono finiĝis	授業は終わりました。	下课了。	수업이 끝났어요.	Урок окончен.	The class is over.
1319	Education	At School	Ĉu ĉi tiu plumo estas via?	このペンはあなたのものですか？	这支笔是你的吗？	이 펜이 당신 것인가요?	Это твоя ручка?	Is this pen yours?
1320	Education	At School	Bonvolu silenti	静かにしてください。	请安静。	조용히 해주세요.	Пожалуйста, тише.	Please be quiet.
1321	Education	At School	Ĉu li ŝatas la lernejon?	彼はその学校が気に入っていますか？	他喜欢这所学校吗？	그는 그 학교를 좋아하나요?	Ему нравится школа?	Does he like the school?
1322	Education	At School	Ĉu vi havas ŝranketojn?	ロッカーはありますか？	你们有储物柜吗？	사물함이 있나요?	У вас есть шкафчики?	Have you got lockers?
1323	Education	At School	Ĉu vi havas gimnastikejon?	ジムはありますか？	你们有健身房吗？	헬스장이 있나요?	У вас есть тренажерный зал?	Have you got a gym?
1324	Education	At School	Ĉu vi havas krajonon?	鉛筆を持っていますか？	你有铅笔吗？	연필 있으세요?	У тебя есть карандаш?	Have you got a pencil?
1325	Education	At School	Donu al mi la liniilon	定規をください。	把尺子给我。	자를 주세요.	Дай мне линейку.	Give me the ruler.
1326	Education	At School	Kiu estis via instruisto pasintjare?	昨年の先生は誰でしたか？	你去年的老师是谁？	작년에는 누구에게서 수업을 받았나요?	Кто был твоим учителем в прошлом году?	Who was your teacher last year?
1327	Education	At School	Bonvolu ripeti post mi	私のあとに続いてください。	请跟我重复一遍。	저를 따라 말씀해 주세요.	Пожалуйста, повторяйте за мной.	Please repeat after me.
1328	Education	At School	Ĉu tio estas ĉio, kion vi povas diri?	それだけしか言えないのですか？	你就只能说这些吗？	이게 전부인가요?	Это всё, что ты можешь сказать?	Is this all you can say?
1329	Education	At School	Vi povas iri hejmen	もう帰って大丈夫です。	你可以回家了。	이제 집에 가셔도 됩니다.	Вы можете идти домой.	You are free to go home.
1330	Education	At School	Kiu povas respondi mian demandon?	私の質問に答えられる人はいますか？	谁能回答我的问题？	누가 제 질문에 답해줄 수 있나요?	Кто может ответить на мой вопрос?	Who can answer my question?
1331	Education	At School	Kies libro estas tiu?	それは誰の本ですか？	那是谁的书？	저것은 누구의 책인가요?	Чья это книга?	Whose book is that?
1332	Education	At School	Kion vi scias pri Alĝerio?	アルジェリアについて何を知っていますか？	你对阿尔及利亚了解多少？	알제리에 대해 무엇을 알고 있나요?	Что ты знаешь об Алжире?	What do you know about Algeria?
1333	Education	At School	Ni praktiku la islandan	アイスランド語を練習しましょう。	让我们练习冰岛语。	아이슬란드어를 연습해 봅시다.	Давай попрактикуемся в исландском.	Let's practise Icelandic.
1334	Education	At School	Kien vi metis mian viŝgumon?	私の消しゴム、どこに置いたの？	你把我的橡皮放哪儿了？	내 지우개 어디에 뒀어요?	Куда ты положила мой ластик?	Where did you put my rubber?
1335	Education	At School	Vi progresas	順調に進んでいますね。	你正在取得进步。	진전을 이루고 있어요.	Ты делаешь успехи.	You are making progress.
1336	Education	At School	Ĉu vi povas doni al mi ekzemplon?	例を挙げていただけますか？	你能给我举个例子吗？	예시를 들어주실 수 있나요?	Ты можешь привести мне пример?	Can you give me an example?
1337	Education	At School	Tio estas hazarda eraro	それはうっかりしたミスです。	这是一个无意的错误。	그것은 우연히 발생한 오류입니다.	Это случайная ошибка.	It's an accidental error.
1338	Education	At School	La instruistino helpis min	先生に助けていただきました。	老师帮了我。	저는 선생님께 도움을 받았어요.	Мне помогла преподаватель.	I was helped by the teacher.
1339	Education	At School	Kie vi iris al lernejo?	どちらの学校に通われていましたか？	你是在哪儿上的学？	어디에서 학교를 다니셨나요?	Где ты ходила в школу?	Where did you go to school?
1340	Education	At School	Mi iris al lernejo en Bristolo	私はブリストルで学校に通っていました。	我曾在布里斯托尔上学。	저는 브리스톨에서 학교를 다녔어요.	Я ходила в школу в Бристоле.	I went to school in Bristol.
1341	Education	At School	Mi finis lernejon deksesjaraĝe	16歳で学校を卒業しました。	我十六岁时就毕业了。	저는 열여섯 살에 학교를 졸업했어요.	Я закончила школу в шестнадцать лет.	I left school at sixteen.
1342	Education	At School	Ĉu vi proponas somerajn lernejojn?	サマースクールは実施していますか？	你们有暑期课程吗？	여름 학교를 운영하나요?	Вы предлагаете летние школы?	Do you offer summer schools?
1343	Education	At School	Ĉu vi havas plumon, kiun mi povus prunti?	ペンをお借りしてもいいですか？	你有笔可以借我用一下吗？	혹시 제가 잠깐 빌릴 수 있는 펜 있으신가요?	У тебя есть ручка, которую я могла бы позаимствовать?	Have you got a pen I could borrow?
1344	Education	At School	Pri kio vi du parolas?	お二人で何を話しているんですか？	你们俩在聊什么？	두 분은 무슨 이야기를 나누고 계신가요?	О чём вы вдвоём разговариваете?	What are you two talking about?
1345	Education	At School	Mi ne tute komprenis	よく理解できませんでした。	我不是很明白。	잘 이해하지 못했어요.	Я не совсем поняла.	I didn't understand quite well.
1346	Education	At School	Ĉu iu havas ion por aldoni?	他に何か付け加えることはありますか？	还有人要补充吗？	추가로 말씀하실 내용 있으신가요?	У кого-нибудь есть, что добавить?	Does anyone have anything to add?
1347	Education	At School	Mi volus proponi al vi bonan libron	あなたにおすすめの本があります。	我想给你推荐一本好书。	좋은 책을 한 권 추천해 드리고 싶어요.	Я бы хотел предложить тебе хорошую книгу.	I'd like to suggest you a good book.
1348	Education	At School	Mi pensas, ke vi devus lerni ĝin parkere	暗記したほうがいいと思います。	我觉得你应该把它记熟。	외워 두는 것이 좋을 것 같아요.	Думаю, тебе следовало бы выучить её наизусть.	I think you should learn it by heart.
1349	Education	At School	La eseo estis skribita haste	そのエッセイは急いで書かれました。	这篇文章是匆忙写成的。	그 에세이는 급하게 작성됐어요.	Сочинение было написано в спешке.	The essay was written in a hurry.
1350	Education	At School	Estas pli bone ol la lastan fojon	前回よりも良くなっています。	比上次好多了。	지난번보다 더 나아요.	Получилось лучше, чем в прошлый раз.	It's better than the last time.
1351	Education	At School	Kion vi pensas pri viaj notoj?	自分の成績についてどう思いますか？	你觉得你的成绩怎么样？	본인의 성적에 대해 어떻게 생각하세요?	Что ты думаешь о своих оценках?	What do you think about your marks?
1352	Education	At School	Vi ricevis la plej altan noton	あなたは最高点を取りました。	你得了最高分。	최고 점수를 받으셨습니다.	Ты получила высшую оценку.	You received the highest mark.
1353	Education	At School	Ŝiaj notoj estas super la mezumo	彼女の成績は平均より上です。	她的成绩高于平均水平。	그녀의 성적은 평균 이상이에요.	Её оценки выше среднего.	Her marks are above average.
1354	Education	At School	Kiom da tempo restas ĝis la paŭzo?	休憩まであとどれくらいですか？	离休息还有多久？	쉬는 시간까지 얼마나 남았어요?	Сколько времени осталось до перемены?	How much time is left till the break?
1355	Education	At School	La sonorilo baldaŭ sonoros	もうすぐチャイムが鳴ります。	铃声马上就要响了。	곧 종이 울릴 거예요.	Звонок скоро прозвенит.	The bell is going to ring soon.
